Packet Number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
2011,1.125,-0.625,-0.875,-0.04248047,-0.06591797,1.013672,0.1459961,-0.02587891,-0.5078125
2013,1.25,-0.875,-1.375,-0.05029297,-0.05029297,1.013672,0.1459961,-0.02587891,-0.5053711
2014,1.8125,-0.5625,-1,-0.05029297,-0.05810547,1.021484,0.1459961,-0.02587891,-0.5053711
2016,1.0625,0.1875,-0.4375,-0.04638672,-0.06591797,1.001953,0.1459961,-0.02587891,-0.5053711
2017,2.375,0.8125,-1.125,-0.05029297,-0.06591797,1.037109,0.1459961,-0.02587891,-0.5053711
2019,4.8125,1.5625,-1.5,-0.06591797,-0.04248047,1.029297,0.1459961,-0.02587891,-0.5053711
2020,5.4375,2.125,-1.4375,-0.05029297,-0.07763672,1.009766,0.1459961,-0.02587891,-0.5053711
2022,2.625,0.9375,-1.25,-0.05810547,-0.08154297,1.009766,0.1459961,-0.02587891,-0.5053711
2023,1.1875,1.625,-0.25,-0.05810547,-0.06201172,1.001953,0.1435547,-0.03271484,-0.5004883
2025,0.3125,1.375,0.125,-0.04638672,-0.05419922,1.013672,0.1435547,-0.03271484,-0.5004883
2026,0.75,1.875,0.5625,-0.04248047,-0.05029297,1.001953,0.1435547,-0.03271484,-0.5004883
2028,0.5,1.75,0.5625,-0.04638672,-0.05029297,1.021484,0.1459961,-0.02148438,-0.5078125
2029,0.8125,1.125,0.875,-0.03857422,-0.05810547,1.017578,0.1459961,-0.02148438,-0.5078125
2031,1,1.3125,1.1875,-0.04638672,-0.04638672,0.9946289,0.1459961,-0.02148438,-0.5078125
2032,0.75,1.125,1.75,-0.02685547,-0.09326172,1.001953,0.1411133,-0.01953125,-0.5053711
2034,1.1875,0.9375,2.1875,-0.06591797,-0.06201172,1.017578,0.1411133,-0.01953125,-0.5053711
2035,1.125,1.0625,2.3125,-0.03857422,-0.07373047,1.017578,0.1411133,-0.01953125,-0.5053711
2037,0.75,0.25,2.375,-0.02685547,-0.08154297,0.9868164,0.1411133,-0.01953125,-0.5053711
2038,0.375,0.5,1.875,-0.04638672,-0.07373047,1.013672,0.1347656,-0.02587891,-0.5004883
2040,0.125,0.0625,2.1875,-0.04248047,-0.07763672,0.9868164,0.1347656,-0.02587891,-0.5004883
2041,0.6875,0,1.75,-0.03076172,-0.07373047,0.9907227,0.1347656,-0.02587891,-0.5004883
2043,0.625,0.8125,1.1875,-0.03076172,-0.07763672,0.9750977,0.1391602,-0.03271484,-0.5102539
2044,0.5625,-0.0625,0.5,-0.03076172,-0.07763672,1.001953,0.1391602,-0.03271484,-0.5102539
2046,0.6875,0.1875,0.5,-0.02685547,-0.08544922,1.009766,0.1391602,-0.03271484,-0.5102539
2047,0.3125,-0.125,0,-0.03857422,-0.06591797,1.001953,0.1479492,-0.03271484,-0.5053711
2049,0.0625,-0.125,-0.0625,-0.04638672,-0.07373047,0.9868164,0.1479492,-0.03271484,-0.5053711
2050,0.5625,-0.5,-0.5,-0.04248047,-0.06591797,1.009766,0.1479492,-0.03271484,-0.5053711
2052,1.1875,-0.1875,-1.25,-0.03076172,-0.07763672,1.013672,0.1479492,-0.03271484,-0.5053711
2053,1.375,0,-1.625,-0.03857422,-0.06591797,0.9946289,0.1479492,-0.03271484,-0.5053711
2055,1.6875,0.3125,-2.125,-0.03857422,-0.06982422,1.001953,0.1479492,-0.03271484,-0.5053711
2056,1.375,1.0625,-2.125,-0.03076172,-0.08154297,1.005859,0.1479492,-0.03271484,-0.5053711
2058,1.375,0.75,-2,-0.06201172,-0.06982422,1.021484,0.1411133,-0.02832031,-0.5004883
2059,1.375,0.9375,-2.4375,-0.05810547,-0.06591797,1.025391,0.1411133,-0.02832031,-0.5004883
2061,1.25,1.1875,-2.9375,-0.05029297,-0.06591797,1.025391,0.1411133,-0.02832031,-0.5004883
2062,1.625,1.9375,-2.625,-0.03857422,-0.06201172,1.017578,0.1503906,-0.03271484,-0.5102539
2064,1.75,2.1875,-2.625,-0.03076172,-0.05029297,1.001953,0.1503906,-0.03271484,-0.5102539
2065,2.1875,1.5,-2.8125,-0.05419922,-0.05419922,0.9985352,0.1503906,-0.03271484,-0.5102539
2067,2.0625,2.375,-2.5625,-0.07763672,-0.05810547,1.001953,0.1435547,-0.01708984,-0.5102539
2068,2,2.25,-2,-0.04638672,-0.06982422,0.9985352,0.1435547,-0.01708984,-0.5102539
2070,1.8125,2.3125,-1.75,-0.06591797,-0.05419922,1.029297,0.1435547,-0.01708984,-0.5102539
2071,1.75,2.1875,-1.25,-0.04638672,-0.07763672,1.001953,0.1435547,-0.01708984,-0.5102539
2073,1.4375,2.3125,-0.625,-0.04638672,-0.04638672,0.9985352,0.1411133,-0.02392578,-0.4936523
2074,0.625,1.625,-0.4375,-0.05029297,-0.05029297,1.017578,0.1411133,-0.02392578,-0.4936523
2076,0.6875,1.0625,0,-0.05810547,-0.07763672,1.009766,0.1411133,-0.02392578,-0.4936523
2077,0.6875,0.5,0.25,-0.06591797,-0.06201172,1.013672,0.1391602,-0.02587891,-0.5053711
2079,1.4375,0.25,0.1875,-0.06201172,-0.03076172,1.009766,0.1391602,-0.02587891,-0.5053711
2080,1.0625,0.125,0.8125,-0.05419922,-0.06591797,0.9868164,0.1391602,-0.02587891,-0.5053711
2082,1.125,-0.0625,0.875,-0.03857422,-0.06201172,0.9907227,0.1479492,-0.03027344,-0.4985352
2083,0.375,-0.4375,1.375,-0.05810547,-0.05810547,0.9868164,0.1479492,-0.03027344,-0.4985352
2085,0.0625,0,1.6875,-0.03857422,-0.07763672,0.9946289,0.1479492,-0.03027344,-0.4985352
2086,-0.625,-0.375,2.5625,-0.04638672,-0.08154297,0.9868164,0.1479492,-0.01708984,-0.5078125
2088,-0.625,-0.75,2.4375,-0.03076172,-0.05810547,1.005859,0.1479492,-0.01708984,-0.5078125
2089,0.1875,-1.25,2.0625,-0.04248047,-0.05810547,0.9907227,0.1479492,-0.01708984,-0.5078125
2091,0.3125,-1.75,2.25,-0.06201172,-0.08154297,0.9985352,0.1479492,-0.01708984,-0.5078125
2092,-0.0625,-2.125,1.8125,-0.05810547,-0.08544922,0.9985352,0.1503906,-0.01953125,-0.4936523
2094,-0.375,-2.1875,1.75,-0.05419922,-0.05810547,1.025391,0.1503906,-0.01953125,-0.4936523
2095,-0.1875,-2.3125,1.5,-0.03076172,-0.06591797,0.9946289,0.1503906,-0.01953125,-0.4936523
2097,-0.5,-2.3125,1.125,-0.02685547,-0.07763672,1.005859,0.1503906,-0.01708984,-0.5053711
2098,0.375,-2.1875,0.9375,-0.03076172,-0.06201172,0.9946289,0.1503906,-0.01708984,-0.5053711
2100,0,-2.3125,0.4375,-0.02685547,-0.04248047,0.9946289,0.1503906,-0.01708984,-0.5053711
2101,0,-1.8125,0.1875,-0.03076172,-0.04638672,0.9790039,0.1435547,-0.02832031,-0.5078125
2103,-0.25,-1.9375,-0.5,-0.03076172,-0.05029297,0.9868164,0.1435547,-0.02832031,-0.5078125
2104,-0.75,-1.5625,-0.75,-0.04248047,-0.04638672,0.9946289,0.1435547,-0.02832031,-0.5078125
2106,-0.6875,-1.75,-1.125,-0.03076172,-0.05810547,1.029297,0.1435547,-0.02832031,-0.5078125
2107,-0.5,-1.1875,-1.375,-0.03466797,-0.07763672,1.001953,0.1503906,-0.02587891,-0.4936523
2109,-0.125,-1.3125,-1.6875,-0.05029297,-0.07763672,1.009766,0.1503906,-0.02587891,-0.4936523
2110,-0.1875,-1.375,-2.4375,-0.03857422,-0.07763672,1.013672,0.1503906,-0.02587891,-0.4936523
2112,0.5625,-1.3125,-1.9375,-0.03076172,-0.05810547,0.9907227,0.1411133,-0.03271484,-0.5029297
2113,0.5,-1.0625,-3.125,-0.03076172,-0.05810547,1.021484,0.1411133,-0.03271484,-0.5029297
2115,0.9375,-1.4375,-3.4375,-0.03076172,-0.06201172,1.017578,0.1411133,-0.03271484,-0.5029297
2116,1.6875,-0.875,-3.875,-0.03857422,-0.06591797,1.001953,0.1435547,-0.03027344,-0.5029297
2118,3.75,-2.125,-3.5,-0.04638672,-0.07763672,0.9907227,0.1435547,-0.03027344,-0.5029297
2119,6.1875,-3.125,-3.5625,-0.03076172,-0.05810547,0.9790039,0.1435547,-0.03027344,-0.5029297
2121,6.375,-2.375,-4.25,-0.03857422,-0.05419922,1.009766,0.1435547,-0.03027344,-0.5029297
2122,4.875,-0.4375,-3.75,-0.05810547,-0.06201172,1.009766,0.1435547,-0.03027344,-0.5029297
2124,3.125,0.5625,-3.5625,-0.05029297,-0.06201172,1.025391,0.1435547,-0.03027344,-0.5029297
2125,3.25,0.625,-2.75,-0.06591797,-0.05810547,0.9829102,0.1435547,-0.03027344,-0.5029297
2127,3,0.1875,-2.1875,-0.03857422,-0.06591797,1.017578,0.1503906,-0.03271484,-0.5078125
2128,3.875,0.125,-1.625,-0.05419922,-0.05419922,1.009766,0.1503906,-0.03271484,-0.5078125
2130,4.375,-0.375,-1.1875,-0.05810547,-0.07763672,1.001953,0.1503906,-0.03271484,-0.5078125
2131,3.625,-0.3125,-1.625,-0.04638672,-0.07763672,1.005859,0.1435547,-0.03027344,-0.5126953
2133,2.5,0,-1,-0.04248047,-0.09716797,0.9790039,0.1435547,-0.03027344,-0.5126953
2134,1.8125,0.3125,0.1875,-0.04638672,-0.06591797,1.001953,0.1435547,-0.03027344,-0.5126953
2136,1.5,0.9375,1.0625,-0.03076172,-0.06591797,0.9868164,0.1459961,-0.02832031,-0.5053711
2137,1.25,0.6875,1.8125,-0.03466797,-0.08935547,1.013672,0.1459961,-0.02832031,-0.5053711
2139,1.375,0.375,1.6875,-0.03076172,-0.06201172,1.017578,0.1459961,-0.02832031,-0.5053711
2140,1.6875,-0.125,1.8125,-0.04248047,-0.07373047,0.9907227,0.1459961,-0.02832031,-0.5053711
2142,2,0.1875,2.125,-0.04638672,-0.06201172,1.001953,0.1459961,-0.02832031,-0.5053711
2143,2.0625,-0.375,1.6875,-0.04638672,-0.06591797,1.009766,0.1459961,-0.02832031,-0.5053711
2145,1.875,-0.5,1.4375,-0.03466797,-0.07373047,0.9868164,0.1459961,-0.02832031,-0.5053711
2146,1.0625,0,1.875,-0.06591797,-0.06982422,0.9907227,0.1459961,-0.03027344,-0.4960938
2148,1,0.0625,1.75,-0.03076172,-0.05810547,1.009766,0.1459961,-0.03027344,-0.4960938
2149,0,0.0625,1.75,-0.04248047,-0.07763672,0.9790039,0.1459961,-0.03027344,-0.4960938
2151,0.6875,0,1.75,-0.04248047,-0.06982422,0.9868164,0.1367188,-0.02148438,-0.5102539
2152,0.0625,-0.6875,0.6875,-0.05029297,-0.05029297,0.9985352,0.1367188,-0.02148438,-0.5102539
2154,0.375,-0.4375,0.5,-0.03466797,-0.06201172,1.013672,0.1367188,-0.02148438,-0.5102539
2155,0.625,-0.375,0.25,-0.04248047,-0.05810547,0.9907227,0.1435547,-0.02587891,-0.5126953
2157,0.4375,0,-0.3125,-0.03466797,-0.05029297,1.013672,0.1435547,-0.02587891,-0.5126953
2158,0.75,0.625,0.3125,-0.03857422,-0.06201172,1.009766,0.1435547,-0.02587891,-0.5126953
2160,0.6875,0.75,0.0625,-0.03076172,-0.05029297,1.021484,0.1435547,-0.02587891,-0.5126953
2161,0.625,1.875,-0.1875,-0.04248047,-0.05810547,1.009766,0.1411133,-0.02148438,-0.5102539
2163,0.8125,2.25,0,-0.06591797,-0.06591797,1.029297,0.1411133,-0.02148438,-0.5102539
2164,1,2.6875,-0.0625,-0.03076172,-0.06201172,1.009766,0.1411133,-0.02148438,-0.5102539
2166,1.5625,3.8125,0.5625,-0.02685547,-0.07373047,1.029297,0.1391602,-0.01953125,-0.5126953
2167,1.4375,4.25,0.5625,-0.03466797,-0.03466797,1.021484,0.1391602,-0.01953125,-0.5126953
2169,3,4.625,0.5625,-0.04248047,-0.06591797,1.013672,0.1391602,-0.01953125,-0.5126953
2170,3.125,5.25,1,-0.03076172,-0.06982422,1.017578,0.1459961,-0.03027344,-0.5078125
2172,3.5,5.375,1.3125,-0.04248047,-0.06591797,1.001953,0.1459961,-0.03027344,-0.5078125
2173,4,5.9375,0.875,-0.04248047,-0.07373047,0.9985352,0.1459961,-0.03027344,-0.5078125
2175,3.75,6.0625,1.5625,-0.04248047,-0.06201172,1.029297,0.1459961,-0.03027344,-0.5078125
2176,4.0625,5.0625,1.1875,-0.04638672,-0.05810547,1.009766,0.1523438,-0.02832031,-0.5053711
2178,4.125,5.5,0.8125,-0.03857422,-0.05810547,1.013672,0.1523438,-0.02832031,-0.5053711
2179,3.875,5.1875,-0.0625,-0.05029297,-0.04248047,1.009766,0.1523438,-0.02832031,-0.5053711
2181,3.8125,5.1875,-0.5,-0.05029297,-0.04248047,0.9985352,0.1391602,-0.02587891,-0.4985352
2182,4.3125,5.4375,-0.5,-0.05029297,-0.06591797,1.013672,0.1391602,-0.02587891,-0.4985352
2184,4.625,5.9375,-0.75,-0.05810547,-0.05029297,1.005859,0.1391602,-0.02587891,-0.4985352
2185,4.125,5.625,-1.1875,-0.04638672,-0.05419922,1.001953,0.1479492,-0.02832031,-0.5029297
2187,4.375,6.0625,-0.9375,-0.04248047,-0.06201172,1.005859,0.1479492,-0.02832031,-0.5029297
2188,4.625,5.6875,-1.375,-0.06982422,-0.03466797,0.9946289,0.1479492,-0.02832031,-0.5029297
2190,4.8125,5.5,-2.0625,-0.04638672,-0.05810547,1.029297,0.1435547,-0.03027344,-0.5029297
2191,3.75,5.3125,-1.9375,-0.06201172,-0.05810547,0.9946289,0.1435547,-0.03027344,-0.5029297
2193,3.875,5.0625,-1.1875,-0.05810547,-0.05029297,1.013672,0.1435547,-0.03027344,-0.5029297
2194,3.375,4.6875,-1.3125,-0.05810547,-0.04248047,1.017578,0.1435547,-0.03027344,-0.5029297
2196,3.4375,4.1875,-1.25,-0.05810547,-0.05419922,1.009766,0.1391602,-0.03027344,-0.4936523
2197,4.25,4.75,-1.4375,-0.06201172,-0.04638672,1.017578,0.1391602,-0.03027344,-0.4936523
2199,3.8125,5,-1.5,-0.06591797,-0.07373047,0.9946289,0.1391602,-0.03027344,-0.4936523
2200,3.125,5.25,-0.8125,-0.07373047,-0.06591797,0.9907227,0.1459961,-0.02392578,-0.4912109
2202,2.3125,5.25,-0.3125,-0.06591797,-0.07763672,1.001953,0.1459961,-0.02392578,-0.4912109
2203,1.3125,4.9375,0.5625,-0.05810547,-0.07373047,0.9946289,0.1459961,-0.02392578,-0.4912109
2205,1.25,4.6875,1,-0.05419922,-0.05029297,1.005859,0.1435547,-0.03027344,-0.5004883
2206,1.6875,4.4375,1.625,-0.05029297,-0.05029297,1.017578,0.1435547,-0.03027344,-0.5004883
2208,1.5625,4.4375,1.6875,-0.05419922,-0.05419922,1.005859,0.1435547,-0.03027344,-0.5004883
2209,2.625,5.3125,1.875,-0.06201172,-0.05810547,1.001953,0.1435547,-0.03027344,-0.5004883
2211,1.625,4.5625,2.1875,-0.06982422,-0.04248047,0.9750977,0.1435547,-0.03027344,-0.5004883
2212,1,4.625,2.6875,-0.05810547,-0.03857422,1.044922,0.1435547,-0.03027344,-0.5004883
2214,1.75,5.375,2.8125,-0.04248047,-0.05029297,0.9946289,0.1435547,-0.03027344,-0.5004883
2215,1.25,5.0625,2.4375,-0.05029297,-0.05029297,1.017578,0.1503906,-0.02832031,-0.5053711
2217,1.1875,5,2.875,-0.04248047,-0.06201172,1.025391,0.1503906,-0.02832031,-0.5053711
2218,1.875,5.3125,1.8125,-0.03076172,-0.06201172,1.021484,0.1503906,-0.02832031,-0.5053711
2220,2.375,5.125,1.25,-0.03076172,-0.05029297,0.9946289,0.1547852,-0.03027344,-0.4985352
2221,2.3125,4.5,1.25,-0.04248047,-0.03466797,1.001953,0.1547852,-0.03027344,-0.4985352
2223,2.8125,4.9375,0.6875,-0.04248047,-0.06201172,1.013672,0.1547852,-0.03027344,-0.4985352
2224,3.375,4.0625,0.6875,-0.05029297,-0.04248047,1.009766,0.1503906,-0.02148438,-0.5029297
2226,2.5625,4.5,0.4375,-0.05810547,-0.04248047,1.001953,0.1503906,-0.02148438,-0.5029297
2227,2.0625,4.0625,0.1875,-0.05419922,-0.04248047,1.005859,0.1503906,-0.02148438,-0.5029297
2229,1.6875,3.5,-0.3125,-0.06591797,-0.06982422,0.9946289,0.1503906,-0.02148438,-0.5029297
2230,1.375,3.875,0,-0.06201172,-0.06982422,0.9907227,0.1616211,-0.02392578,-0.4985352
2232,1.625,4.1875,0,-0.06591797,-0.06201172,0.9985352,0.1616211,-0.02392578,-0.4985352
2233,1.5625,4.0625,0.25,-0.05029297,-0.04638672,0.9829102,0.1616211,-0.02392578,-0.4985352
2235,1.5625,4.0625,0,-0.05810547,-0.07373047,0.9946289,0.1459961,-0.03466797,-0.4985352
2236,0.9375,3.9375,0,-0.05419922,-0.03466797,1.001953,0.1459961,-0.03466797,-0.4985352
2238,1.125,3.6875,0.375,-0.07763672,-0.04248047,0.9868164,0.1459961,-0.03466797,-0.4985352
2239,0.9375,3.875,0.75,-0.05810547,-0.05419922,0.9868164,0.1616211,-0.02587891,-0.4985352
2241,0.4375,3.125,0.5,-0.07373047,-0.03857422,1.001953,0.1616211,-0.02587891,-0.4985352
2242,0.875,3.0625,0.25,-0.05419922,-0.05419922,0.9946289,0.1616211,-0.02587891,-0.4985352
2244,0.4375,2.75,-0.1875,-0.06982422,-0.03466797,0.9868164,0.1616211,-0.02587891,-0.4985352
2245,0.5,1.9375,-0.125,-0.08154297,-0.05029297,0.9790039,0.1616211,-0.02587891,-0.4985352
2247,0.5625,1.8125,-0.25,-0.05419922,-0.04248047,0.9985352,0.1616211,-0.02587891,-0.4985352
2248,0.0625,1.375,-0.125,-0.05810547,-0.04248047,1.001953,0.1616211,-0.02587891,-0.4985352
2250,0.5625,0.5625,0.25,-0.07373047,-0.04638672,1.005859,0.1435547,-0.03271484,-0.5004883
2251,0.4375,0.5,0.4375,-0.04248047,-0.05029297,0.9985352,0.1435547,-0.03271484,-0.5004883
2253,0.125,-0.375,0.625,-0.04638672,-0.05029297,0.9829102,0.1435547,-0.03271484,-0.5004883
2254,-0.0625,0,0.6875,-0.06982422,-0.03857422,0.9985352,0.1523438,-0.02832031,-0.4985352
2256,-0.125,-0.3125,0.75,-0.08154297,-0.04638672,1.005859,0.1523438,-0.02832031,-0.4985352
2257,-0.0625,-0.5625,1.0625,-0.06982422,-0.05419922,0.9946289,0.1523438,-0.02832031,-0.4985352
2259,0,-0.75,2,-0.06201172,-0.03466797,0.9868164,0.1479492,-0.03271484,-0.5004883
2260,0.3125,-1.0625,1.75,-0.05810547,-0.06982422,0.9868164,0.1479492,-0.03271484,-0.5004883
2262,0.1875,-1.0625,2,-0.06591797,-0.05419922,1.017578,0.1479492,-0.03271484,-0.5004883
2263,-0.5625,-1.125,2.3125,-0.06201172,-0.03466797,1.009766,0.1479492,-0.03271484,-0.5004883
2265,-1.5625,-1.9375,2.4375,-0.04638672,-0.05029297,1.001953,0.1547852,-0.03271484,-0.5004883
2266,-2.125,-1.625,2.0625,-0.05029297,-0.05810547,0.9829102,0.1547852,-0.03271484,-0.5004883
2268,-2.3125,-2.375,2.3125,-0.05029297,-0.05029297,1.037109,0.1547852,-0.03271484,-0.5004883
2269,-1.3125,-2.0625,2.5,-0.06982422,-0.05029297,1.001953,0.1459961,-0.02587891,-0.4960938
2271,-0.875,-2.6875,1.625,-0.06201172,-0.05029297,0.9946289,0.1459961,-0.02587891,-0.4960938
2272,-0.0625,-2.875,1.5,-0.05029297,-0.06591797,0.9907227,0.1459961,-0.02587891,-0.4960938
2274,-0.125,-2.75,0.4375,-0.06201172,-0.05419922,1.009766,0.1523438,-0.02832031,-0.5029297
2275,0.375,-2.8125,0.9375,-0.05810547,-0.06201172,1.001953,0.1523438,-0.02832031,-0.5029297
2277,0.375,-3.3125,0.0625,-0.06591797,-0.05029297,1.013672,0.1523438,-0.02832031,-0.5029297
2278,0.0625,-3.5625,0,-0.06982422,-0.03857422,1.017578,0.1523438,-0.02832031,-0.5029297
2280,0.125,-3.875,-0.1875,-0.06982422,-0.03076172,1.013672,0.1523438,-0.02832031,-0.5029297
2281,0,-3.875,-0.625,-0.05810547,-0.03076172,0.9868164,0.1523438,-0.02832031,-0.5029297
2283,0,-4,-1,-0.05029297,-0.04248047,1.017578,0.1523438,-0.02832031,-0.5029297
2284,-0.5,-4.375,-1.25,-0.06591797,-0.05419922,1.013672,0.1459961,-0.03027344,-0.4887695
2286,-0.125,-3.6875,-1.125,-0.05029297,-0.06982422,1.001953,0.1459961,-0.03027344,-0.4887695
2287,-1.0625,-3.8125,-1.25,-0.06591797,-0.06591797,0.9907227,0.1459961,-0.03027344,-0.4887695
2289,-1.125,-3.625,-1.125,-0.06591797,-0.04638672,1.001953,0.1459961,-0.03466797,-0.5053711
2290,-1.25,-3.125,-0.8125,-0.07763672,-0.05810547,1.005859,0.1459961,-0.03466797,-0.5053711
2292,-0.9375,-3.625,-0.75,-0.06201172,-0.04248047,1.013672,0.1459961,-0.03466797,-0.5053711
2293,-1.0625,-3.0625,-1.125,-0.07763672,-0.03466797,0.9946289,0.1503906,-0.02148438,-0.5029297
2295,-0.4375,-3.4375,-0.25,-0.04638672,-0.04248047,1.005859,0.1503906,-0.02148438,-0.5029297
2296,-1,-3.8125,-0.5625,-0.04638672,-0.04638672,1.009766,0.1503906,-0.02148438,-0.5029297
2298,-0.375,-3.375,0,-0.05810547,-0.04248047,1.013672,0.1503906,-0.02148438,-0.5029297
2299,-0.375,-2.75,0.0625,-0.06982422,-0.05419922,1.013672,0.1479492,-0.03466797,-0.5126953
2301,-0.875,-2.0625,0.3125,-0.06591797,-0.03857422,1.025391,0.1479492,-0.03466797,-0.5126953
2302,-1,-1.5625,0.25,-0.07373047,-0.03076172,0.9985352,0.1479492,-0.03466797,-0.5126953
2304,-0.5625,-1.5,0.125,-0.06982422,-0.03466797,1.001953,0.1479492,-0.02392578,-0.5078125
2305,-0.5625,-0.9375,1.125,-0.04638672,-0.04248047,1.005859,0.1479492,-0.02392578,-0.5078125
2307,-1.125,0,0.375,-0.05810547,-0.05419922,1.009766,0.1479492,-0.02392578,-0.5078125
2308,-1.3125,0.125,1.0625,-0.05029297,-0.05419922,0.9868164,0.1547852,-0.03027344,-0.5029297
2310,-1.25,0.0625,1.1875,-0.07373047,-0.05029297,1.029297,0.1547852,-0.03027344,-0.5029297
2311,-1.3125,0.3125,1,-0.05810547,-0.05029297,1.025391,0.1547852,-0.03027344,-0.5029297
2313,-1.25,0.125,0.9375,-0.06591797,-0.05810547,1.001953,0.1547852,-0.03027344,-0.5029297
2314,-0.5,0.5,0.875,-0.05419922,-0.04638672,1.005859,0.1547852,-0.03027344,-0.5029297
2316,0.1875,0.3125,0.375,-0.05029297,-0.05029297,1.029297,0.1547852,-0.03027344,-0.5029297
2319,-0.4375,0.3125,0.6875,-0.05810547,-0.06201172,0.9946289,0.1547852,-0.03027344,-0.5029297
2321,0,0,0.3125,-0.05029297,-0.06201172,0.9946289,0.1435547,-0.03271484,-0.5078125
2322,0.125,0.125,0.3125,-0.05810547,-0.06591797,1.001953,0.1435547,-0.03271484,-0.5078125
2324,0.25,0.125,0.5625,-0.04248047,-0.07373047,0.9907227,0.1435547,-0.03271484,-0.5078125
2325,0.4375,0.1875,1.0625,-0.05810547,-0.04638672,0.9946289,0.1459961,-0.03271484,-0.4936523
2327,-0.125,-0.375,0.375,-0.05810547,-0.04638672,1.001953,0.1459961,-0.03271484,-0.4936523
2328,0.4375,-0.375,0.625,-0.06591797,-0.05029297,0.9868164,0.1459961,-0.03271484,-0.4936523
2330,-0.1875,0,0.375,-0.05029297,-0.04248047,0.9985352,0.1459961,-0.02832031,-0.5053711
2331,0.1875,-0.4375,0.75,-0.05419922,-0.06201172,0.9907227,0.1459961,-0.02832031,-0.5053711
2333,0.0625,-0.25,0.375,-0.04638672,-0.05029297,0.9907227,0.1459961,-0.02832031,-0.5053711
2334,0.5,-0.1875,0.8125,-0.05029297,-0.03857422,1.017578,0.1459961,-0.02832031,-0.5053711
2336,1.1875,-0.0625,0.8125,-0.07373047,-0.04638672,1.009766,0.1503906,-0.02832031,-0.5029297
2337,1.0625,-0.5,0.6875,-0.04248047,-0.04638672,0.9946289,0.1503906,-0.02832031,-0.5029297
2339,1.125,-0.75,0.5,-0.06201172,-0.04248047,0.9907227,0.1503906,-0.02832031,-0.5029297
2340,1.5625,-0.9375,0.75,-0.04638672,-0.04638672,1.005859,0.1479492,-0.03271484,-0.5029297
2342,1.25,-0.75,0.5625,-0.06982422,-0.03857422,1.017578,0.1479492,-0.03271484,-0.5029297
2343,1.1875,-0.75,0.375,-0.05810547,-0.05029297,1.021484,0.1479492,-0.03271484,-0.5029297
2345,1.1875,-0.4375,0.375,-0.06982422,-0.05419922,1.017578,0.1479492,-0.02587891,-0.5078125
2346,0.6875,-0.75,0,-0.06201172,-0.05029297,1.005859,0.1479492,-0.02587891,-0.5078125
2348,0.5625,-0.5,0.0625,-0.05810547,-0.05810547,0.9985352,0.1479492,-0.02587891,-0.5078125
2349,0.25,0,-0.4375,-0.05029297,-0.05419922,0.9907227,0.1479492,-0.02587891,-0.5078125
2351,-0.0625,-0.8125,-0.375,-0.05810547,-0.04248047,0.9907227,0.1479492,-0.02587891,-0.5078125
2352,-0.1875,-0.6875,-0.8125,-0.05810547,-0.03857422,0.9985352,0.1479492,-0.02587891,-0.5078125
2354,-0.4375,-0.3125,-1,-0.05419922,-0.06591797,0.9907227,0.1479492,-0.02587891,-0.5078125
2355,-0.625,-0.4375,-0.375,-0.08154297,-0.06201172,0.9750977,0.1459961,-0.02832031,-0.4960938
2357,-0.4375,-0.3125,0.125,-0.05419922,-0.06591797,0.9946289,0.1459961,-0.02832031,-0.4960938
2358,-1.8125,-0.4375,0,-0.06982422,-0.05029297,0.9985352,0.1459961,-0.02832031,-0.4960938
2360,-1.9375,-1.0625,-0.125,-0.05029297,-0.06591797,0.9750977,0.1523438,-0.02587891,-0.5053711
2361,-1.625,-0.8125,0.25,-0.05419922,-0.05810547,0.9946289,0.1523438,-0.02587891,-0.5053711
2363,-1.5625,-0.5625,0.1875,-0.04638672,-0.06982422,0.9985352,0.1523438,-0.02587891,-0.5053711
2364,-2.1875,-0.4375,0.6875,-0.05810547,-0.05419922,0.9829102,0.1435547,-0.03027344,-0.5102539
2366,-1.8125,-0.4375,1.3125,-0.05810547,-0.06982422,0.9985352,0.1435547,-0.03027344,-0.5102539
2367,-1.0625,-0.625,1.6875,-0.04638672,-0.06201172,1.009766,0.1435547,-0.03027344,-0.5102539
2369,-0.5625,-0.8125,1.6875,-0.03076172,-0.06591797,1.005859,0.1435547,-0.03027344,-0.5102539
2370,0.4375,-0.5,1.8125,-0.06201172,-0.05029297,1.017578,0.1411133,-0.02832031,-0.5053711
2372,0.5625,-0.625,1.5625,-0.06201172,-0.05029297,0.9750977,0.1411133,-0.02832031,-0.5053711
2373,1.1875,-0.6875,1.1875,-0.06201172,-0.05810547,0.9946289,0.1411133,-0.02832031,-0.5053711
2375,0.625,-0.625,1.1875,-0.08154297,-0.04248047,0.9946289,0.1459961,-0.02392578,-0.5078125
2376,0.8125,-0.375,1.0625,-0.06201172,-0.05029297,1.013672,0.1459961,-0.02392578,-0.5078125
2378,0.3125,0.0625,0.9375,-0.05810547,-0.07373047,1.001953,0.1459961,-0.02392578,-0.5078125
2379,0.875,0.0625,1,-0.06591797,-0.06982422,0.9907227,0.1435547,-0.03271484,-0.5029297
