Packet Number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
1860,0.1875,0.1875,0,0.05615234,-0.06982422,0.9975586,-0.2089844,0.1298828,-0.4311523
1864,0.1875,-0.1875,-0.0625,0.04833984,-0.08154297,1.021484,-0.206543,0.1274414,-0.4287109
1865,0,0.1875,-0.125,0.06005859,-0.08154297,1.001465,-0.206543,0.1274414,-0.4287109
1869,0.1875,0.0625,0,0.05615234,-0.07373047,0.9819336,-0.206543,0.1274414,-0.4287109
1870,-0.0625,-0.0625,-0.125,0.06396484,-0.06982422,1.001465,-0.206543,0.1274414,-0.4287109
1874,0.125,0,0,0.04833984,-0.06591797,1.001465,-0.206543,0.1274414,-0.4287109
1875,0.125,0.1875,0,0.06396484,-0.09375,1.001465,-0.206543,0.1274414,-0.4287109
1879,0.0625,0,0,0.06396484,-0.05810547,0.9936523,-0.206543,0.1274414,-0.4287109
1880,0.125,-0.125,-0.3125,0.05224609,-0.08935547,0.9975586,-0.2011719,0.1225586,-0.4311523
1884,0.125,-0.25,0,0.05615234,-0.08154297,0.9858398,-0.2011719,0.1225586,-0.4311523
1886,-0.125,0,0.0625,0.06005859,-0.07373047,0.9936523,-0.2011719,0.1225586,-0.4311523
1890,0.125,0,-0.0625,0.06396484,-0.08154297,1.021484,-0.2089844,0.1147461,-0.434082
1891,-0.0625,0,0,0.05615234,-0.07763672,1.005371,-0.2089844,0.1147461,-0.434082
1895,0,-0.1875,0,0.04833984,-0.08154297,1.001465,-0.2089844,0.1147461,-0.434082
1896,0.1875,0,0,0.06396484,-0.07373047,0.9975586,-0.2143555,0.1171875,-0.4262695
1900,0.25,0,-0.125,0.05615234,-0.06982422,0.9936523,-0.2143555,0.1171875,-0.4262695
1901,0,-0.0625,0.0625,0.04443359,-0.06201172,0.9936523,-0.2143555,0.1171875,-0.4262695
1905,0.25,0,-0.125,0.07177734,-0.08154297,0.9775391,-0.2143555,0.1171875,-0.4262695
1906,0.125,-0.0625,-0.1875,0.05615234,-0.06982422,1.001465,-0.2143555,0.1171875,-0.4262695
1910,0,0.125,-0.1875,0.05615234,-0.08544922,1.005371,-0.2143555,0.1171875,-0.4262695
1911,0.1875,0.0625,-0.0625,0.04833984,-0.08544922,1.005371,-0.2143555,0.1171875,-0.4262695
1915,0.125,-0.0625,-0.125,0.04833984,-0.06591797,1.013184,-0.2089844,0.125,-0.4233398
1916,0.0625,0,-0.1875,0.06005859,-0.08154297,0.9897461,-0.2089844,0.125,-0.4233398
1920,0.125,0,0,0.05224609,-0.08544922,0.9858398,-0.2089844,0.125,-0.4233398
1921,0,-0.0625,-0.125,0.05224609,-0.08544922,0.9975586,-0.2143555,0.1147461,-0.4233398
1925,0.1875,0,0,0.06787109,-0.06982422,1.005371,-0.2143555,0.1147461,-0.4233398
1926,0.125,-0.125,-0.125,0.05224609,-0.09375,0.9897461,-0.2143555,0.1147461,-0.4233398
1930,-0.1875,-0.0625,-0.375,0.07177734,-0.09765625,1.001465,-0.2167969,0.125,-0.4262695
1931,0.0625,0.25,0.0625,0.04443359,-0.08154297,0.9897461,-0.2167969,0.125,-0.4262695
1935,0.25,0.1875,0,0.04833984,-0.06982422,1.009277,-0.2167969,0.125,-0.4262695
1936,0,-0.0625,-0.3125,0.03662109,-0.06591797,0.9858398,-0.2167969,0.125,-0.4262695
1940,0.1875,0.25,0.0625,0.05615234,-0.06591797,1.001465,-0.2167969,0.125,-0.4262695
1941,0,0,-0.0625,0.03271484,-0.07763672,0.9858398,-0.2167969,0.125,-0.4262695
1945,0.1875,0.0625,-0.0625,0.06787109,-0.08154297,0.9897461,-0.2167969,0.125,-0.4262695
1946,0.0625,-0.125,0,0.05224609,-0.09765625,0.9858398,-0.2089844,0.1123047,-0.4233398
1950,0.125,0.1875,0,0.07568359,-0.05810547,1.013184,-0.2089844,0.1123047,-0.4233398
1951,-0.0625,0,-0.125,0.04833984,-0.08154297,1.009277,-0.2089844,0.1123047,-0.4233398
1955,0.125,0.1875,-0.0625,0.04833984,-0.06982422,0.9936523,-0.2143555,0.109375,-0.4311523
1956,-0.125,0,-0.125,0.04833984,-0.07763672,0.9619141,-0.2143555,0.109375,-0.4311523
1960,0,-0.25,0.0625,0.06396484,-0.07763672,0.9975586,-0.2143555,0.109375,-0.4311523
1961,0.25,0,-0.125,0.05615234,-0.08154297,1.001465,-0.1958008,0.125,-0.4262695
1965,0.1875,-0.0625,-0.125,0.04833984,-0.07373047,0.9936523,-0.1958008,0.125,-0.4262695
1966,0.125,-0.125,0.0625,0.04833984,-0.08544922,1.009277,-0.1958008,0.125,-0.4262695
1970,0.125,0,-0.125,0.05224609,-0.06982422,0.9975586,-0.1958008,0.125,-0.4262695
1971,0,0.125,-0.0625,0.05615234,-0.07373047,0.9936523,-0.1958008,0.125,-0.4262695
1975,0.0625,-0.1875,0.125,0.04833984,-0.08154297,0.9936523,-0.1958008,0.125,-0.4262695
1976,0.0625,-0.1875,0,0.05615234,-0.07373047,0.9975586,-0.1958008,0.125,-0.4262695
1980,0,0,0,0.05224609,-0.07373047,1.005371,-0.2119141,0.1147461,-0.4262695
1981,0.1875,0.0625,0,0.05224609,-0.04980469,0.9936523,-0.2119141,0.1147461,-0.4262695
1985,0.0625,0,-0.125,0.06005859,-0.09375,0.9936523,-0.2119141,0.1147461,-0.4262695
1986,-0.0625,-0.125,-0.375,0.04052734,-0.06982422,0.9897461,-0.2143555,0.1147461,-0.4389648
1990,0.1875,0.125,-0.1875,0.03662109,-0.08544922,0.9897461,-0.2143555,0.1147461,-0.4389648
1991,-0.0625,0.0625,-0.0625,0.05615234,-0.07763672,0.9975586,-0.2143555,0.1147461,-0.4389648
1995,0,0.125,0.0625,0.06005859,-0.05419922,0.9936523,-0.2143555,0.1069336,-0.434082
1996,0.125,0,0.0625,0.05615234,-0.08544922,0.9936523,-0.2143555,0.1069336,-0.434082
2000,0,-0.25,0,0.05224609,-0.06982422,1.001465,-0.2143555,0.1069336,-0.434082
2001,0.0625,-0.0625,0,0.04443359,-0.07763672,1.025391,-0.2143555,0.1069336,-0.434082
2005,0,0.125,0.1875,0.06787109,-0.07373047,0.9897461,-0.2143555,0.1069336,-0.434082
2006,0.0625,0,0,0.05615234,-0.06982422,0.9736328,-0.2143555,0.1069336,-0.434082
2010,0.3125,0.125,0,0.05224609,-0.07373047,1.025391,-0.2143555,0.1069336,-0.434082
2011,0.125,0,0,0.05615234,-0.09375,1.009277,-0.2011719,0.1274414,-0.434082
2015,-0.125,-0.1875,0,0.05224609,-0.08154297,1.005371,-0.2011719,0.1274414,-0.434082
2016,0.1875,0.0625,-0.0625,0.06005859,-0.09375,1.001465,-0.2011719,0.1274414,-0.434082
2020,0.1875,-0.0625,-0.0625,0.03662109,-0.08154297,0.9897461,-0.2119141,0.1123047,-0.4262695
2021,0.0625,0.0625,0,0.05224609,-0.06591797,0.9858398,-0.2119141,0.1123047,-0.4262695
2025,0.125,0.0625,0.0625,0.06005859,-0.05810547,0.9897461,-0.2119141,0.1123047,-0.4262695
2026,-0.0625,-0.125,-0.0625,0.03662109,-0.05810547,1.005371,-0.2041016,0.1171875,-0.434082
2030,0.0625,0.25,-0.0625,0.06787109,-0.06591797,0.9975586,-0.2041016,0.1171875,-0.434082
2031,0.1875,0.3125,0,0.05224609,-0.07373047,0.9897461,-0.2041016,0.1171875,-0.434082
2035,0.0625,0,-0.125,0.03662109,-0.07763672,0.9858398,-0.2041016,0.1171875,-0.434082
2036,-0.25,-0.0625,0,0.06396484,-0.06982422,0.9936523,-0.2041016,0.1171875,-0.434082
2040,0.125,0.25,-0.0625,0.04833984,-0.06982422,0.9975586,-0.2041016,0.1171875,-0.434082
2041,0.0625,-0.125,0,0.06005859,-0.07763672,1.001465,-0.2041016,0.1171875,-0.434082
2045,0.0625,-0.0625,0,0.07568359,-0.06591797,0.9897461,-0.206543,0.1147461,-0.4311523
2048,0.25,0,-0.0625,0.04443359,-0.08935547,1.001465,-0.206543,0.1147461,-0.4311523
2052,0.0625,-0.25,-0.125,0.03662109,-0.07373047,1.013184,-0.206543,0.1147461,-0.4311523
2053,0.3125,0.25,-0.0625,0.06787109,-0.09375,1.009277,-0.2143555,0.1147461,-0.434082
2057,0,-0.3125,0.0625,0.05615234,-0.08544922,1.013184,-0.2143555,0.1147461,-0.434082
2058,0.0625,0.1875,-0.0625,0.04833984,-0.07373047,1.001465,-0.2143555,0.1147461,-0.434082
2062,0.25,0,0,0.04833984,-0.06591797,0.9858398,-0.2167969,0.1298828,-0.4208984
2063,0.125,0.1875,-0.1875,0.05615234,-0.08935547,0.9897461,-0.2167969,0.1298828,-0.4208984
2067,0.0625,-0.1875,-0.0625,0.06396484,-0.07763672,1.001465,-0.2167969,0.1298828,-0.4208984
2068,0.1875,-0.3125,-0.0625,0.04443359,-0.07373047,0.9819336,-0.2167969,0.1298828,-0.4208984
2072,0.0625,-0.25,0.125,0.04833984,-0.09375,1.009277,-0.2167969,0.1298828,-0.4208984
2073,0.0625,-0.3125,-0.125,0.06005859,-0.05810547,0.9819336,-0.2167969,0.1298828,-0.4208984
2077,0.125,0,0,0.05615234,-0.08154297,1.005371,-0.2167969,0.1298828,-0.4208984
2078,-0.0625,-0.0625,0,0.06396484,-0.06591797,1.013184,-0.2119141,0.1069336,-0.4311523
2082,0,0,-0.0625,0.05224609,-0.1015625,0.9819336,-0.2119141,0.1069336,-0.4311523
2083,0.0625,-0.375,0,0.04833984,-0.08154297,0.9858398,-0.2119141,0.1069336,-0.4311523
2087,0,0,0.0625,0.05615234,-0.05810547,0.9936523,-0.206543,0.1171875,-0.4262695
2088,0.3125,0,-0.0625,0.04443359,-0.06591797,1.001465,-0.206543,0.1171875,-0.4262695
2092,0,0.1875,-0.25,0.05224609,-0.08935547,0.9975586,-0.206543,0.1171875,-0.4262695
2093,0.0625,0,0,0.06396484,-0.08544922,0.9775391,-0.2041016,0.1123047,-0.4287109
2097,0.0625,0.0625,-0.125,0.06396484,-0.05810547,1.001465,-0.2041016,0.1123047,-0.4287109
2098,0.3125,0.25,0,0.04833984,-0.07373047,1.009277,-0.2041016,0.1123047,-0.4287109
2102,0,0.1875,-0.125,0.05224609,-0.07763672,1.001465,-0.2041016,0.1123047,-0.4287109
2103,0.125,0,-0.0625,0.06005859,-0.07763672,0.9936523,-0.2041016,0.1123047,-0.4287109
2107,0.0625,0,0,0.04833984,-0.08544922,1.005371,-0.2041016,0.1123047,-0.4287109
2108,0,-0.1875,0.0625,0.04833984,-0.07373047,1.005371,-0.2041016,0.1123047,-0.4287109
2112,0.25,0,0.0625,0.06787109,-0.08154297,1.009277,-0.2119141,0.1323242,-0.434082
2113,0.0625,0,0,0.05224609,-0.08544922,0.9858398,-0.2119141,0.1323242,-0.434082
2117,0.0625,-0.25,0,0.06005859,-0.06982422,0.9975586,-0.2119141,0.1323242,-0.434082
2118,0.0625,0.125,0.0625,0.04833984,-0.08154297,0.9975586,-0.2119141,0.1171875,-0.4287109
2122,0.0625,-0.0625,-0.1875,0.05615234,-0.08544922,0.9858398,-0.2119141,0.1171875,-0.4287109
2123,0.0625,0.0625,-0.125,0.04833984,-0.1015625,1.009277,-0.2119141,0.1171875,-0.4287109
2127,0.3125,-0.125,-0.0625,0.04833984,-0.07763672,1.005371,-0.2119141,0.1171875,-0.4287109
2128,0.0625,-0.1875,0,0.07958984,-0.08544922,0.9736328,-0.2119141,0.1171875,-0.4287109
2132,0.25,0,0,0.04443359,-0.07763672,1.001465,-0.2119141,0.1171875,-0.4287109
2133,0.0625,-0.0625,0,0.06396484,-0.08154297,0.9819336,-0.2119141,0.1171875,-0.4287109
2137,0.0625,0,-0.125,0.06787109,-0.07373047,1.009277,-0.2119141,0.1171875,-0.4287109
2138,0.1875,0,0.0625,0.04833984,-0.08544922,1.009277,-0.2119141,0.1171875,-0.4287109
2142,0.1875,0.3125,0,0.04052734,-0.08154297,0.9858398,-0.2119141,0.1171875,-0.4287109
2143,0,-0.125,0.125,0.05224609,-0.07373047,1.001465,-0.2119141,0.1147461,-0.4262695
2147,0,0.125,0.125,0.05224609,-0.04980469,0.9858398,-0.2119141,0.1147461,-0.4262695
2148,0.125,-0.0625,0,0.04833984,-0.06201172,0.9697266,-0.2119141,0.1147461,-0.4262695
2152,0.125,0.0625,0,0.03271484,-0.07763672,0.9736328,-0.2119141,0.1225586,-0.4311523
2153,0.1875,-0.25,-0.0625,0.04833984,-0.08544922,1.01709,-0.2119141,0.1225586,-0.4311523
2157,0,0.125,0.125,0.06396484,-0.09765625,1.009277,-0.2119141,0.1225586,-0.4311523
2158,0.0625,0.1875,-0.1875,0.04833984,-0.08154297,0.9936523,-0.2089844,0.1274414,-0.4233398
2162,0.0625,-0.25,-0.1875,0.05224609,-0.09375,0.9936523,-0.2089844,0.1274414,-0.4233398
2163,-0.0625,-0.0625,0.125,0.06005859,-0.05810547,1.009277,-0.2089844,0.1274414,-0.4233398
2167,0.125,0,0.125,0.04833984,-0.06591797,1.005371,-0.2089844,0.1274414,-0.4233398
2168,0.25,-0.1875,-0.0625,0.03662109,-0.06982422,1.005371,-0.2089844,0.1274414,-0.4233398
2172,0,-0.125,-0.0625,0.05615234,-0.06201172,1.009277,-0.2089844,0.1274414,-0.4233398
2173,0.25,-0.3125,0,0.07177734,-0.05810547,1.009277,-0.2089844,0.1274414,-0.4233398
2177,0.125,-0.25,0.0625,0.06005859,-0.04980469,1.005371,-0.2143555,0.1147461,-0.4233398
2178,0,-0.125,0,0.06787109,-0.07763672,0.9936523,-0.2143555,0.1147461,-0.4233398
2182,0,0.0625,0,0.06005859,-0.08154297,1.001465,-0.2143555,0.1147461,-0.4233398
2183,0.25,-0.125,0.0625,0.06005859,-0.07763672,0.9936523,-0.1987305,0.1274414,-0.4262695
2187,0.0625,-0.125,-0.125,0.05615234,-0.09375,1.013184,-0.1987305,0.1274414,-0.4262695
2188,0.125,0.125,0.125,0.05615234,-0.08544922,1.009277,-0.1987305,0.1274414,-0.4262695
2192,0,-0.125,0.0625,0.06396484,-0.06591797,1.009277,-0.2119141,0.1171875,-0.434082
2193,0.0625,-0.0625,-0.0625,0.04443359,-0.08544922,1.009277,-0.2119141,0.1171875,-0.434082
2197,0.375,0,0,0.05615234,-0.07373047,0.9858398,-0.2119141,0.1171875,-0.434082
2198,0,-0.0625,0,0.06787109,-0.06201172,1.001465,-0.2119141,0.1171875,-0.434082
2202,0.0625,-0.1875,-0.125,0.05615234,-0.07373047,0.9858398,-0.2119141,0.1171875,-0.434082
2203,0.125,0,0,0.05615234,-0.08935547,0.9936523,-0.2119141,0.1171875,-0.434082
2207,0.0625,0.0625,-0.125,0.04833984,-0.08154297,1.001465,-0.2119141,0.1171875,-0.434082
2209,0.25,0,0.0625,0.06396484,-0.08544922,1.001465,-0.2041016,0.1123047,-0.4365234
2213,0.125,-0.125,0,0.04833984,-0.06201172,1.009277,-0.2041016,0.1123047,-0.4365234
2214,-0.0625,0,0.1875,0.06005859,-0.07763672,0.9858398,-0.2041016,0.1123047,-0.4365234
2218,0,0,0,0.06396484,-0.06591797,0.9897461,-0.2119141,0.1225586,-0.4443359
2219,0,0,0,0.05615234,-0.109375,1.001465,-0.2119141,0.1225586,-0.4443359
2223,0,-0.25,-0.0625,0.04833984,-0.07763672,0.9897461,-0.2119141,0.1225586,-0.4443359
2224,0.1875,0,-0.0625,0.03271484,-0.06982422,1.001465,-0.2119141,0.1171875,-0.4262695
2228,0.0625,0,0.0625,0.05615234,-0.08544922,0.9936523,-0.2119141,0.1171875,-0.4262695
2229,0.0625,0,0.0625,0.04833984,-0.09375,1.001465,-0.2119141,0.1171875,-0.4262695
2233,0.25,-0.1875,0,0.06787109,-0.06591797,0.9619141,-0.2119141,0.1171875,-0.4262695
2234,0,0,0,0.06005859,-0.07763672,1.001465,-0.2119141,0.1171875,-0.4262695
2238,0,0,-0.125,0.06005859,-0.08154297,0.9936523,-0.2119141,0.1171875,-0.4262695
2239,0.125,-0.0625,-0.0625,0.04833984,-0.08154297,0.9975586,-0.2119141,0.1171875,-0.4262695
2243,0,0.1875,0,0.04052734,-0.06982422,0.9936523,-0.206543,0.1147461,-0.4233398
2244,0.125,-0.25,0,0.05224609,-0.08544922,0.9936523,-0.206543,0.1147461,-0.4233398
2248,0.0625,0.125,0,0.04443359,-0.06982422,0.9858398,-0.206543,0.1147461,-0.4233398
2249,0,-0.5625,0,0.04833984,-0.07373047,0.9697266,-0.2089844,0.1171875,-0.4262695
2253,0,0.125,0,0.04443359,-0.08544922,0.9936523,-0.2089844,0.1171875,-0.4262695
2254,0,-0.375,-0.0625,0.06396484,-0.1015625,0.9775391,-0.2089844,0.1171875,-0.4262695
2258,0,-0.125,0.0625,0.05615234,-0.08935547,0.9897461,-0.2143555,0.125,-0.4389648
2259,0.1875,0,-0.0625,0.05615234,-0.07373047,0.9975586,-0.2143555,0.125,-0.4389648
2263,0.125,-0.0625,0,0.05224609,-0.07763672,0.9897461,-0.2143555,0.125,-0.4389648
2264,0.0625,-0.0625,0.0625,0.05615234,-0.07763672,1.005371,-0.2143555,0.125,-0.4389648
2268,0.3125,-0.125,-0.0625,0.05615234,-0.09375,1.001465,-0.2143555,0.125,-0.4389648
2269,0.0625,-0.125,0,0.05224609,-0.09375,1.001465,-0.2143555,0.125,-0.4389648
2273,0,0.0625,-0.0625,0.06396484,-0.08544922,1.005371,-0.2143555,0.125,-0.4389648
2274,0.1875,-0.125,0.125,0.06005859,-0.06591797,1.001465,-0.206543,0.1196289,-0.4287109
2278,0.0625,0.0625,0.125,0.04443359,-0.09375,1.005371,-0.206543,0.1196289,-0.4287109
2279,0.125,-0.1875,-0.125,0.05224609,-0.08544922,0.9936523,-0.206543,0.1196289,-0.4287109
2283,0.0625,-0.0625,-0.125,0.06005859,-0.09375,0.9897461,-0.2119141,0.1376953,-0.4287109
2284,0,-0.3125,-0.0625,0.04833984,-0.07373047,0.9736328,-0.2119141,0.1376953,-0.4287109
2288,0.375,0,0,0.05224609,-0.09375,0.9897461,-0.2119141,0.1376953,-0.4287109
2289,0.125,0.25,0,0.03271484,-0.09765625,0.9936523,-0.2143555,0.1274414,-0.4414063
2293,-0.125,-0.25,0.1875,0.04443359,-0.06201172,1.021484,-0.2143555,0.1274414,-0.4414063
2294,0.25,0,-0.0625,0.04833984,-0.07763672,0.9897461,-0.2143555,0.1274414,-0.4414063
2298,0.125,-0.0625,-0.0625,0.05224609,-0.08154297,1.009277,-0.2143555,0.1274414,-0.4414063
2299,0.25,0,0,0.04833984,-0.08544922,1.013184,-0.2143555,0.1274414,-0.4414063
2303,0.125,-0.3125,-0.0625,0.05224609,-0.06982422,0.9936523,-0.2143555,0.1274414,-0.4414063
2304,0.0625,-0.125,0,0.05615234,-0.08154297,1.005371,-0.2143555,0.1274414,-0.4414063
2308,0.1875,0,-0.0625,0.04052734,-0.06982422,0.9936523,-0.1987305,0.1274414,-0.4365234
2309,0.3125,0.125,-0.25,0.06005859,-0.08154297,0.9975586,-0.1987305,0.1274414,-0.4365234
2313,0,-0.25,0,0.06005859,-0.07373047,0.9936523,-0.1987305,0.1274414,-0.4365234
2314,0.0625,0,0,0.05224609,-0.07373047,1.013184,-0.2143555,0.1225586,-0.4233398
2318,0.0625,-0.125,0,0.06396484,-0.1015625,0.9819336,-0.2143555,0.1225586,-0.4233398
2319,-0.0625,0,-0.0625,0.05224609,-0.08544922,1.025391,-0.2143555,0.1225586,-0.4233398
2323,0.0625,0.125,-0.125,0.06787109,-0.07763672,0.9897461,-0.2143555,0.1171875,-0.4287109
2324,0.125,0,0.125,0.04833984,-0.07763672,0.9975586,-0.2143555,0.1171875,-0.4287109
2328,0.0625,-0.125,0,0.06005859,-0.06982422,0.9936523,-0.2143555,0.1171875,-0.4287109
2329,0,0.0625,-0.0625,0.04833984,-0.08935547,0.9858398,-0.2143555,0.1171875,-0.4287109
2333,0.0625,0.0625,0,0.05224609,-0.08154297,0.9975586,-0.2143555,0.1171875,-0.4287109
2334,-0.125,-0.375,0,0.06396484,-0.09375,1.021484,-0.2143555,0.1171875,-0.4287109
2338,0.125,-0.125,0,0.06005859,-0.09375,0.9897461,-0.2143555,0.1171875,-0.4287109
2339,0.1875,0,0.0625,0.04833984,-0.05810547,0.9736328,-0.2041016,0.125,-0.4208984
2343,0.0625,0.0625,-0.1875,0.06396484,-0.08544922,1.009277,-0.2041016,0.125,-0.4208984
2344,0.25,0.1875,-0.1875,0.02880859,-0.06982422,0.9936523,-0.2041016,0.125,-0.4208984
2348,0.125,-0.125,-0.0625,0.04833984,-0.08544922,0.9936523,-0.2089844,0.1171875,-0.4311523
2349,0,-0.1875,0.0625,0.06787109,-0.06982422,0.9936523,-0.2089844,0.1171875,-0.4311523
2353,0.1875,-0.25,0.125,0.04052734,-0.09375,0.9975586,-0.2089844,0.1171875,-0.4311523
2354,0.0625,-0.125,0,0.06787109,-0.08544922,0.9858398,-0.2011719,0.125,-0.4311523
2358,0.0625,-0.0625,0.0625,0.04833984,-0.07373047,0.9936523,-0.2011719,0.125,-0.4311523
2359,0.375,0.0625,0.0625,0.04833984,-0.09375,1.001465,-0.2011719,0.125,-0.4311523
2363,-0.0625,0,-0.0625,0.05615234,-0.04980469,0.9936523,-0.2011719,0.125,-0.4311523
2364,0.125,-0.25,0,0.05224609,-0.08154297,0.9858398,-0.2011719,0.125,-0.4311523
2368,0.0625,-0.25,0.125,0.04833984,-0.07373047,0.9897461,-0.2011719,0.125,-0.4311523
2370,0,-0.375,0,0.04833984,-0.07763672,0.9897461,-0.2011719,0.125,-0.4311523
2374,0.0625,-0.0625,0.0625,0.06005859,-0.07763672,1.001465,-0.2143555,0.125,-0.4262695
2375,0.25,-0.0625,-0.125,0.05224609,-0.08544922,0.9775391,-0.2143555,0.125,-0.4262695
2379,0,0,0,0.06396484,-0.09375,1.001465,-0.2143555,0.125,-0.4262695
2380,0.1875,0.25,0,0.06396484,-0.07373047,0.9897461,-0.206543,0.1225586,-0.4262695
2384,0.0625,0.0625,0,0.06396484,-0.07373047,0.9936523,-0.206543,0.1225586,-0.4262695
2385,0,-0.1875,-0.0625,0.06005859,-0.05810547,0.9858398,-0.206543,0.1225586,-0.4262695
2389,0.3125,-0.1875,0,0.02880859,-0.06591797,0.9858398,-0.2119141,0.125,-0.4365234
2390,0,-0.0625,0.125,0.06005859,-0.07373047,0.9936523,-0.2119141,0.125,-0.4365234
2394,0.0625,0,-0.0625,0.04833984,-0.08935547,0.9975586,-0.2119141,0.125,-0.4365234
2395,0.25,0.3125,-0.25,0.05615234,-0.08154297,1.009277,-0.2119141,0.125,-0.4365234
2399,-0.125,0.0625,0.125,0.04833984,-0.08154297,0.9897461,-0.2119141,0.125,-0.4365234
2400,0.0625,0.1875,0.0625,0.04833984,-0.08154297,1.013184,-0.2119141,0.125,-0.4365234
2404,0.1875,0,0.125,0.04833984,-0.08544922,0.9897461,-0.2119141,0.125,-0.4365234
2405,-0.0625,0.1875,-0.0625,0.05615234,-0.09765625,0.9775391,-0.206543,0.1171875,-0.4262695
2409,0.25,-0.3125,0,0.05224609,-0.07373047,0.9819336,-0.206543,0.1171875,-0.4262695
2410,0.125,0.125,0,0.05615234,-0.09375,1.001465,-0.206543,0.1171875,-0.4262695
2414,0.1875,0.25,0,0.06787109,-0.05810547,1.009277,-0.2143555,0.1323242,-0.4287109
2415,0.125,-0.125,0.0625,0.06005859,-0.06591797,1.001465,-0.2143555,0.1323242,-0.4287109
2419,0,-0.375,0,0.06005859,-0.07373047,1.001465,-0.2143555,0.1323242,-0.4287109
2420,-0.0625,-0.0625,-0.0625,0.04833984,-0.09765625,1.009277,-0.2167969,0.1171875,-0.434082
2424,0,0,0.125,0.04833984,-0.07373047,0.9897461,-0.2167969,0.1171875,-0.434082
2425,0,0,-0.0625,0.06396484,-0.07373047,0.9897461,-0.2167969,0.1171875,-0.434082
2429,0.0625,-0.1875,0,0.05615234,-0.06201172,1.001465,-0.2167969,0.1171875,-0.434082
2430,0.25,0,-0.25,0.06787109,-0.08935547,0.9858398,-0.2167969,0.1171875,-0.434082
2434,0.125,-0.0625,-0.1875,0.06787109,-0.07763672,0.9736328,-0.2167969,0.1171875,-0.434082
2435,-0.0625,-0.1875,0.125,0.04052734,-0.04589844,1.009277,-0.2167969,0.1171875,-0.434082
2439,0,-0.25,0.0625,0.04833984,-0.08154297,1.001465,-0.2143555,0.1196289,-0.4287109
2440,0,-0.3125,-0.125,0.04833984,-0.06591797,0.9858398,-0.2143555,0.1196289,-0.4287109
2444,0.1875,0.125,0,0.06787109,-0.06982422,0.9858398,-0.2143555,0.1196289,-0.4287109
2445,0,-0.0625,-0.25,0.05224609,-0.07763672,1.005371,-0.2143555,0.1196289,-0.4233398
2449,0.0625,-0.25,0.0625,0.04443359,-0.06201172,1.009277,-0.2143555,0.1196289,-0.4233398
2450,0,-0.0625,0.0625,0.05615234,-0.09375,1.005371,-0.2143555,0.1196289,-0.4233398
2454,0.4375,0.0625,0,0.06787109,-0.1054688,0.9736328,-0.2089844,0.1196289,-0.4262695
2455,0.0625,-0.3125,0,0.05224609,-0.09765625,1.005371,-0.2089844,0.1196289,-0.4262695
2459,0.1875,0,0.125,0.05224609,-0.08154297,0.9897461,-0.2089844,0.1196289,-0.4262695
2460,0.0625,0,-0.0625,0.04833984,-0.07763672,1.001465,-0.2089844,0.1196289,-0.4262695
2464,0.1875,-0.1875,0,0.04833984,-0.08544922,0.9775391,-0.2089844,0.1196289,-0.4262695
2465,0.0625,0.1875,-0.0625,0.05615234,-0.06201172,0.9975586,-0.2089844,0.1196289,-0.4262695
2469,0.1875,-0.125,0,0.03662109,-0.07763672,0.9858398,-0.2089844,0.1196289,-0.4262695
2470,0,-0.125,0,0.05224609,-0.08154297,1.001465,-0.2143555,0.1171875,-0.434082
2474,0.1875,0,0,0.04443359,-0.08154297,0.9936523,-0.2143555,0.1171875,-0.434082
2475,0.25,0,0,0.06396484,-0.08154297,0.9897461,-0.2143555,0.1171875,-0.434082
2479,0,-0.1875,0.0625,0.06005859,-0.08544922,0.9858398,-0.206543,0.1044922,-0.434082
2480,0.25,-0.0625,0,0.06396484,-0.08154297,1.005371,-0.206543,0.1044922,-0.434082
2484,0,-0.1875,-0.0625,0.06005859,-0.07373047,1.005371,-0.206543,0.1044922,-0.434082
2485,0.0625,-0.0625,0.0625,0.05224609,-0.08935547,1.013184,-0.2089844,0.1171875,-0.434082
2489,-0.4375,-0.25,-0.3125,0.04833984,-0.07763672,0.9858398,-0.2089844,0.1171875,-0.434082
2490,0.5,0.125,0,0.06396484,-0.06591797,1.009277,-0.2089844,0.1171875,-0.434082
2494,-0.0625,-0.25,-0.0625,0.05224609,-0.06201172,0.9975586,-0.2089844,0.1171875,-0.434082
2495,0.0625,0,0.125,0.06005859,-0.07763672,0.9897461,-0.2089844,0.1171875,-0.434082
2499,1.25,0.3125,0.0625,0.06005859,-0.07373047,1.009277,-0.2089844,0.1171875,-0.434082
2500,0.0625,-0.1875,-0.3125,0.04443359,-0.07763672,1.021484,-0.2089844,0.1171875,-0.434082
2504,0,-0.0625,-0.125,0.06396484,-0.08935547,0.9936523,-0.206543,0.1196289,-0.4287109
2505,-0.25,-0.3125,-0.3125,0.05224609,-0.06591797,0.9819336,-0.206543,0.1196289,-0.4287109
2509,0.4375,0.125,-0.125,0.04443359,-0.08544922,0.9819336,-0.206543,0.1196289,-0.4287109
2510,0.0625,-0.25,0.1875,0.04833984,-0.08154297,0.9541016,-0.2011719,0.1123047,-0.4287109
2514,-0.375,-0.125,-0.1875,0.01660156,-0.06591797,0.9775391,-0.2011719,0.1123047,-0.4287109
