Packet Number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
141,0,-0.0625,-0.0625,-0.01904297,-0.01513672,0.9711914,-0.1943359,-0.2084961,-0.434082
143,0,-0.0625,-0.0625,0,-0.003417969,0.9946289,-0.1943359,-0.2084961,-0.434082
145,0,0,0,0,-0.003417969,0.9790039,-0.1943359,-0.2084961,-0.434082
147,-0.1875,0,-0.125,0.003417969,-0.007324219,0.9790039,-0.1943359,-0.2084961,-0.434082
149,0,-0.0625,-0.3125,0.003417969,0,0.9750977,-0.1899414,-0.2133789,-0.4418945
151,0,-0.1875,-0.25,0,0.003417969,0.9907227,-0.1899414,-0.2133789,-0.4418945
153,-0.0625,0,-0.0625,-0.01904297,-0.01513672,0.9907227,-0.1899414,-0.2133789,-0.4418945
155,0.125,0,-0.25,-0.01513672,-0.01513672,0.9985352,-0.2036133,-0.215332,-0.4394531
157,-0.0625,-0.0625,0,-0.01513672,0.003417969,0.9750977,-0.2036133,-0.215332,-0.4394531
159,-0.125,0,0,-0.02294922,-0.01513672,1.001953,-0.2036133,-0.215332,-0.4394531
161,-0.0625,0.1875,-0.3125,-0.02685547,-0.003417969,0.9985352,-0.2060547,-0.2109375,-0.4418945
163,-0.0625,-0.25,-0.0625,-0.01904297,0.01123047,0.9868164,-0.2060547,-0.2109375,-0.4418945
165,-0.0625,0.1875,0,-0.003417969,-0.003417969,0.9790039,-0.2060547,-0.2109375,-0.4418945
167,0,0.125,-0.1875,-0.01904297,0,0.9672852,-0.2060547,-0.2109375,-0.4418945
169,-0.125,0,-0.0625,0.003417969,-0.007324219,0.9790039,-0.2060547,-0.2109375,-0.4418945
171,-0.1875,0,-0.125,-0.01904297,0,0.9946289,-0.2060547,-0.2109375,-0.4418945
173,-0.0625,0,-0.0625,-0.01513672,-0.003417969,0.9750977,-0.2060547,-0.2109375,-0.4418945
175,-0.0625,0,-0.125,-0.02294922,0.007324219,0.9672852,-0.1967773,-0.2109375,-0.4287109
177,-0.125,-0.25,-0.125,-0.01123047,-0.01123047,0.9907227,-0.1967773,-0.2109375,-0.4287109
179,0,-0.125,-0.1875,-0.01904297,0,0.9750977,-0.1967773,-0.2109375,-0.4287109
181,-0.3125,0,0,-0.02294922,0.003417969,0.9868164,-0.1943359,-0.2084961,-0.4418945
183,0,0,-0.1875,-0.007324219,0.01123047,0.9907227,-0.1943359,-0.2084961,-0.4418945
185,0,0.0625,-0.0625,-0.007324219,-0.003417969,0.9985352,-0.1943359,-0.2084961,-0.4418945
187,-0.3125,-0.1875,0,-0.01904297,0.003417969,0.9868164,-0.1992188,-0.215332,-0.4316406
189,0,-0.0625,-0.0625,-0.02294922,0.007324219,0.9868164,-0.1992188,-0.215332,-0.4316406
191,-0.0625,0,-0.1875,-0.003417969,0.007324219,0.9790039,-0.1992188,-0.215332,-0.4316406
193,0,-0.1875,-0.1875,-0.007324219,0.007324219,0.9829102,-0.1992188,-0.215332,-0.4316406
195,-0.0625,-0.125,-0.0625,-0.003417969,0,0.9946289,-0.1992188,-0.215332,-0.4316406
198,-0.125,0,-0.125,0.003417969,0,0.9907227,-0.1992188,-0.215332,-0.4316406
200,-0.25,0.0625,-0.0625,-0.02294922,0.003417969,0.9868164,-0.1992188,-0.215332,-0.4316406
202,-0.1875,-0.0625,-0.25,-0.03076172,0.007324219,0.9790039,-0.1943359,-0.2109375,-0.434082
204,-0.125,0,-0.125,0.003417969,0,0.9868164,-0.1943359,-0.2109375,-0.434082
206,0,0.0625,0,-0.003417969,0.01123047,0.9790039,-0.1943359,-0.2109375,-0.434082
208,-0.0625,0,-0.5,0.01123047,-0.01123047,0.9555664,-0.1943359,-0.2060547,-0.4394531
210,0,0,0,-0.01904297,-0.003417969,0.9907227,-0.1943359,-0.2060547,-0.4394531
212,-0.0625,0,-0.5625,0,-0.007324219,0.9829102,-0.1943359,-0.2060547,-0.4394531
214,-0.3125,-0.3125,-0.0625,-0.01904297,-0.01513672,0.9868164,-0.1943359,-0.215332,-0.4443359
216,-0.125,-0.1875,-0.125,0.007324219,0.01123047,0.9907227,-0.1943359,-0.215332,-0.4443359
218,-0.0625,0,-0.1875,-0.01513672,0,0.9868164,-0.1943359,-0.215332,-0.4443359
220,-0.1875,0,-0.0625,0.007324219,0.01123047,0.9711914,-0.1943359,-0.215332,-0.4443359
222,-0.125,0,-0.125,-0.003417969,0.003417969,0.9829102,-0.1967773,-0.2109375,-0.4365234
224,0.0625,-0.1875,0,-0.003417969,-0.003417969,0.9946289,-0.1967773,-0.2109375,-0.4365234
226,-0.125,0.1875,-0.125,-0.007324219,-0.003417969,0.9868164,-0.1967773,-0.2109375,-0.4365234
228,0,-0.1875,-0.0625,-0.01904297,0.003417969,0.9750977,-0.2036133,-0.2084961,-0.4418945
230,-0.125,-0.125,-0.0625,0,0.01123047,0.9790039,-0.2036133,-0.2084961,-0.4418945
232,-0.125,-0.0625,-0.1875,-0.01513672,-0.01513672,0.9829102,-0.2036133,-0.2084961,-0.4418945
234,-0.0625,-0.125,-0.125,-0.01123047,0.01123047,0.9790039,-0.1943359,-0.2016602,-0.4365234
236,0,0,0,0,0.003417969,0.9750977,-0.1943359,-0.2016602,-0.4365234
238,-0.0625,-0.125,-0.375,-0.003417969,0.007324219,0.9829102,-0.1943359,-0.2016602,-0.4365234
240,-0.0625,0,-0.125,-0.01513672,0,0.9868164,-0.1943359,-0.2016602,-0.4365234
242,-0.125,-0.0625,0,-0.04638672,-0.003417969,0.9829102,-0.1943359,-0.2016602,-0.4365234
244,-0.125,0.125,-0.1875,-0.007324219,0.01513672,1.001953,-0.1943359,-0.2016602,-0.4365234
246,-0.125,0.0625,-0.0625,-0.003417969,0,1.005859,-0.1943359,-0.2016602,-0.4365234
248,0.0625,0,-0.125,-0.01904297,0,0.9829102,-0.1943359,-0.2133789,-0.4394531
250,0.0625,0.0625,-0.125,0.003417969,0.007324219,0.9711914,-0.1943359,-0.2133789,-0.4394531
252,0,-0.125,-0.25,-0.01904297,0.003417969,0.9985352,-0.1943359,-0.2133789,-0.4394531
254,-0.125,0,-0.0625,-0.007324219,0.003417969,0.9750977,-0.1899414,-0.2041016,-0.4467773
256,0,-0.25,-0.1875,0.03076172,0.01513672,0.9868164,-0.1899414,-0.2041016,-0.4467773
258,0,0,-0.125,-0.02685547,0,0.9985352,-0.1899414,-0.2041016,-0.4467773
260,-0.125,-0.0625,-0.0625,-0.003417969,0.01123047,0.9750977,-0.1943359,-0.2060547,-0.4443359
262,-0.125,-0.4375,-0.1875,-0.01123047,-0.003417969,0.9985352,-0.1943359,-0.2060547,-0.4443359
264,-0.1875,-0.1875,-0.25,-0.01904297,0,0.9711914,-0.1943359,-0.2060547,-0.4443359
266,0,0,-0.0625,-0.02685547,0,0.9790039,-0.1943359,-0.2060547,-0.4443359
268,-0.0625,0,-0.0625,-0.01513672,0.003417969,0.9790039,-0.1899414,-0.2084961,-0.4365234
270,0,0,-0.1875,-0.01513672,0.01123047,0.9829102,-0.1899414,-0.2084961,-0.4365234
272,-0.375,-0.0625,0,-0.003417969,0.01123047,0.9829102,-0.1899414,-0.2084961,-0.4365234
274,-0.125,0,-0.0625,0,0.007324219,0.9907227,-0.1967773,-0.2084961,-0.4365234
276,-0.1875,0,-0.125,-0.003417969,-0.01513672,0.9829102,-0.1967773,-0.2084961,-0.4365234
278,-0.1875,-0.25,-0.25,-0.003417969,0.003417969,0.9750977,-0.1967773,-0.2084961,-0.4365234
280,-0.1875,-0.1875,-0.25,-0.01513672,0.003417969,0.9790039,-0.1943359,-0.2084961,-0.4394531
282,-0.125,0,-0.1875,-0.04248047,-0.003417969,0.9907227,-0.1943359,-0.2084961,-0.4394531
284,-0.125,0,-0.25,0,0.01513672,1.013672,-0.1943359,-0.2084961,-0.4394531
286,0,0,-0.125,-0.003417969,-0.01513672,0.9633789,-0.1943359,-0.2084961,-0.4394531
288,0,0,-0.25,-0.01123047,-0.01513672,0.9985352,-0.1943359,-0.2084961,-0.4394531
290,-0.0625,0,-0.125,-0.01123047,-0.007324219,0.9829102,-0.1943359,-0.2084961,-0.4394531
292,-0.1875,0,-0.0625,-0.01123047,0.003417969,0.9907227,-0.1943359,-0.2084961,-0.4394531
294,0,0,-0.25,-0.007324219,-0.007324219,0.9711914,-0.2036133,-0.2133789,-0.4467773
296,-0.0625,-0.1875,0,-0.007324219,0.003417969,0.9946289,-0.2036133,-0.2133789,-0.4467773
298,-0.0625,0,-0.125,-0.003417969,-0.01513672,0.9672852,-0.2036133,-0.2133789,-0.4467773
300,-0.125,0,-0.1875,-0.03466797,0.01123047,0.9868164,-0.1967773,-0.2109375,-0.4316406
302,-0.0625,0,-0.125,-0.003417969,0.02294922,0.9946289,-0.1967773,-0.2109375,-0.4316406
304,-0.0625,-0.0625,-0.1875,-0.02294922,0.003417969,0.9985352,-0.1967773,-0.2109375,-0.4316406
306,-0.1875,0,-0.125,-0.01904297,0,1.001953,-0.1992188,-0.2133789,-0.4394531
309,0,0,-0.1875,-0.02685547,0.003417969,0.9868164,-0.1992188,-0.2133789,-0.4394531
311,-0.125,0,-0.0625,-0.02294922,0.01513672,0.9672852,-0.1992188,-0.2133789,-0.4394531
313,0,0,-0.1875,0,0.01513672,0.9868164,-0.1967773,-0.2109375,-0.4418945
315,-0.0625,-0.0625,-0.125,-0.003417969,0.01513672,0.9633789,-0.1967773,-0.2109375,-0.4418945
317,-0.25,-0.1875,-0.25,-0.01123047,-0.01513672,0.9907227,-0.1899414,-0.2133789,-0.4365234
319,-0.0625,0,-0.1875,0.003417969,0,0.9985352,-0.1899414,-0.2133789,-0.4365234
321,0,-0.0625,0,-0.007324219,-0.007324219,0.9711914,-0.1899414,-0.2133789,-0.4365234
323,-0.1875,-0.3125,0,-0.02685547,-0.007324219,0.9829102,-0.1923828,-0.2060547,-0.4443359
325,-0.125,0,-0.25,-0.01904297,-0.003417969,0.9829102,-0.1923828,-0.2060547,-0.4443359
328,0,0,0,-0.01513672,0.01123047,0.9946289,-0.1923828,-0.2060547,-0.4443359
330,-0.3125,0,-0.1875,-0.01513672,0.01904297,0.9790039,-0.1923828,-0.2060547,-0.4443359
332,0,0,-0.0625,0,0.007324219,0.9829102,-0.1923828,-0.2060547,-0.4443359
334,-0.0625,0,0,-0.007324219,-0.01123047,0.9750977,-0.1923828,-0.2060547,-0.4443359
336,-0.0625,-0.1875,0,-0.01904297,0,0.9672852,-0.1923828,-0.2060547,-0.4443359
338,0.0625,-0.1875,-0.1875,-0.01904297,0.003417969,0.9829102,-0.1923828,-0.2109375,-0.4467773
340,-0.0625,0,-0.0625,-0.007324219,0.02294922,0.9985352,-0.1923828,-0.2109375,-0.4467773
342,0.0625,-0.1875,-0.125,-0.007324219,0.003417969,0.9868164,-0.1923828,-0.2109375,-0.4467773
344,-0.0625,-0.0625,-0.0625,-0.01904297,0.003417969,0.9711914,-0.1923828,-0.215332,-0.434082
346,0,0,-0.1875,-0.003417969,0.003417969,0.9672852,-0.1923828,-0.215332,-0.434082
348,-0.125,0,-0.1875,-0.01904297,0,0.9868164,-0.1923828,-0.215332,-0.434082
350,0,0,-0.0625,0.003417969,-0.01513672,0.9868164,-0.1943359,-0.2084961,-0.4467773
352,-0.0625,0.1875,-0.25,-0.003417969,0.01123047,0.9555664,-0.1943359,-0.2084961,-0.4467773
354,0,-0.25,-0.1875,-0.01904297,0.007324219,0.9750977,-0.1943359,-0.2084961,-0.4467773
356,-0.3125,0,-0.1875,-0.01123047,0,0.9907227,-0.1943359,-0.2084961,-0.4467773
358,0,-0.1875,-0.0625,-0.03466797,0.007324219,0.9711914,-0.1943359,-0.2084961,-0.4467773
360,-0.0625,0,-0.1875,-0.003417969,-0.007324219,0.9829102,-0.1943359,-0.2084961,-0.4467773
362,-0.125,-0.125,-0.0625,-0.01123047,0.01123047,0.9633789,-0.1943359,-0.2084961,-0.4467773
364,-0.1875,-0.125,0,-0.01904297,0.01123047,0.9790039,-0.1923828,-0.2133789,-0.4443359
366,-0.125,-0.375,-0.25,-0.02294922,-0.003417969,1.009766,-0.1923828,-0.2133789,-0.4443359
368,-0.125,0,-0.375,-0.01123047,0.007324219,0.9750977,-0.1923828,-0.2133789,-0.4443359
370,0,0,-0.1875,-0.007324219,-0.01123047,0.9946289,-0.1967773,-0.2133789,-0.4394531
372,0,-0.25,-0.125,0,0.01904297,0.9790039,-0.1967773,-0.2133789,-0.4394531
374,0,-0.0625,-0.125,-0.01513672,0,0.9985352,-0.1967773,-0.2133789,-0.4394531
376,0,0.0625,0,-0.01123047,0.003417969,0.9946289,-0.1943359,-0.2133789,-0.4287109
378,-0.125,0,-0.5,-0.03076172,0,0.9868164,-0.1943359,-0.2133789,-0.4287109
380,0,0,0,-0.007324219,0.01904297,0.9868164,-0.1943359,-0.2133789,-0.4287109
382,-0.1875,0,-0.1875,0.003417969,0.01513672,0.9711914,-0.1943359,-0.2133789,-0.4287109
384,-0.125,-0.0625,-0.25,-0.01904297,0.003417969,0.9750977,-0.1992188,-0.2109375,-0.4443359
386,0,-0.0625,-0.1875,0.003417969,0.01513672,1.001953,-0.1992188,-0.2109375,-0.4443359
388,-0.0625,0,0,-0.003417969,0,0.9790039,-0.1992188,-0.2109375,-0.4443359
390,-0.0625,-0.0625,-0.3125,-0.03076172,-0.007324219,0.9829102,-0.1992188,-0.2084961,-0.4418945
392,-0.125,0.0625,-0.1875,-0.003417969,0,0.9711914,-0.1992188,-0.2084961,-0.4418945
394,-0.0625,0,-0.1875,-0.01513672,-0.007324219,0.9750977,-0.1992188,-0.2084961,-0.4418945
396,-0.25,-0.25,-0.25,-0.01123047,-0.007324219,0.9907227,-0.1943359,-0.2133789,-0.4316406
398,0,0,-0.1875,-0.01123047,-0.01513672,0.9750977,-0.1943359,-0.2133789,-0.4316406
400,0,-0.25,-0.0625,-0.01123047,0.01904297,0.9946289,-0.1943359,-0.2133789,-0.4316406
402,0,-0.1875,-0.4375,-0.01904297,0.01123047,0.9868164,-0.1943359,-0.2133789,-0.4316406
404,0,-0.375,-0.0625,0.007324219,-0.003417969,0.9633789,-0.1943359,-0.2133789,-0.4316406
406,0,-0.25,-0.125,-0.003417969,0.007324219,1.001953,-0.1943359,-0.2133789,-0.4316406
408,0,0.125,-0.0625,0.003417969,0.003417969,0.9790039,-0.1943359,-0.2133789,-0.4316406
410,0,0.0625,-0.0625,-0.007324219,0,0.9985352,-0.1967773,-0.2016602,-0.4418945
412,0,-0.0625,-0.125,0,-0.007324219,0.9711914,-0.1967773,-0.2016602,-0.4418945
414,0,0.0625,-0.1875,-0.01904297,0.01904297,0.9711914,-0.1967773,-0.2016602,-0.4418945
416,-0.25,0,-0.125,0,0.02685547,1.005859,-0.1967773,-0.2202148,-0.4365234
418,-0.125,-0.0625,0,-0.003417969,0.007324219,0.9672852,-0.1967773,-0.2202148,-0.4365234
420,0.0625,0,-0.1875,-0.01123047,0.01513672,0.9790039,-0.1967773,-0.2202148,-0.4365234
422,-0.0625,-0.1875,-0.375,-0.01513672,0.007324219,0.9907227,-0.1967773,-0.215332,-0.4394531
424,-0.0625,0.0625,-0.125,-0.01904297,0,0.9750977,-0.1967773,-0.215332,-0.4394531
426,-0.0625,0,-0.25,-0.01123047,-0.007324219,0.9672852,-0.1967773,-0.215332,-0.4394531
428,-0.125,0.0625,-0.0625,-0.01123047,0,0.9829102,-0.1967773,-0.215332,-0.4394531
430,0,-0.1875,-0.3125,-0.003417969,-0.007324219,0.9985352,-0.1992188,-0.2133789,-0.4394531
432,0,0,-0.25,0.003417969,0.007324219,0.9711914,-0.1992188,-0.2133789,-0.4394531
434,-0.1875,0.0625,-0.125,-0.003417969,-0.003417969,0.9790039,-0.1992188,-0.2133789,-0.4394531
436,-0.0625,0,-0.4375,-0.01513672,0.01513672,0.9829102,-0.2016602,-0.2133789,-0.4443359
438,-0.1875,-0.25,-0.25,0,0.007324219,0.9711914,-0.2016602,-0.2133789,-0.4443359
440,-0.125,0,-0.125,0.007324219,0.007324219,0.9907227,-0.2016602,-0.2133789,-0.4443359
442,-0.25,-0.1875,-0.125,-0.007324219,0,0.9946289,-0.1992188,-0.215332,-0.4443359
444,-0.125,-0.125,-0.25,-0.003417969,0.01123047,0.9868164,-0.1992188,-0.215332,-0.4443359
446,0,-0.3125,-0.25,-0.01904297,-0.003417969,0.9868164,-0.1992188,-0.215332,-0.4443359
448,-0.1875,-0.1875,0,-0.01513672,0.01904297,0.9711914,-0.1992188,-0.215332,-0.4443359
450,-0.4375,0,-0.125,-0.01513672,0.007324219,0.9750977,-0.1992188,-0.215332,-0.4443359
452,-0.125,-0.0625,-0.0625,-0.02685547,0.01123047,0.9907227,-0.1992188,-0.215332,-0.4443359
454,0,-0.0625,0,-0.007324219,-0.003417969,0.9750977,-0.1992188,-0.215332,-0.4443359
457,-0.0625,-0.1875,-0.375,-0.01123047,0.003417969,0.9829102,-0.1923828,-0.2084961,-0.4365234
459,-0.0625,0,-0.125,0,-0.01123047,0.9829102,-0.1923828,-0.2084961,-0.4365234
461,0,-0.25,-0.375,0,0.007324219,0.9633789,-0.1923828,-0.2084961,-0.4365234
463,-0.0625,0,-0.125,-0.01904297,0.003417969,0.9633789,-0.1943359,-0.2084961,-0.4443359
465,-0.125,-0.0625,-0.125,0,-0.02294922,0.9868164,-0.1943359,-0.2084961,-0.4443359
467,0.125,0,0,-0.01123047,0.007324219,0.9868164,-0.1943359,-0.2084961,-0.4443359
469,0,-0.125,-0.0625,-0.01123047,0.003417969,0.9985352,-0.1943359,-0.2133789,-0.4394531
471,-0.125,0,-0.375,0.02294922,0.01123047,0.9985352,-0.1943359,-0.2133789,-0.4394531
473,-0.125,0.0625,-0.0625,-0.003417969,-0.003417969,0.9790039,-0.1943359,-0.2133789,-0.4394531
475,0.0625,0,-0.125,-0.007324219,-0.01123047,0.9985352,-0.1943359,-0.2133789,-0.4394531
477,-0.375,0,-0.1875,-0.02294922,-0.003417969,0.9711914,-0.1967773,-0.2109375,-0.4443359
479,-0.0625,0,0,-0.003417969,0.01513672,0.9868164,-0.1967773,-0.2109375,-0.4443359
481,-0.1875,-0.25,-0.125,0,0.01123047,1.001953,-0.1967773,-0.2109375,-0.4443359
483,0,0,-0.0625,-0.003417969,0.01513672,0.9829102,-0.1992188,-0.2177734,-0.4394531
485,-0.0625,0,-0.0625,-0.007324219,0.01123047,0.9946289,-0.1992188,-0.2177734,-0.4394531
487,-0.1875,0,-0.1875,0.01513672,0.01123047,0.9985352,-0.1992188,-0.2177734,-0.4394531
489,-0.1875,0,-0.1875,-0.003417969,0.003417969,0.9907227,-0.1992188,-0.2060547,-0.4365234
491,-0.125,0,-0.125,-0.01123047,-0.007324219,0.9907227,-0.1992188,-0.2060547,-0.4365234
493,-0.3125,0,-0.0625,-0.02685547,0,0.9790039,-0.1992188,-0.2060547,-0.4365234
495,-0.0625,0,-0.125,-0.01123047,0.007324219,0.9868164,-0.1992188,-0.2060547,-0.4394531
497,-0.125,0.0625,-0.25,-0.01904297,0,0.9868164,-0.1992188,-0.2060547,-0.4394531
499,-0.1875,-0.1875,-0.125,-0.01513672,0,0.9790039,-0.1992188,-0.2060547,-0.4394531
501,-0.0625,0.0625,-0.125,0,0,0.9907227,-0.1992188,-0.2060547,-0.4394531
503,0,0.125,-0.125,-0.007324219,0.003417969,0.9829102,-0.1875,-0.2084961,-0.4418945
505,-0.125,0,-0.0625,-0.03076172,-0.01123047,0.9594727,-0.1875,-0.2084961,-0.4418945
507,-0.125,0,-0.1875,0,0.01123047,1.001953,-0.1875,-0.2084961,-0.4418945
509,0,0,-0.0625,-0.007324219,-0.01513672,0.9868164,-0.1923828,-0.2109375,-0.4365234
511,-0.0625,0.0625,-0.0625,-0.003417969,0.01123047,0.9750977,-0.1923828,-0.2109375,-0.4365234
513,-0.1875,0,-0.25,-0.02294922,0,0.9672852,-0.1923828,-0.2109375,-0.4365234
515,-0.125,0.0625,-0.1875,-0.003417969,0.007324219,0.9790039,-0.1899414,-0.2177734,-0.449707
517,0,0,0,-0.02685547,0.01123047,0.9829102,-0.1899414,-0.2177734,-0.449707
519,0,0.0625,-0.25,-0.02294922,0.007324219,0.9946289,-0.1899414,-0.2177734,-0.449707
521,-0.125,-0.1875,0,-0.01904297,0.003417969,0.9633789,-0.1899414,-0.2177734,-0.449707
523,0,0.0625,-0.1875,-0.01904297,0,0.9672852,-0.1899414,-0.2177734,-0.449707
525,-0.0625,-0.1875,-0.125,0.007324219,0.007324219,0.9790039,-0.1899414,-0.2177734,-0.449707
527,-0.1875,0,-0.125,-0.01513672,-0.007324219,0.9868164,-0.1899414,-0.2177734,-0.449707
529,0.0625,0.125,-0.1875,-0.02685547,-0.007324219,0.9829102,-0.1875,-0.2084961,-0.4467773
531,0,0,-0.3125,-0.01513672,0,0.9829102,-0.1875,-0.2084961,-0.4467773
533,0,-0.1875,-0.1875,-0.01123047,-0.007324219,0.9672852,-0.1875,-0.2084961,-0.4467773
535,-0.125,-0.125,-0.125,-0.01904297,0,0.9946289,-0.1899414,-0.215332,-0.4394531
537,0,-0.0625,-0.125,-0.01123047,-0.003417969,1.009766,-0.1899414,-0.215332,-0.4394531
539,-0.3125,-0.0625,0,-0.01123047,0.007324219,0.9868164,-0.1899414,-0.215332,-0.4394531
541,-0.1875,0,-0.3125,0.003417969,0.003417969,0.9868164,-0.1992188,-0.2060547,-0.4545898
543,-0.25,-0.1875,-0.4375,-0.003417969,-0.007324219,0.9790039,-0.1992188,-0.2060547,-0.4545898
545,-0.1875,-0.0625,-0.1875,-0.01904297,0.01123047,0.9750977,-0.1992188,-0.2060547,-0.4545898
547,-0.375,-0.0625,-0.1875,-0.007324219,0,0.9790039,-0.1992188,-0.2060547,-0.4545898
549,0,-0.25,-0.1875,-0.01123047,0.01123047,0.9594727,-0.1943359,-0.2084961,-0.4443359
551,-0.125,0.125,-0.1875,-0.01123047,0.007324219,0.9750977,-0.1943359,-0.2084961,-0.4443359
553,-0.0625,-0.3125,-0.25,0.003417969,-0.003417969,0.9985352,-0.1943359,-0.2084961,-0.4443359
555,-0.25,0,-0.125,-0.02685547,0,0.9829102,-0.1923828,-0.2202148,-0.4394531
557,-0.125,0,-0.1875,-0.02294922,0.003417969,0.9907227,-0.1923828,-0.2202148,-0.4394531
559,-0.25,0,-0.0625,0,-0.01123047,0.9790039,-0.1923828,-0.2202148,-0.4394531
561,0,0,-0.1875,-0.007324219,0,0.9672852,-0.2036133,-0.2060547,-0.4365234
563,-0.125,0.0625,-0.0625,-0.02294922,-0.003417969,0.9633789,-0.2036133,-0.2060547,-0.4365234
565,-0.0625,-0.3125,-0.1875,0,-0.003417969,0.9907227,-0.2036133,-0.2060547,-0.4365234
567,-0.0625,0,-0.125,-0.01904297,0.003417969,0.9868164,-0.2036133,-0.2060547,-0.4365234
569,-0.1875,0,-0.125,-0.003417969,0.007324219,0.9790039,-0.2036133,-0.2060547,-0.4365234
571,-0.1875,-0.1875,-0.4375,-0.007324219,0.007324219,0.9750977,-0.2036133,-0.2060547,-0.4365234
573,-0.125,-0.1875,-0.125,-0.007324219,0.01513672,0.9633789,-0.2036133,-0.2060547,-0.4365234
575,-0.1875,0,-0.1875,-0.003417969,-0.007324219,0.9829102,-0.1923828,-0.215332,-0.4365234
577,-0.0625,0,0.0625,-0.01123047,-0.003417969,0.9711914,-0.1923828,-0.215332,-0.4365234
579,0,-0.125,-0.125,-0.003417969,-0.003417969,0.9868164,-0.1923828,-0.215332,-0.4365234
