Packet Number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
107,-0.25,-0.0625,0.1875,-0.03076172,0.02294922,0.9672852,-0.1733398,-0.04248047,-0.3774414
109,-0.1875,0.125,0.0625,-0.01513672,-0.003417969,0.9672852,-0.1733398,-0.04248047,-0.3774414
111,-0.3125,-0.1875,-0.0625,-0.01123047,0.01904297,0.9711914,-0.1708984,-0.04980469,-0.3696289
113,-0.125,0,-0.0625,-0.02294922,0.01513672,0.9438477,-0.1708984,-0.04980469,-0.3696289
115,-0.3125,-0.125,-0.1875,-0.01513672,-0.003417969,0.9633789,-0.1708984,-0.04980469,-0.3696289
117,-0.125,0,0.0625,-0.02294922,0.007324219,0.9516602,-0.1708984,-0.04980469,-0.3696289
119,-0.25,0,-0.3125,-0.02294922,0.01123047,0.9672852,-0.1708984,-0.04980469,-0.3696289
121,-0.25,-0.0625,0.0625,-0.02294922,-0.01123047,0.9672852,-0.1708984,-0.04980469,-0.3696289
123,-0.3125,-0.0625,0.0625,0,0.01904297,0.9282227,-0.1708984,-0.04980469,-0.3696289
125,-0.4375,0,0.125,-0.03076172,0.01123047,0.9672852,-0.1733398,-0.04248047,-0.3642578
127,-0.3125,-0.1875,0,-0.02685547,0.02294922,0.9555664,-0.1733398,-0.04248047,-0.3642578
129,-0.3125,0,0,-0.01904297,0.01123047,0.9321289,-0.1733398,-0.04248047,-0.3642578
131,-0.25,0.125,0.0625,-0.04248047,-0.007324219,0.9477539,-0.1708984,-0.04492188,-0.3774414
133,-0.1875,-0.0625,-0.0625,-0.01904297,0.003417969,0.9711914,-0.1708984,-0.04492188,-0.3774414
135,-0.25,0.0625,0.1875,-0.02294922,0.01513672,0.9438477,-0.1708984,-0.04492188,-0.3774414
137,-0.375,0.0625,0,-0.02294922,0.003417969,0.9672852,-0.1708984,-0.04492188,-0.3774414
139,-0.1875,0,0.0625,-0.03076172,0,0.9672852,-0.1708984,-0.04492188,-0.3774414
141,-0.1875,-0.1875,0.125,-0.03076172,0.003417969,0.9672852,-0.1708984,-0.04492188,-0.3774414
143,-0.375,0.125,-0.125,-0.02294922,0.02294922,0.9672852,-0.1708984,-0.04492188,-0.3774414
145,-0.25,0.125,0,-0.03076172,0,0.9750977,-0.1831055,-0.04492188,-0.3696289
147,-0.125,-0.25,-0.25,-0.01904297,0.01123047,0.9438477,-0.1831055,-0.04492188,-0.3696289
149,-0.25,0.0625,0.0625,-0.01904297,0.003417969,0.9711914,-0.1831055,-0.04492188,-0.3696289
151,-0.25,-0.25,0.125,-0.01513672,0.01513672,0.9790039,-0.1806641,-0.04248047,-0.3618164
153,-0.5,0.0625,0.125,-0.01904297,0,0.9829102,-0.1806641,-0.04248047,-0.3618164
155,-0.3125,0,0.0625,-0.03466797,0.01904297,0.9477539,-0.1806641,-0.04248047,-0.3618164
157,-0.1875,-0.0625,0.125,-0.02294922,0.003417969,0.9750977,-0.1806641,-0.04248047,-0.3618164
159,-0.25,-0.125,0.0625,-0.03076172,0.003417969,0.9711914,-0.1757813,-0.04248047,-0.3642578
161,-0.1875,0,0,-0.02294922,0,0.9829102,-0.1757813,-0.04248047,-0.3642578
163,-0.3125,0.1875,0,-0.03076172,0.003417969,0.9516602,-0.1757813,-0.04248047,-0.3642578
165,-0.3125,0,0.125,-0.01904297,0.003417969,0.9672852,-0.1757813,-0.04736328,-0.3696289
167,0,-0.0625,0,-0.02294922,0,0.9594727,-0.1757813,-0.04736328,-0.3696289
169,-0.5,0,0.125,-0.01513672,0.01513672,0.9672852,-0.1757813,-0.04736328,-0.3696289
171,-0.1875,0,0.125,-0.007324219,0.01513672,0.9672852,-0.1733398,-0.04736328,-0.3774414
173,-0.0625,-0.0625,-0.0625,-0.01123047,-0.003417969,0.9555664,-0.1733398,-0.04736328,-0.3774414
175,-0.375,0,0.0625,-0.03076172,0.007324219,0.9438477,-0.1733398,-0.04736328,-0.3774414
177,-0.25,0,0.0625,-0.03076172,0.01123047,0.9711914,-0.1733398,-0.04736328,-0.3774414
179,-0.125,-0.125,-0.0625,-0.02294922,0.03076172,0.9750977,-0.1757813,-0.0546875,-0.3745117
181,-0.25,0,0,-0.03857422,0.01904297,0.9907227,-0.1757813,-0.0546875,-0.3745117
183,-0.25,0.125,-0.1875,-0.007324219,0,0.9633789,-0.1757813,-0.0546875,-0.3745117
185,-0.0625,0,-0.0625,-0.02294922,0,0.9594727,-0.1782227,-0.04248047,-0.3774414
187,-0.4375,-0.125,-0.0625,-0.01513672,0,0.9321289,-0.1782227,-0.04248047,-0.3774414
189,-0.4375,-0.1875,0.0625,-0.01513672,-0.003417969,0.9829102,-0.1782227,-0.04248047,-0.3774414
191,-0.1875,-0.1875,0.0625,-0.03466797,0.007324219,0.9438477,-0.1782227,-0.04248047,-0.3774414
193,-0.1875,0.125,-0.0625,-0.03076172,0,0.9711914,-0.1782227,-0.04248047,-0.3774414
195,-0.125,0,-0.0625,-0.02685547,0.01123047,0.9594727,-0.1782227,-0.04248047,-0.3774414
198,-0.0625,0,0,-0.01904297,0.02294922,0.9672852,-0.1782227,-0.04248047,-0.3774414
200,-0.1875,0,0.0625,-0.02685547,0.01123047,0.9672852,-0.1757813,-0.03271484,-0.3774414
202,-0.0625,-0.0625,-0.125,-0.03466797,0,0.9672852,-0.1757813,-0.03271484,-0.3774414
204,-0.1875,0.125,-0.125,-0.03857422,0.02294922,0.9477539,-0.1757813,-0.03271484,-0.3774414
206,-0.125,0,0.1875,-0.02685547,-0.01123047,0.9516602,-0.168457,-0.05224609,-0.3720703
208,-0.4375,-0.0625,0,-0.03857422,0.007324219,0.9477539,-0.168457,-0.05224609,-0.3720703
210,-0.4375,0.0625,-0.0625,-0.02685547,0.01513672,0.9594727,-0.168457,-0.05224609,-0.3720703
212,-0.0625,0.125,-0.25,-0.01123047,0.01513672,0.9907227,-0.168457,-0.05224609,-0.3720703
214,-0.25,-0.125,0.25,-0.02685547,-0.003417969,0.9672852,-0.168457,-0.05224609,-0.3720703
216,-0.0625,0,0,-0.01513672,-0.003417969,0.9711914,-0.168457,-0.05224609,-0.3720703
218,-0.0625,0,-0.0625,-0.02294922,0,0.9555664,-0.168457,-0.05224609,-0.3720703
220,-0.4375,0.125,0.125,-0.03076172,0.01904297,0.9516602,-0.1733398,-0.04492188,-0.3696289
222,-0.1875,0.0625,0,-0.02685547,0.01123047,0.9672852,-0.1733398,-0.04492188,-0.3696289
224,-0.1875,0,0.125,-0.02685547,-0.01904297,0.9711914,-0.1733398,-0.04492188,-0.3696289
226,-0.125,-0.125,-0.125,-0.01513672,0.003417969,0.9555664,-0.1806641,-0.03759766,-0.3745117
228,-0.25,0.125,-0.0625,-0.01904297,0.003417969,0.9594727,-0.1806641,-0.03759766,-0.3745117
230,-0.25,0.0625,0.0625,-0.03076172,0.007324219,0.9829102,-0.1806641,-0.03759766,-0.3745117
232,-0.0625,0,0,-0.03076172,0.02294922,0.9555664,-0.1806641,-0.03759766,-0.3745117
234,-0.1875,0.125,0.125,-0.02685547,0.007324219,0.9750977,-0.168457,-0.04980469,-0.3745117
236,-0.0625,-0.25,-0.0625,-0.04248047,0.007324219,0.9594727,-0.168457,-0.04980469,-0.3745117
238,-0.1875,0,0.125,-0.02294922,0.003417969,0.9633789,-0.168457,-0.04980469,-0.3745117
240,-0.25,0,0.125,-0.05029297,0.01123047,0.9360352,-0.1806641,-0.04492188,-0.3642578
242,-0.25,-0.0625,0.1875,-0.03076172,0.01123047,0.9633789,-0.1806641,-0.04492188,-0.3642578
244,-0.0625,-0.1875,0.3125,-0.01123047,0.02294922,0.9633789,-0.1806641,-0.04492188,-0.3642578
246,-0.125,0,-0.125,-0.03466797,-0.01513672,0.9711914,-0.1708984,-0.04980469,-0.3774414
248,-0.4375,0,0.0625,-0.01904297,0.01123047,0.9672852,-0.1708984,-0.04980469,-0.3774414
250,-0.125,-0.125,0,-0.02685547,0.003417969,0.9672852,-0.1708984,-0.04980469,-0.3774414
252,-0.375,0,0.0625,-0.02685547,-0.01513672,0.9516602,-0.1708984,-0.04980469,-0.3774414
254,-0.1875,-0.0625,0.1875,-0.01513672,-0.01123047,0.9516602,-0.1708984,-0.04980469,-0.3745117
256,-0.1875,0,0,-0.03076172,0.01123047,0.9399414,-0.1708984,-0.04980469,-0.3745117
258,-0.25,-0.125,0.0625,-0.007324219,0,0.9711914,-0.1708984,-0.04980469,-0.3745117
260,-0.25,0.3125,0,-0.03857422,0.007324219,0.9477539,-0.1782227,-0.0546875,-0.3569336
262,0,0,0.125,-0.01513672,0,0.9711914,-0.1782227,-0.0546875,-0.3569336
264,-0.1875,-0.125,0.25,-0.03076172,-0.01513672,0.9633789,-0.1782227,-0.0546875,-0.3569336
266,-0.1875,0.125,0,-0.03857422,0.01904297,0.9672852,-0.1757813,-0.04736328,-0.3696289
268,-0.375,-0.0625,0.125,-0.02294922,0,0.9711914,-0.1757813,-0.04736328,-0.3696289
270,-0.25,0.125,-0.125,-0.05810547,0.03076172,0.9399414,-0.1757813,-0.04736328,-0.3696289
272,-0.25,0.0625,0,-0.01513672,-0.003417969,0.9555664,-0.1757813,-0.04736328,-0.3696289
274,-0.25,-0.1875,0.0625,-0.01513672,0.003417969,0.9672852,-0.1782227,-0.04003906,-0.3642578
276,-0.1875,-0.125,-0.125,-0.007324219,0.01513672,0.9672852,-0.1782227,-0.04003906,-0.3642578
278,-0.0625,0,0.125,-0.03076172,0,0.9594727,-0.1782227,-0.04003906,-0.3642578
280,-0.125,-0.25,0.0625,-0.03466797,0.007324219,0.9555664,-0.1831055,-0.04980469,-0.3720703
282,-0.125,0.0625,0.0625,-0.01123047,0.01904297,0.9750977,-0.1831055,-0.04980469,-0.3720703
284,-0.125,-0.1875,0,-0.01123047,0.01513672,0.9633789,-0.1831055,-0.04980469,-0.3720703
286,-0.1875,0.125,0,-0.02294922,0.01513672,0.9594727,-0.1831055,-0.04980469,-0.3720703
288,-0.25,0.0625,-0.0625,-0.02685547,0.007324219,0.9360352,-0.1831055,-0.04980469,-0.3720703
290,-0.1875,0.125,-0.0625,-0.02685547,0.02294922,0.9672852,-0.1831055,-0.04980469,-0.3720703
292,-0.25,0,-0.0625,0,0,0.9555664,-0.1831055,-0.04980469,-0.3720703
294,-0.25,0,0,-0.02294922,0.01513672,0.9555664,-0.1635742,-0.04980469,-0.3720703
296,-0.125,0.0625,0.0625,-0.03076172,0.01513672,0.9399414,-0.1635742,-0.04980469,-0.3720703
298,-0.0625,-0.125,0.0625,-0.01123047,0,0.9399414,-0.1635742,-0.04980469,-0.3720703
300,-0.375,-0.125,-0.0625,-0.03466797,0.007324219,0.9477539,-0.1782227,-0.0546875,-0.3720703
302,-0.125,0,-0.1875,-0.01904297,0.003417969,0.9750977,-0.1782227,-0.0546875,-0.3720703
304,-0.3125,-0.125,-0.0625,-0.03076172,0,0.9555664,-0.1782227,-0.0546875,-0.3720703
306,-0.125,0,-0.1875,-0.04248047,0.003417969,0.9672852,-0.1782227,-0.0546875,-0.3720703
309,-0.25,0,-0.125,-0.01513672,0.003417969,0.9829102,-0.1782227,-0.0546875,-0.3720703
311,-0.375,0.0625,0.0625,-0.01513672,0.003417969,0.9516602,-0.1782227,-0.0546875,-0.3720703
313,-0.25,-0.3125,0.0625,0,0.01123047,0.9516602,-0.168457,-0.04492188,-0.3618164
315,0,0,0.1875,-0.01904297,0.01123047,0.9672852,-0.168457,-0.04492188,-0.3618164
317,-0.375,-0.1875,0.1875,-0.02294922,0.02294922,0.9594727,-0.1806641,-0.04736328,-0.3696289
319,-0.1875,0,-0.0625,-0.02294922,0.007324219,0.9594727,-0.1806641,-0.04736328,-0.3696289
321,-0.25,0,0.125,-0.02685547,0.01513672,0.9555664,-0.1806641,-0.04736328,-0.3696289
323,-0.1875,0.0625,0,0,0.01123047,0.9711914,-0.1806641,-0.04736328,-0.3696289
325,-0.375,0,0,-0.02294922,0,0.9672852,-0.1708984,-0.04980469,-0.3745117
328,-0.3125,0,0,-0.01123047,0.02294922,0.9750977,-0.1708984,-0.04980469,-0.3745117
330,-0.4375,0.125,-0.0625,-0.03076172,0.01123047,0.9555664,-0.1708984,-0.04980469,-0.3745117
332,-0.0625,-0.25,0,-0.03076172,0.01123047,0.9672852,-0.1733398,-0.04492188,-0.3720703
334,-0.125,0,0,-0.03076172,0.007324219,0.9711914,-0.1733398,-0.04492188,-0.3720703
336,-0.125,0.125,-0.0625,-0.03076172,0.01123047,0.9672852,-0.1733398,-0.04492188,-0.3720703
338,-0.1875,0,-0.125,-0.03076172,0.01513672,0.9672852,-0.1855469,-0.04248047,-0.3696289
340,-0.375,-0.1875,0.125,-0.003417969,0.01904297,0.9790039,-0.1855469,-0.04248047,-0.3696289
342,-0.0625,-0.125,0.0625,-0.01904297,0.007324219,0.9750977,-0.1855469,-0.04248047,-0.3696289
344,-0.0625,0,0,-0.03076172,0,0.9477539,-0.1855469,-0.04248047,-0.3696289
346,-0.25,-0.125,-0.125,-0.01513672,-0.003417969,0.9829102,-0.1782227,-0.04248047,-0.3671875
348,-0.1875,0.0625,-0.0625,-0.01513672,0,0.9672852,-0.1782227,-0.04248047,-0.3671875
350,-0.1875,-0.125,0.125,-0.01904297,0.007324219,0.9790039,-0.1782227,-0.04248047,-0.3671875
352,-0.25,-0.25,0,-0.01904297,0.01513672,0.9672852,-0.1806641,-0.04248047,-0.3671875
354,-0.3125,-0.125,0.125,-0.01904297,-0.003417969,0.9594727,-0.1806641,-0.04248047,-0.3671875
356,-0.1875,0,0,-0.02294922,-0.003417969,0.9868164,-0.1806641,-0.04248047,-0.3671875
358,-0.375,0.1875,0.0625,-0.01513672,0.01513672,0.9477539,-0.1806641,-0.04248047,-0.3671875
360,-0.125,0,0.125,-0.02685547,0,0.9672852,-0.1806641,-0.04248047,-0.3671875
362,-0.125,0,-0.0625,-0.02685547,0.01513672,0.9672852,-0.1806641,-0.04248047,-0.3671875
364,-0.125,-0.125,0,-0.01513672,0.007324219,0.9711914,-0.1806641,-0.04248047,-0.3671875
366,-0.375,-0.0625,0.1875,-0.02685547,0.02685547,0.9868164,-0.1757813,-0.04248047,-0.3798828
368,-0.1875,0.0625,-0.0625,-0.01904297,0.01123047,0.9829102,-0.1757813,-0.04248047,-0.3798828
370,-0.0625,0,-0.0625,-0.02294922,0.01513672,0.9555664,-0.1757813,-0.04248047,-0.3798828
372,-0.1875,0,0,-0.02685547,0.01123047,0.9790039,-0.1660156,-0.04736328,-0.3642578
374,-0.3125,-0.0625,0.0625,-0.03076172,0.01904297,0.9672852,-0.1660156,-0.04736328,-0.3642578
376,-0.25,0.125,0,-0.02294922,-0.01513672,0.9750977,-0.1660156,-0.04736328,-0.3642578
378,-0.4375,0.1875,0,-0.01904297,0.007324219,0.9672852,-0.1660156,-0.04736328,-0.3642578
380,-0.1875,0,-0.125,-0.01123047,0.01123047,0.9790039,-0.1660156,-0.04736328,-0.3642578
382,-0.25,0,0.0625,-0.02685547,0.007324219,0.9750977,-0.1660156,-0.04736328,-0.3642578
384,-0.3125,0,0.1875,-0.03076172,0.02294922,0.9633789,-0.1660156,-0.04736328,-0.3642578
386,-0.1875,0,0.125,-0.03466797,0.003417969,0.9711914,-0.1831055,-0.05224609,-0.3696289
388,-0.3125,-0.1875,0.0625,-0.02685547,0,0.9711914,-0.1831055,-0.05224609,-0.3696289
390,-0.125,0,-0.125,-0.01904297,-0.003417969,0.9633789,-0.1831055,-0.05224609,-0.3696289
392,-0.125,-0.0625,0,-0.02685547,0.007324219,0.9594727,-0.1806641,-0.04736328,-0.3696289
394,-0.125,-0.125,0.0625,-0.04248047,0,0.9672852,-0.1806641,-0.04736328,-0.3696289
396,-0.3125,0,0.0625,-0.04248047,0.01904297,0.9750977,-0.1806641,-0.04736328,-0.3696289
398,-0.25,0.0625,0,-0.01123047,-0.003417969,0.9321289,-0.1806641,-0.04736328,-0.3696289
400,-0.1875,0,-0.0625,-0.02685547,0.01904297,0.9711914,-0.1806641,-0.04492188,-0.3745117
402,-0.125,0,0,-0.01904297,0.003417969,0.9555664,-0.1806641,-0.04492188,-0.3745117
404,-0.1875,0.0625,0.0625,-0.02685547,-0.01123047,0.9829102,-0.1806641,-0.04492188,-0.3745117
406,-0.25,0,0.0625,-0.01904297,0.01513672,0.9711914,-0.1708984,-0.04492188,-0.3720703
408,-0.375,0,0,-0.01123047,0.01123047,0.9711914,-0.1708984,-0.04492188,-0.3720703
410,0,0.125,-0.0625,-0.05029297,0.007324219,0.9555664,-0.1708984,-0.04492188,-0.3720703
412,-0.4375,0,-0.125,-0.007324219,0.02685547,0.9750977,-0.1782227,-0.04736328,-0.3798828
414,-0.1875,-0.125,-0.0625,-0.01513672,-0.007324219,0.9711914,-0.1782227,-0.04736328,-0.3798828
416,-0.1875,0,0,-0.01904297,0.01123047,0.9711914,-0.1782227,-0.04736328,-0.3798828
418,-0.0625,0.25,0,-0.03076172,0.003417969,0.9633789,-0.1782227,-0.04736328,-0.3798828
420,-0.1875,0.125,0.125,-0.01513672,0.003417969,0.9868164,-0.1831055,-0.04980469,-0.3745117
422,-0.125,0.125,0,-0.01513672,0.01513672,0.9672852,-0.1831055,-0.04980469,-0.3745117
424,-0.375,0.0625,0.0625,-0.01904297,0.01904297,0.9672852,-0.1831055,-0.04980469,-0.3745117
426,-0.3125,-0.125,-0.0625,-0.03857422,0.01123047,0.9594727,-0.1806641,-0.04736328,-0.3696289
428,-0.125,0.125,0.0625,-0.01123047,0.01513672,0.9516602,-0.1806641,-0.04736328,-0.3696289
430,-0.4375,0.1875,0,-0.02294922,0.007324219,0.9477539,-0.1806641,-0.04736328,-0.3696289
432,-0.4375,0,0.125,-0.03466797,0.01123047,0.9750977,-0.1879883,-0.04492188,-0.3745117
434,-0.125,0.25,0.125,-0.04248047,0.003417969,0.9438477,-0.1879883,-0.04492188,-0.3745117
436,-0.3125,0,-0.0625,-0.03076172,-0.003417969,0.9672852,-0.1879883,-0.04492188,-0.3745117
438,-0.1875,0,0.0625,-0.03076172,-0.003417969,0.9868164,-0.1879883,-0.04492188,-0.3745117
440,-0.1875,0,-0.0625,-0.02294922,0.01123047,0.9555664,-0.1757813,-0.05224609,-0.3642578
442,-0.1875,-0.0625,-0.0625,-0.03076172,0.02294922,0.9672852,-0.1757813,-0.05224609,-0.3642578
444,-0.4375,0,0.125,-0.04638672,0.01123047,0.9594727,-0.1757813,-0.05224609,-0.3642578
446,-0.1875,-0.125,0.125,-0.01513672,0,0.9790039,-0.1855469,-0.04492188,-0.3774414
448,-0.25,0.0625,-0.0625,-0.02685547,0.007324219,0.9672852,-0.1855469,-0.04492188,-0.3774414
450,-0.125,0,0.125,-0.01904297,0.007324219,0.9907227,-0.1855469,-0.04492188,-0.3774414
452,-0.0625,0,-0.0625,-0.03466797,0.007324219,0.9594727,-0.1855469,-0.04492188,-0.3774414
454,-0.25,0,-0.0625,-0.03076172,0.003417969,0.9750977,-0.1855469,-0.04492188,-0.3774414
457,-0.3125,0.125,0,-0.01904297,0.01904297,0.9672852,-0.1855469,-0.04492188,-0.3774414
459,-0.1875,0,0.0625,-0.01513672,0.007324219,0.9790039,-0.1855469,-0.04492188,-0.3774414
461,-0.1875,-0.125,0,-0.01513672,0.007324219,0.9555664,-0.1855469,-0.04736328,-0.3798828
463,-0.1875,0.25,0.0625,-0.003417969,0.01123047,0.9594727,-0.1855469,-0.04736328,-0.3798828
465,-0.1875,0,0.0625,-0.05029297,0.01513672,0.9594727,-0.1855469,-0.04736328,-0.3798828
467,0,0.1875,0.0625,-0.01904297,0.01513672,0.9555664,-0.1757813,-0.04248047,-0.3774414
469,-0.5,0.0625,0,-0.01513672,0.007324219,0.9790039,-0.1757813,-0.04248047,-0.3774414
471,-0.1875,0.25,0.1875,-0.02294922,0.02685547,0.9594727,-0.1757813,-0.04248047,-0.3774414
473,-0.125,-0.0625,0.0625,-0.03076172,0.003417969,0.9829102,-0.1757813,-0.04248047,-0.3774414
475,-0.3125,0.25,0.0625,-0.01513672,0,0.9790039,-0.1757813,-0.04248047,-0.3774414
477,-0.125,-0.125,0,-0.02685547,0.007324219,0.9672852,-0.1757813,-0.04248047,-0.3774414
479,-0.0625,0,-0.0625,-0.007324219,-0.007324219,0.9711914,-0.1757813,-0.04248047,-0.3774414
481,-0.3125,0.125,0,-0.02685547,-0.007324219,0.9672852,-0.1806641,-0.04492188,-0.3774414
483,-0.25,-0.125,0,-0.03076172,0.01904297,0.9790039,-0.1806641,-0.04492188,-0.3774414
485,-0.125,0,-0.0625,-0.01904297,-0.003417969,0.9516602,-0.1806641,-0.04492188,-0.3774414
487,-0.1875,0,0.1875,-0.02685547,0.01904297,0.9672852,-0.1708984,-0.04980469,-0.3642578
489,-0.4375,0.0625,0.0625,-0.02294922,0.01904297,0.9750977,-0.1708984,-0.04980469,-0.3642578
491,-0.1875,0,0,-0.007324219,0.003417969,0.9672852,-0.1708984,-0.04980469,-0.3642578
493,-0.25,0.0625,0.25,-0.01904297,-0.003417969,0.9672852,-0.1708984,-0.04980469,-0.3642578
495,-0.4375,0.1875,0,-0.03076172,0.003417969,1.001953,-0.1635742,-0.04736328,-0.3720703
497,-0.125,0.0625,0.1875,-0.02685547,0.01123047,0.9829102,-0.1635742,-0.04736328,-0.3720703
499,-0.125,0,0.1875,-0.02685547,0.007324219,0.9790039,-0.1635742,-0.04736328,-0.3720703
501,-0.25,0,0.125,-0.01513672,0,0.9868164,-0.1782227,-0.04736328,-0.3745117
503,-0.375,-0.125,-0.0625,-0.02685547,0,0.9672852,-0.1782227,-0.04736328,-0.3745117
505,-0.375,0,0.0625,-0.03076172,0.01123047,0.9516602,-0.1782227,-0.04736328,-0.3745117
507,-0.125,-0.0625,0,-0.01904297,0,0.9594727,-0.1782227,-0.04492188,-0.3720703
509,-0.25,0,0.0625,-0.03076172,0.01904297,0.9750977,-0.1782227,-0.04492188,-0.3720703
511,-0.1875,0,0.0625,-0.01904297,0.007324219,0.9790039,-0.1782227,-0.04492188,-0.3720703
513,-0.125,-0.125,-0.0625,-0.01904297,0.01904297,0.9711914,-0.1782227,-0.04492188,-0.3720703
515,-0.0625,-0.125,0,-0.02685547,0.01513672,0.9829102,-0.1757813,-0.04003906,-0.3774414
517,-0.3125,0,0.0625,-0.02685547,0.007324219,0.9516602,-0.1757813,-0.04003906,-0.3774414
519,-0.125,0,0,-0.01904297,0.007324219,0.9711914,-0.1757813,-0.04003906,-0.3774414
521,-0.1875,-0.1875,0,-0.01904297,0.03076172,0.9750977,-0.1708984,-0.04736328,-0.3671875
523,-0.0625,-0.1875,0.1875,-0.03076172,-0.007324219,0.9438477,-0.1708984,-0.04736328,-0.3671875
525,-0.25,0.1875,-0.125,-0.02685547,0.02294922,0.9594727,-0.1708984,-0.04736328,-0.3671875
527,-0.25,0,0.0625,-0.03076172,0.007324219,0.9711914,-0.1708984,-0.04980469,-0.3745117
529,-0.375,0,0,-0.02294922,0.003417969,0.9555664,-0.1708984,-0.04980469,-0.3745117
531,-0.4375,0,0,-0.02294922,0,0.9672852,-0.1708984,-0.04980469,-0.3745117
533,-0.25,-0.0625,-0.125,-0.02294922,0.007324219,0.9750977,-0.1708984,-0.04980469,-0.3745117
535,-0.1875,0,0.0625,-0.03076172,0.01904297,0.9711914,-0.1782227,-0.04492188,-0.3671875
537,-0.3125,0,0.1875,-0.01123047,0.003417969,0.9477539,-0.1782227,-0.04492188,-0.3671875
539,-0.25,0,0,-0.01513672,0,0.9594727,-0.1782227,-0.04492188,-0.3671875
541,-0.4375,0,0.1875,-0.01513672,0.003417969,0.9555664,-0.1757813,-0.04492188,-0.3671875
543,-0.25,0,0,-0.03466797,0.007324219,0.9516602,-0.1757813,-0.04492188,-0.3671875
545,-0.125,0,0,-0.03466797,0.01513672,0.9594727,-0.1757813,-0.04492188,-0.3671875
547,0,0.125,0.0625,-0.02294922,0.01123047,0.9750977,-0.1757813,-0.04492188,-0.3671875
549,-0.125,0.125,-0.0625,-0.03076172,0.01513672,0.9711914,-0.1757813,-0.04492188,-0.3671875
551,-0.125,0,0,-0.01513672,0.01513672,0.9438477,-0.1757813,-0.04492188,-0.3671875
553,-0.125,0.0625,-0.25,-0.02685547,-0.007324219,0.9750977,-0.1757813,-0.04492188,-0.3671875
555,-0.4375,0,0.125,-0.02685547,0.01513672,0.9594727,-0.1733398,-0.04248047,-0.3642578
557,0,0,0,-0.02294922,0.003417969,0.9829102,-0.1733398,-0.04248047,-0.3642578
559,-0.3125,0,0,-0.02685547,0,0.9711914,-0.1733398,-0.04248047,-0.3642578
561,-0.3125,-0.0625,-0.125,-0.03466797,0.01123047,0.9711914,-0.1855469,-0.04736328,-0.3745117
563,-0.1875,-0.125,0,-0.01513672,0.02294922,0.9477539,-0.1855469,-0.04736328,-0.3745117
565,-0.1875,0,0,-0.01513672,0.003417969,0.9321289,-0.1855469,-0.04736328,-0.3745117
567,-0.125,0,0,-0.02685547,-0.01513672,0.9750977,-0.1855469,-0.04736328,-0.3745117
569,-0.5,0,-0.0625,-0.01513672,0,0.9750977,-0.1782227,-0.04248047,-0.3774414
571,-0.25,-0.125,0,-0.02685547,0.01904297,0.9477539,-0.1782227,-0.04248047,-0.3774414
573,-0.125,0,0,-0.03076172,0.003417969,0.9594727,-0.1782227,-0.04248047,-0.3774414
