Packet Number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
197,0,0.3125,-0.125,0.01904297,0.005859375,1.009277,0.05224609,0.2026367,-0.4487305
198,0,0.1875,0,0.02294922,-0.005371094,1.016602,0.05224609,0.2080078,-0.4462891
202,0.1875,-0.125,0,0,0.009765625,1.012695,0.05224609,0.2080078,-0.4462891
203,0.1875,0.3125,0,0.01904297,-0.001464844,1.001465,0.05224609,0.2080078,-0.4462891
207,0.125,0.25,0.125,0.1455078,-0.009277344,0.9858398,0.05224609,0.2080078,-0.4462891
208,0.0625,-0.0625,0.3125,0.007324219,0.005859375,0.9897461,0.04980469,0.2104492,-0.4384766
212,0.0625,0.3125,0,0.01904297,-0.005371094,0.9858398,0.04980469,0.2104492,-0.4384766
213,0.1875,0.1875,0,0.04296875,0.005859375,1.001465,0.04980469,0.2104492,-0.4384766
217,0.125,0.25,0.25,0.01904297,-0.005371094,0.9780273,0.04443359,0.2050781,-0.4438477
218,0.1875,0.4375,0,0.003417969,-0.001464844,1.001465,0.04443359,0.2050781,-0.4438477
222,-0.0625,0.125,0,0.003417969,0.009765625,1.001465,0.04443359,0.2050781,-0.4438477
223,0,0.1875,0,0.01904297,-0.02099609,1.02832,0.05224609,0.2050781,-0.4438477
227,0.125,0,-0.0625,0.007324219,0.009765625,0.9936523,0.05224609,0.2050781,-0.4438477
228,0,0.1875,-0.125,0.01904297,0.005859375,1.016602,0.05224609,0.2050781,-0.4438477
232,0.0625,0.0625,0.0625,0.01904297,0.005859375,1.001465,0.05224609,0.2050781,-0.4438477
233,0.0625,0.0625,0.125,0.01123047,-0.001464844,0.9897461,0.05224609,0.2026367,-0.4511719
237,0,0.25,0,0.007324219,-0.009277344,1.005371,0.05224609,0.2026367,-0.4511719
238,0.3125,0.125,0.1875,0.01904297,0.005859375,1.009277,0.05224609,0.2026367,-0.4511719
242,0,0.0625,0.125,0.01123047,0.005859375,1.005371,0.04736328,0.2080078,-0.4487305
243,0,0.3125,0.0625,0.003417969,0.009765625,1.005371,0.04736328,0.2080078,-0.4487305
247,0.25,0.1875,-0.0625,0,-0.001464844,0.9897461,0.04736328,0.2080078,-0.4487305
248,0.1875,0.1875,0.125,0.003417969,0.009765625,1.001465,0.04736328,0.2080078,-0.4487305
252,0.1875,0.25,-0.0625,0.02294922,-0.001464844,1.012695,0.04736328,0.2080078,-0.4487305
253,0.1875,-0.0625,0,0.03076172,-0.009277344,1.005371,0.04736328,0.2080078,-0.4487305
257,-0.0625,0.375,0.0625,0.01513672,0.009765625,1.009277,0.04736328,0.2080078,-0.4487305
258,0,0.125,0,0.01904297,0.001953125,0.9858398,0.05224609,0.2080078,-0.4589844
262,0.0625,0.125,-0.0625,0,0.005859375,0.9819336,0.05224609,0.2080078,-0.4589844
263,0.125,0.25,0.125,0.01904297,-0.009277344,0.9936523,0.05224609,0.2080078,-0.4589844
267,0.25,0.0625,0.0625,0.01123047,0.009765625,0.9975586,0.05224609,0.2050781,-0.4511719
268,0.1875,0.375,-0.0625,0.01513672,-0.005371094,0.9936523,0.05224609,0.2050781,-0.4511719
272,0,0.25,0,0.003417969,-0.01318359,1.001465,0.05224609,0.2050781,-0.4511719
274,0.0625,0.3125,0,0.01513672,0.009765625,0.9975586,0.05224609,0.2050781,-0.4511719
278,0.25,0.1875,0.125,0.01123047,0.009765625,0.9897461,0.04736328,0.2001953,-0.4414063
279,0.125,0.125,0,0.01513672,0.009765625,1.012695,0.04736328,0.2001953,-0.4414063
283,0.0625,0.0625,0.0625,0.02685547,-0.005371094,0.9936523,0.04736328,0.2001953,-0.4414063
284,0.125,0,0.0625,0.01123047,0.005859375,0.9858398,0.04199219,0.2050781,-0.4438477
288,0.25,0.1875,0,0.02685547,-0.005371094,1.005371,0.04199219,0.2050781,-0.4438477
289,0.1875,0.1875,0.0625,-0.0078125,0.001953125,1.005371,0.04199219,0.2050781,-0.4438477
293,-0.1875,0.125,-0.0625,0.003417969,-0.009277344,1.001465,0.04199219,0.2050781,-0.4438477
294,0,0.1875,0.0625,0.01904297,0.001953125,1.012695,0.04199219,0.2050781,-0.4438477
298,0,0.25,-0.125,-0.00390625,0.005859375,0.9975586,0.04199219,0.2050781,-0.4438477
299,0.125,0,0,0.007324219,-0.001464844,1.001465,0.04199219,0.2050781,-0.4438477
303,0.125,0.125,0.0625,0.01513672,-0.009277344,0.9858398,0.0546875,0.2026367,-0.4614258
304,0.125,0.1875,-0.0625,0.01513672,-0.005371094,1.012695,0.0546875,0.2026367,-0.4614258
308,0.0625,0.125,0,0.01904297,-0.009277344,0.9897461,0.0546875,0.2026367,-0.4614258
309,0,0.0625,0.0625,0.03076172,-0.01318359,0.9897461,0.05224609,0.2104492,-0.4487305
313,0,0.1875,0,0.01904297,-0.001464844,0.9975586,0.05224609,0.2104492,-0.4487305
314,0.125,0.0625,0.0625,0.01904297,0.001953125,0.9936523,0.05224609,0.2104492,-0.4487305
318,0.125,0.0625,0.1875,0.01904297,-0.01318359,0.9936523,0.05224609,0.2104492,-0.4487305
319,0.25,0.3125,0,0.02685547,0.009765625,1.001465,0.05224609,0.2026367,-0.4462891
323,0,0.3125,0,0.01904297,-0.005371094,0.9858398,0.05224609,0.2026367,-0.4462891
324,-0.0625,0.0625,0,0.01123047,-0.005371094,1.016602,0.05224609,0.2026367,-0.4462891
328,0,0.1875,0.0625,0.01904297,0.001953125,0.9780273,0.04980469,0.2026367,-0.4438477
329,0.125,0.125,0.125,0.01904297,0.009765625,1.001465,0.04980469,0.2026367,-0.4438477
333,0.1875,0.125,0.0625,0.003417969,-0.001464844,1.001465,0.04980469,0.2026367,-0.4438477
334,0.1875,0.1875,-0.0625,0.01513672,0.001953125,1.012695,0.0546875,0.2080078,-0.4462891
338,0.0625,0.25,0.125,0.007324219,-0.005371094,0.9897461,0.0546875,0.2080078,-0.4462891
339,-0.0625,0,0,0.01904297,-0.005371094,0.9897461,0.0546875,0.2080078,-0.4462891
343,0,0.125,0.125,0.01123047,-0.001464844,1.001465,0.0546875,0.2080078,-0.4462891
344,0.125,0.125,0,0.01904297,0.001953125,1.001465,0.0546875,0.2026367,-0.4589844
348,0,0.1875,0,0,0.001953125,1.005371,0.0546875,0.2026367,-0.4589844
349,0.25,0.125,0.125,0.01123047,-0.01318359,1.001465,0.0546875,0.2026367,-0.4589844
353,0.0625,0.25,0.25,0.01904297,-0.005371094,1.001465,0.04980469,0.2026367,-0.4511719
354,0,0,0.0625,0.007324219,0.005859375,1.012695,0.04980469,0.2026367,-0.4511719
358,0,0,0,0.01123047,-0.001464844,1.001465,0.04980469,0.2026367,-0.4511719
359,0.1875,0.0625,0,0.01123047,0.001953125,1.009277,0.04980469,0.2026367,-0.4511719
363,0.0625,0.1875,0,0.01513672,0.001953125,0.9858398,0.04980469,0.2026367,-0.4511719
364,0.125,0.1875,0,0.01904297,0.005859375,1.032227,0.04980469,0.2026367,-0.4511719
368,0.1875,0.125,0.1875,0.01123047,-0.001464844,1.005371,0.04980469,0.2026367,-0.4511719
369,0.125,0.25,0.0625,0.01123047,0.01367188,0.9897461,0.04980469,0.2026367,-0.4438477
373,0,0.125,-0.0625,0.01513672,0.01367188,0.9819336,0.04980469,0.2026367,-0.4438477
374,0.0625,0.3125,0.0625,0.01904297,0.005859375,1.016602,0.04980469,0.2026367,-0.4438477
378,0.25,0.0625,0,0.01513672,-0.009277344,1.001465,0.05224609,0.2050781,-0.4438477
379,0.125,0.0625,0,0.01904297,0.01757813,1.001465,0.05224609,0.2050781,-0.4438477
383,0,0.25,-0.0625,0.01513672,0.001953125,1.009277,0.05224609,0.2050781,-0.4438477
384,0,0.25,-0.125,0.02294922,-0.01708984,1.009277,0.05224609,0.2050781,-0.4438477
388,0.1875,0.125,0,0.01904297,-0.005371094,1.016602,0.04980469,0.2080078,-0.4487305
389,0.125,0.3125,0,0.01904297,-0.02099609,1.005371,0.04980469,0.2080078,-0.4487305
393,0,0.1875,-0.125,0.007324219,-0.001464844,0.9897461,0.04980469,0.2080078,-0.4487305
394,0.375,0.125,0.0625,0.01904297,0.009765625,1.009277,0.04980469,0.2026367,-0.4536133
398,0,0,0,0.01513672,0.005859375,1.005371,0.04980469,0.2026367,-0.4536133
399,0.1875,0.0625,0,0.01904297,-0.01708984,0.9858398,0.04980469,0.2026367,-0.4536133
403,0,0.0625,0.3125,0.003417969,0.009765625,1.032227,0.04980469,0.2026367,-0.4536133
404,0.1875,0.0625,0.0625,0.003417969,0.005859375,1.012695,0.04980469,0.2026367,-0.4536133
408,0.1875,0,0,0.01904297,-0.009277344,0.9936523,0.04980469,0.2026367,-0.4536133
409,-0.0625,0.3125,0.0625,0.007324219,-0.009277344,1.040039,0.04980469,0.2026367,-0.4536133
413,0,0.0625,0.0625,-0.00390625,0.001953125,1.009277,0.05224609,0.2026367,-0.4462891
414,0.125,0.25,-0.1875,0.01513672,-0.01708984,1.001465,0.05224609,0.2026367,-0.4462891
418,0.25,0.0625,0.125,0.01904297,-0.001464844,1.009277,0.05224609,0.2026367,-0.4462891
419,0.0625,0.125,0,0.01904297,-0.001464844,0.9897461,0.04980469,0.2080078,-0.4462891
423,0.25,0,-0.125,0.02294922,0.009765625,1.009277,0.04980469,0.2080078,-0.4462891
424,0,0.25,0.0625,0.01513672,0.01757813,0.9819336,0.04980469,0.2080078,-0.4462891
428,-0.0625,0.0625,-0.0625,0.01904297,-0.005371094,1.024414,0.04980469,0.2080078,-0.4462891
429,0.125,0.0625,0,0.01123047,0.01757813,1.009277,0.04980469,0.2128906,-0.4536133
433,0,0.125,0.0625,0.01513672,0.001953125,0.9858398,0.04980469,0.2128906,-0.4536133
435,0.125,0.1875,0.0625,0,0.005859375,1.020508,0.04980469,0.2128906,-0.4536133
439,0,0.1875,0.1875,0.01904297,0.005859375,1.001465,0.04736328,0.1928711,-0.4487305
440,0.125,0.125,0,-0.00390625,0.001953125,0.9819336,0.04736328,0.1928711,-0.4487305
444,0.125,0.0625,-0.0625,0.01904297,-0.005371094,0.9897461,0.04736328,0.1928711,-0.4487305
445,0.125,0.0625,0.125,0,0.005859375,1.005371,0.04736328,0.1928711,-0.4487305
449,0.0625,0.1875,0.0625,0.003417969,-0.009277344,0.9975586,0.04736328,0.1928711,-0.4487305
450,0.125,0.25,0,0.01123047,-0.009277344,1.016602,0.04736328,0.1928711,-0.4487305
454,0,0.1875,-0.0625,0.01513672,0.001953125,0.9897461,0.04736328,0.1928711,-0.4487305
455,-0.125,0.125,0.0625,0.01904297,-0.005371094,0.9897461,0.05224609,0.2026367,-0.4511719
459,0.25,0.1875,0,0.01904297,0.009765625,1.012695,0.05224609,0.2026367,-0.4511719
460,0,0.3125,-0.0625,0.007324219,0.009765625,1.001465,0.05224609,0.2026367,-0.4511719
464,0.125,0.125,0,0.02685547,-0.005371094,0.9975586,0.04980469,0.2001953,-0.4414063
465,0.3125,0.0625,0.125,0.01904297,-0.01708984,0.9897461,0.04980469,0.2001953,-0.4414063
469,-0.0625,0.125,0.0625,0.01904297,-0.005371094,1.001465,0.04980469,0.2001953,-0.4414063
470,0,0.1875,0,0.01904297,0.001953125,1.005371,0.04980469,0.2001953,-0.4414063
474,0.125,0.25,-0.0625,0,-0.005371094,1.020508,0.05224609,0.2080078,-0.4589844
475,0.0625,0.25,0.0625,0.01904297,0.005859375,1.001465,0.05224609,0.2080078,-0.4589844
479,0.1875,0.1875,0.125,0.01123047,-0.005371094,1.001465,0.05224609,0.2080078,-0.4589844
480,0.0625,0.0625,0.0625,0.02294922,-0.009277344,1.001465,0.04980469,0.2001953,-0.4589844
484,0.125,0.1875,-0.125,0.01904297,-0.001464844,1.001465,0.04980469,0.2001953,-0.4589844
485,0.1875,0.25,-0.0625,0.01123047,0.009765625,1.005371,0.04980469,0.2001953,-0.4589844
489,0,0.0625,-0.125,0.007324219,-0.01318359,0.9936523,0.04980469,0.2050781,-0.4462891
490,0,0.0625,-0.0625,0.03515625,0.005859375,1.001465,0.04980469,0.2050781,-0.4462891
494,0.125,0.125,0.0625,0,0.005859375,1.001465,0.04980469,0.2050781,-0.4462891
495,0,0.125,-0.125,0.01904297,-0.009277344,0.9858398,0.04980469,0.2050781,-0.4462891
499,0.0625,0.125,0.0625,0.01513672,0.005859375,1.001465,0.04736328,0.2050781,-0.4438477
500,0.0625,0.125,0.0625,0.007324219,0.001953125,0.9858398,0.04736328,0.2050781,-0.4438477
504,-0.125,0.0625,0.125,0.01904297,0.001953125,1.005371,0.04736328,0.2050781,-0.4438477
505,-0.3125,-0.1875,-0.125,0.01904297,0.001953125,1.001465,0.04443359,0.2080078,-0.4462891
509,0,0,0.1875,0.007324219,0.001953125,1.001465,0.04443359,0.2080078,-0.4462891
510,0,0.25,-0.0625,0.01904297,0.009765625,0.9819336,0.04443359,0.2080078,-0.4462891
514,0.0625,0,0,0.007324219,0.009765625,0.9897461,0.04443359,0.2080078,-0.4462891
515,0.125,0.125,0,0.007324219,-0.001464844,0.9819336,0.04443359,0.2080078,-0.4462891
519,0.1875,0.25,0,0.003417969,-0.01318359,1.005371,0.04443359,0.2080078,-0.4462891
520,0.0625,0.0625,-0.0625,0.02294922,0.005859375,1.012695,0.04443359,0.2080078,-0.4462891
524,0.0625,0.25,0,0.01904297,-0.009277344,1.009277,0.04980469,0.1977539,-0.4487305
525,0.3125,0.3125,0.125,0.03515625,-0.005371094,0.9819336,0.04980469,0.1977539,-0.4487305
529,0.0625,0.125,-0.0625,0.02685547,0.005859375,0.9780273,0.04980469,0.1977539,-0.4487305
530,-0.0625,0.125,0.125,0.02294922,-0.009277344,1.009277,0.04980469,0.2026367,-0.456543
534,0.125,0.125,0,0.007324219,-0.005371094,0.9897461,0.04980469,0.2026367,-0.456543
535,0.1875,0,0.125,0.01513672,0.009765625,1.001465,0.04980469,0.2026367,-0.456543
539,0.25,0.1875,0,0.02294922,-0.01318359,0.9975586,0.04980469,0.2026367,-0.456543
540,0.0625,0.125,-0.0625,0.007324219,-0.001464844,1.016602,0.04980469,0.2050781,-0.4487305
544,0.25,0.1875,0.1875,0.003417969,-0.009277344,1.005371,0.04980469,0.2050781,-0.4487305
545,0.0625,0,0.1875,0.01904297,0.005859375,0.9780273,0.04980469,0.2050781,-0.4487305
549,-0.0625,0.1875,-0.0625,0,0.005859375,1.009277,0.05224609,0.1977539,-0.4462891
550,0.3125,0.1875,0.125,0,0.005859375,0.9780273,0.05224609,0.1977539,-0.4462891
554,0,0.25,-0.125,0.01123047,0.001953125,1.012695,0.05224609,0.1977539,-0.4462891
555,-0.0625,0,0.0625,0.003417969,-0.005371094,0.9936523,0.05224609,0.1977539,-0.4462891
559,0.1875,0.25,0,0.007324219,0.005859375,1.016602,0.05224609,0.1977539,-0.4462891
560,0.0625,0.125,-0.0625,0,0.009765625,0.9936523,0.05224609,0.1977539,-0.4462891
564,-0.0625,0.25,0,0.02294922,-0.001464844,1.001465,0.05224609,0.1977539,-0.4462891
565,0.25,0.0625,0.0625,0.007324219,-0.001464844,1.001465,0.05712891,0.2128906,-0.4614258
569,0,0,0.125,0,0.009765625,0.9975586,0.05712891,0.2128906,-0.4614258
570,0.125,0.25,0.0625,-0.00390625,-0.001464844,1.001465,0.05712891,0.2128906,-0.4614258
574,0.125,0.0625,0.0625,0.02685547,-0.005371094,0.9858398,0.04443359,0.2080078,-0.4511719
575,-0.0625,0.125,0,0.01904297,-0.02880859,0.9858398,0.04443359,0.2080078,-0.4511719
579,0.1875,0.1875,0.0625,0.01904297,-0.009277344,1.001465,0.04443359,0.2080078,-0.4511719
580,0.25,0.0625,0.0625,0.007324219,0.001953125,0.9897461,0.04443359,0.2080078,-0.4511719
584,-0.0625,0.1875,0,0.01904297,0.001953125,1.001465,0.04980469,0.2050781,-0.4614258
585,0,0,0.0625,-0.00390625,0.009765625,1.001465,0.04980469,0.2050781,-0.4614258
589,0.25,0.125,0.125,0.02685547,0.009765625,1.020508,0.04980469,0.2050781,-0.4614258
590,0,0.25,0,0,-0.001464844,1.001465,0.04443359,0.2026367,-0.456543
594,0.1875,0,0,0.007324219,0.01367188,1.020508,0.04443359,0.2026367,-0.456543
596,0.1875,-0.0625,0,0.007324219,-0.01318359,1.001465,0.04443359,0.2026367,-0.456543
600,0.3125,0.25,0,0.01904297,-0.009277344,0.9936523,0.04443359,0.2026367,-0.456543
601,0.0625,0.0625,0,0.007324219,-0.005371094,1.009277,0.04443359,0.2026367,-0.456543
605,0,0.0625,0.1875,0,-0.001464844,0.9975586,0.04443359,0.2026367,-0.456543
606,0.0625,0.0625,0.125,0,0.01757813,1.012695,0.04443359,0.2026367,-0.456543
610,0.1875,0.5,0.0625,0.007324219,-0.01708984,1.009277,0.03955078,0.2104492,-0.4462891
611,0,0.3125,0,0.01123047,0.009765625,0.9897461,0.03955078,0.2104492,-0.4462891
615,0.25,0,0,0.01904297,-0.009277344,0.9819336,0.03955078,0.2104492,-0.4462891
616,0.0625,0.25,0.0625,0.01904297,-0.01708984,0.9897461,0.04443359,0.2104492,-0.4536133
620,0.125,0.0625,-0.0625,0.01513672,0.005859375,1.012695,0.04443359,0.2104492,-0.4536133
621,0.0625,0.0625,-0.0625,0.01904297,0.005859375,1.001465,0.04443359,0.2104492,-0.4536133
625,0.1875,0.1875,0,0.01904297,0.009765625,0.9741211,0.04443359,0.2104492,-0.4536133
626,0.125,0.25,0.0625,0.007324219,-0.001464844,0.9858398,0.04980469,0.2050781,-0.4462891
630,0.0625,0.125,0.0625,0.01904297,-0.005371094,1.005371,0.04980469,0.2050781,-0.4462891
631,0.0625,0.125,0,0.01513672,-0.005371094,1.009277,0.04980469,0.2050781,-0.4462891
635,0.0625,0,0,0.007324219,0.001953125,1.024414,0.04443359,0.2050781,-0.4487305
636,0.25,0,0.0625,0.007324219,0.01367188,1.016602,0.04443359,0.2050781,-0.4487305
640,-0.125,0.25,0,-0.00390625,-0.001464844,1.012695,0.04443359,0.2050781,-0.4487305
641,0.125,0,-0.0625,0,0.001953125,1.009277,0.04736328,0.2001953,-0.4414063
645,0.25,0.25,-0.125,0.01904297,0.01367188,0.9780273,0.04736328,0.2001953,-0.4414063
646,0,0,0.0625,0.007324219,-0.001464844,0.9936523,0.04736328,0.2001953,-0.4414063
650,0.0625,0,0.125,0.01904297,0.001953125,0.9858398,0.04736328,0.2001953,-0.4414063
651,0.125,0.125,-0.1875,0.02685547,-0.005371094,1.012695,0.05712891,0.1977539,-0.4487305
655,0,0,0.0625,0.01904297,-0.01708984,1.009277,0.05712891,0.1977539,-0.4487305
656,0.125,0.25,-0.0625,0,0.001953125,0.9897461,0.05712891,0.1977539,-0.4487305
660,0.25,0.125,0,0.01904297,-0.005371094,1.001465,0.05224609,0.2050781,-0.4438477
661,-0.0625,0.125,0.1875,0.02294922,-0.001464844,0.9897461,0.05224609,0.2050781,-0.4438477
665,0.125,0.125,0,0.01513672,-0.01318359,0.9936523,0.05224609,0.2050781,-0.4438477
666,0.125,0.125,0,0.02685547,0.001953125,0.9897461,0.05224609,0.2050781,-0.4438477
670,0.1875,0.125,0.125,0.01904297,0.005859375,0.9975586,0.05224609,0.2050781,-0.4438477
671,0.0625,0.25,0,-0.01220703,0.001953125,1.005371,0.05224609,0.2050781,-0.4438477
675,0.0625,0.125,0.0625,0.01904297,-0.009277344,1.016602,0.05224609,0.2050781,-0.4438477
676,0.0625,0.125,0,0.01513672,-0.005371094,1.012695,0.04980469,0.2050781,-0.4487305
680,0.3125,0.125,0,0.01904297,-0.001464844,0.9897461,0.04980469,0.2050781,-0.4487305
681,0.25,0.25,-0.1875,0.02685547,-0.01318359,0.9707031,0.04980469,0.2050781,-0.4487305
685,0,0,0.0625,0.003417969,-0.005371094,0.9936523,0.05224609,0.2050781,-0.4462891
686,0.0625,0.125,0.1875,0.03515625,-0.005371094,1.005371,0.05224609,0.2050781,-0.4462891
690,0.1875,0,0,0.01904297,0.005859375,0.9897461,0.05224609,0.2050781,-0.4462891
691,0.1875,0.125,0.0625,0.007324219,0.005859375,1.020508,0.05224609,0.2050781,-0.4462891
695,0.0625,0.25,-0.0625,0.02685547,-0.009277344,1.012695,0.04443359,0.2026367,-0.4536133
696,0.25,0.5,0.0625,0.01904297,0.005859375,1.009277,0.04443359,0.2026367,-0.4536133
700,0.0625,0.25,-0.0625,0.003417969,0.005859375,1.016602,0.04443359,0.2026367,-0.4536133
701,0.125,0.0625,-0.0625,0.01513672,0.009765625,0.9936523,0.03955078,0.2001953,-0.4487305
705,0.0625,0.1875,0,0.02294922,0.01367188,1.016602,0.03955078,0.2001953,-0.4487305
706,0.0625,0,0,0.02294922,-0.005371094,1.001465,0.03955078,0.2001953,-0.4487305
710,-0.125,0.25,0.0625,0.01513672,0.02929688,0.9780273,0.03955078,0.2001953,-0.4487305
711,0.25,0.125,-0.125,0.03515625,-0.001464844,1.02832,0.03955078,0.2001953,-0.4487305
715,0,0.125,0,0.01904297,0.001953125,0.9819336,0.03955078,0.2001953,-0.4487305
716,0.1875,0.1875,0,0.01123047,-0.005371094,0.9897461,0.03955078,0.2001953,-0.4487305
720,0.125,0.125,0,0.01123047,-0.005371094,1.009277,0.0546875,0.2026367,-0.4438477
721,0.3125,0.1875,0.125,0.01904297,-0.005371094,1.024414,0.0546875,0.2026367,-0.4438477
725,0.125,0.25,0,0.01904297,-0.01708984,0.9858398,0.0546875,0.2026367,-0.4438477
726,0.3125,0.0625,0,0.01123047,-0.001464844,1.005371,0.04980469,0.2050781,-0.4536133
730,0.1875,0.125,0.0625,0.01513672,0.005859375,1.001465,0.04980469,0.2050781,-0.4536133
731,0.25,0.125,0,0,0.005859375,0.9741211,0.04980469,0.2050781,-0.4536133
735,0,0.0625,0.1875,0.003417969,0.02148438,0.9780273,0.04980469,0.2050781,-0.4536133
736,0.1875,0.25,0.125,0.003417969,-0.001464844,1.016602,0.05224609,0.2026367,-0.4487305
740,0,0.25,0,0.02685547,0.009765625,1.005371,0.05224609,0.2026367,-0.4487305
741,0,0.25,0,0.03076172,0.01757813,1.016602,0.05224609,0.2026367,-0.4487305
745,0.125,0.0625,0,0.02685547,-0.005371094,1.009277,0.04443359,0.2050781,-0.4462891
746,0,0.125,0,0.01904297,0.005859375,1.009277,0.04443359,0.2050781,-0.4462891
750,0.3125,0,0,0,0.001953125,1.012695,0.04443359,0.2050781,-0.4462891
751,-0.125,0.1875,0,0.003417969,0.005859375,1.005371,0.04443359,0.2050781,-0.4462891
755,0,0.125,0,0.01904297,0.001953125,0.9936523,0.04443359,0.2050781,-0.4462891
758,0,0.125,0,0.007324219,-0.005371094,1.020508,0.04443359,0.2050781,-0.4462891
762,0.125,0.0625,0,0.01904297,0.009765625,1.009277,0.04443359,0.2050781,-0.4462891
763,0.1875,0.1875,0,0.03076172,-0.009277344,1.009277,0.04199219,0.2080078,-0.4487305
767,0.125,0.125,0,0.01123047,-0.01318359,0.9819336,0.04199219,0.2080078,-0.4487305
768,0.0625,0.125,0.0625,0.02294922,-0.005371094,1.001465,0.04199219,0.2080078,-0.4487305
772,0,0.0625,-0.0625,-0.00390625,0.009765625,0.9975586,0.04980469,0.2026367,-0.4511719
773,0.3125,0,0,0,-0.001464844,0.9819336,0.04980469,0.2026367,-0.4511719
777,0.125,0.1875,0,0.01904297,0.009765625,0.9897461,0.04980469,0.2026367,-0.4511719
778,0,0,0,0.03515625,0.009765625,1.005371,0.04980469,0.2026367,-0.4511719
782,0.3125,0.125,-0.0625,0.01904297,-0.01318359,1.001465,0.04980469,0.2026367,-0.4487305
783,0,0.25,0.0625,0.01513672,-0.009277344,1.001465,0.04980469,0.2026367,-0.4487305
787,0.1875,0,0.0625,0.01904297,-0.005371094,1.016602,0.04980469,0.2026367,-0.4487305
788,0,0.125,0.125,0.007324219,0.005859375,1.009277,0.04980469,0.2050781,-0.4487305
792,0.3125,0.1875,0.0625,-0.00390625,0.005859375,1.02832,0.04980469,0.2050781,-0.4487305
793,0.3125,0.1875,0.1875,0.02294922,0.001953125,1.001465,0.04980469,0.2050781,-0.4487305
