Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
3263,9.625,-6.25,-0.625,-0.02392578,-0.9985352,-0.01660156,0.2177734,0.421875,0.05517578
3264,8.875,-7.4375,-0.5,-0.02001953,-0.9946289,-0.02050781,0.2177734,0.4394531,0.04980469
3266,8.875,-7.5,-0.0625,-0.02783203,-1.002441,-0.004882813,0.2177734,0.4394531,0.04980469
3267,8.6875,-7.75,0,-0.01220703,-1.006348,0.009765625,0.2177734,0.4394531,0.04980469
3269,8.5,-7.6875,0.0625,-0.03173828,-1.010254,-0.03173828,0.2177734,0.4394531,0.04980469
3270,5.9375,-8.8125,0.1875,-0.03955078,-1.021973,-0.03564453,0.2177734,0.4394531,0.04980469
3272,2.875,-9.6875,0.3125,-0.04345703,-0.9907227,-0.04345703,0.2177734,0.4394531,0.04980469
3273,1.25,-10.3125,0.1875,-0.02783203,-0.9868164,-0.02441406,0.2177734,0.4394531,0.04980469
3275,1.5,-9.875,-0.125,-0.02392578,-0.9711914,0.009765625,0.2250977,0.434082,0.04736328
3276,2.1875,-7.8125,-0.6875,-0.02392578,-0.9868164,-0.0009765625,0.2250977,0.434082,0.04736328
3278,3.375,-5.6875,-0.75,0.003417969,-0.9946289,0.02929688,0.2250977,0.434082,0.04736328
3279,3.5,-3.9375,-0.9375,-0.01220703,-0.9985352,-0.004882813,0.2304688,0.4267578,0.04003906
3281,3.3125,-3.25,-0.8125,-0.01220703,-0.9985352,0.006347656,0.2304688,0.4267578,0.04003906
3282,0.75,-2.125,-1.6875,0.003417969,-0.9672852,-0.0009765625,0.2304688,0.4267578,0.04003906
3284,-1.25,-0.5,-2.625,-0.02392578,-0.9907227,0.006347656,0.2304688,0.4267578,0.04003906
3285,-1.5625,-0.1875,-2.8125,-0.02783203,-0.9868164,0.01367188,0.2275391,0.4267578,0.04492188
3287,-1.1875,0.375,-2.75,-0.03564453,-0.9750977,0.02929688,0.2275391,0.4267578,0.04492188
3288,0.0625,0.6875,-2.5625,-0.03564453,-0.9907227,0.02148438,0.2275391,0.4267578,0.04492188
3290,1.5625,0.8125,-2.3125,-0.03173828,-1.025879,0.009765625,0.2304688,0.4291992,0.04980469
3291,2.6875,0.125,-2.375,-0.02001953,-1.002441,-0.008789063,0.2304688,0.4291992,0.04980469
3293,3.125,-1.4375,-2.3125,-0.04736328,-0.9985352,-0.0009765625,0.2304688,0.4291992,0.04980469
3294,1.875,-3.375,-1.8125,-0.03564453,-1.010254,-0.01269531,0.2250977,0.4267578,0.04248047
3296,1.1875,-5.1875,-0.75,-0.06347656,-1.010254,-0.02832031,0.2250977,0.4267578,0.04248047
3297,0.75,-6.25,-0.3125,-0.03564453,-1.01416,-0.004882813,0.2250977,0.4267578,0.04248047
3299,-0.625,-7.6875,0,-0.01611328,-1.01416,-0.0009765625,0.2250977,0.4267578,0.04248047
3300,-2.1875,-7.9375,-0.4375,-0.01611328,-0.9985352,-0.004882813,0.2148438,0.4291992,0.04736328
3302,-3,-8,-1.375,-0.02392578,-0.9985352,0.002441406,0.2148438,0.4291992,0.04736328
3303,-3.1875,-7.5625,-1.4375,-0.01611328,-1.01416,0.02539063,0.2148438,0.4291992,0.04736328
3305,-2.3125,-6.625,-1.125,-0.01611328,-0.9946289,0.01757813,0.2148438,0.4316406,0.04492188
3306,-0.9375,-5.4375,-0.375,-0.03173828,-1.021973,0.01757813,0.2148438,0.4316406,0.04492188
3308,0.5,-4,-0.1875,-0.02001953,-1.006348,0.002441406,0.2148438,0.4316406,0.04492188
3309,1.875,-2.125,-0.5625,-0.02001953,-0.9985352,-0.0009765625,0.2148438,0.4316406,0.04492188
3311,4,-0.375,-0.5,-0.0078125,-0.9907227,0.009765625,0.2148438,0.4316406,0.04492188
3312,5.6875,0.4375,-0.375,-0.0078125,-0.9985352,0.01367188,0.2148438,0.4316406,0.04492188
3314,7.5625,1.5625,-0.625,-0.0078125,-0.9907227,0.01757813,0.2148438,0.4316406,0.04492188
3315,9.75,3.125,-1.125,-0.01220703,-0.9868164,0.02929688,0.2177734,0.4243164,0.04248047
3317,11.25,4.375,-1.25,-0.01220703,-0.9829102,0.02539063,0.2177734,0.4243164,0.04248047
3318,12.25,5.375,-1.375,-0.02783203,-1.018066,0.006347656,0.2177734,0.4243164,0.04248047
3320,13.375,6.1875,-0.9375,-0.02001953,-1.002441,0.006347656,0.2177734,0.4394531,0.03710938
3322,14.0625,6.875,-0.75,-0.02001953,-0.9907227,0.006347656,0.2177734,0.4394531,0.03710938
3324,14.625,6.875,-0.625,-0.02783203,-0.9985352,0.006347656,0.2177734,0.4394531,0.03710938
3325,15.375,6.5625,-0.25,-0.01611328,-1.010254,-0.01269531,0.2177734,0.4394531,0.03710938
3327,16.125,5.9375,-0.1875,-0.02001953,-1.006348,0.002441406,0.2202148,0.4370117,0.04248047
3328,15.6875,5.25,0.25,-0.02783203,-1.006348,-0.01269531,0.2202148,0.4370117,0.04248047
3330,15.375,4.6875,0.3125,-0.02783203,-0.9985352,-0.004882813,0.2202148,0.4370117,0.04248047
3331,15.125,4.25,-0.0625,-0.03173828,-1.002441,0.002441406,0.2304688,0.4370117,0.04003906
3333,14.9375,4.125,-0.3125,-0.00390625,-1.002441,0.01367188,0.2304688,0.4370117,0.04003906
3334,15.4375,4.125,-0.625,-0.03955078,-0.9790039,0.02148438,0.2304688,0.4370117,0.04003906
3336,15.625,4.3125,-0.8125,-0.01220703,-0.9750977,0.03710938,0.2304688,0.4370117,0.04003906
3337,15.4375,4.875,-0.9375,-0.02392578,-0.9907227,0.01757813,0.2304688,0.4370117,0.04003906
3339,14.625,4.4375,-1,-0.01220703,-1.006348,0.02929688,0.2304688,0.4370117,0.04003906
3340,13.875,3.625,-0.9375,-0.02783203,-1.006348,0.01757813,0.2304688,0.4370117,0.04003906
3342,14.0625,2.8125,-0.8125,-0.02392578,-0.9985352,0.01757813,0.2226563,0.4194336,0.03710938
3343,14.9375,1.875,-0.25,-0.01611328,-1.018066,0.02929688,0.2226563,0.4194336,0.03710938
3345,16.5625,1.125,-0.4375,0.003417969,-0.9868164,0.01367188,0.2226563,0.4194336,0.03710938
3346,19.5625,0.5625,-0.5625,-0.01611328,-1.006348,0.04833984,0.2275391,0.4267578,0.04003906
3348,22.875,0.625,-0.6875,0,-1.033691,0.02148438,0.2275391,0.4267578,0.04003906
3349,23.875,0.3125,-0.4375,-0.0078125,-0.9907227,0.01367188,0.2275391,0.4267578,0.04003906
3351,23.1875,0,-0.125,-0.02001953,-0.9829102,-0.01660156,0.2275391,0.4267578,0.04003906
3352,21.75,-1.375,0.375,-0.02392578,-0.9946289,0.006347656,0.2275391,0.4394531,0.03466797
3354,20.75,-2.625,0.9375,-0.03564453,-0.9946289,0.02929688,0.2275391,0.4394531,0.03466797
3355,21.75,-3.125,1.5625,-0.02392578,-1.002441,0.03320313,0.2275391,0.4394531,0.03466797
3357,23.875,-3.8125,2.125,-0.02001953,-1.010254,0.06005859,0.2226563,0.434082,0.02978516
3358,26.875,-4.4375,2.8125,-0.0078125,-0.9868164,0.03710938,0.2226563,0.434082,0.02978516
3360,29.75,-4.875,3.5625,-0.01611328,-1.010254,0.03320313,0.2226563,0.434082,0.02978516
3361,32.6875,-5.75,4.125,-0.02001953,-1.018066,0.02929688,0.2304688,0.4394531,0.02978516
3363,34.75,-6.9375,4.8125,-0.02001953,-1.025879,0.01757813,0.2304688,0.4394531,0.02978516
3364,37,-8.125,4.4375,-0.02001953,-0.9907227,0.04833984,0.2304688,0.4394531,0.02978516
3366,38.9375,-8.9375,4.8125,-0.02001953,-0.9946289,0.05615234,0.2304688,0.4394531,0.02978516
3367,40.6875,-9.25,5.1875,-0.02001953,-1.021973,0.06396484,0.2275391,0.4370117,0.03710938
3369,41.3125,-9.6875,5.4375,-0.00390625,-1.006348,0.05615234,0.2275391,0.4370117,0.03710938
3370,40.1875,-10.125,6.0625,-0.02783203,-1.01416,0.06005859,0.2275391,0.4370117,0.03710938
3372,39.4375,-10.875,6.8125,-0.05126953,-1.01416,0.04101563,0.2226563,0.4316406,0.03222656
3373,38.5625,-11.6875,7.25,-0.02392578,-1.006348,0.04492188,0.2226563,0.4316406,0.03222656
3375,38.0625,-12.6875,7.5625,-0.02783203,-0.9946289,0.06005859,0.2226563,0.4316406,0.03222656
3376,39.4375,-13.25,7.625,-0.0078125,-1.010254,0.09863281,0.2226563,0.4316406,0.03222656
3378,42.9375,-14.875,7.6875,-0.02392578,-1.01416,0.1025391,0.2226563,0.4316406,0.03222656
3379,47.75,-15.8125,8.125,-0.03955078,-1.018066,0.1333008,0.2226563,0.4316406,0.03222656
3381,52.5,-16,8.375,-0.02392578,-1.021973,0.1142578,0.2226563,0.4316406,0.03222656
3382,55.875,-14.875,8.625,-0.02392578,-0.9946289,0.1025391,0.2275391,0.4370117,0.009277344
3384,57.6875,-13.0625,7.8125,-0.01220703,-1.029785,0.137207,0.2275391,0.4370117,0.009277344
3385,59.5625,-13.125,7.375,-0.02001953,-0.9946289,0.09082031,0.2275391,0.4370117,0.009277344
3387,59.9375,-15.375,7.25,-0.02392578,-1.006348,0.09472656,0.2275391,0.4370117,0.001953125
3388,58.3125,-16.5625,7.125,-0.01611328,-1.037598,0.08349609,0.2275391,0.4370117,0.001953125
3390,54.6875,-17.1875,7.1875,-0.0078125,-1.01416,0.08349609,0.2275391,0.4370117,0.001953125
3391,50.8125,-17.6875,6.625,-0.0078125,-1.021973,0.07568359,0.2275391,0.4370117,0.001953125
3393,48.625,-17.375,5.6875,-0.01611328,-0.9985352,0.1142578,0.2275391,0.4169922,-0.002929688
3394,48,-15.9375,4.9375,-0.0078125,-0.9985352,0.1450195,0.2275391,0.4169922,-0.002929688
3396,49.25,-14.125,4.5625,-0.02001953,-1.025879,0.137207,0.2275391,0.4169922,-0.002929688
3397,50.625,-12.8125,4.5,-0.02783203,-1.018066,0.1411133,0.2329102,0.4370117,-0.01025391
3399,52.4375,-12.25,4.4375,-0.02392578,-1.025879,0.1333008,0.2329102,0.4370117,-0.01025391
3400,54,-12.125,4.8125,-0.01220703,-1.033691,0.1103516,0.2329102,0.4370117,-0.01025391
3402,54.25,-11.3125,4.375,-0.0078125,-1.01416,0.1254883,0.2329102,0.4370117,-0.01025391
3403,54.125,-11.4375,3.625,0.01123047,-1.01416,0.1064453,0.2329102,0.4370117,-0.01025391
3405,53.5625,-12.1875,3,-0.02001953,-1.029785,0.1064453,0.2329102,0.4370117,-0.01025391
3406,52.8125,-13.0625,2.4375,-0.03564453,-1.029785,0.1103516,0.2329102,0.4370117,-0.01025391
3408,52.6875,-14,2.375,-0.03564453,-1.018066,0.1220703,0.2250977,0.434082,-0.01806641
3409,52.3125,-14.75,2.5,-0.02392578,-1.002441,0.1450195,0.2250977,0.434082,-0.01806641
3411,52.625,-15.5625,2.3125,-0.03564453,-1.037598,0.1450195,0.2250977,0.434082,-0.01806641
3412,54.0625,-16.625,2.1875,-0.03564453,-1.029785,0.1606445,0.2202148,0.4394531,-0.02050781
3414,55.1875,-17.25,1.875,-0.04736328,-1.021973,0.1796875,0.2202148,0.4394531,-0.02050781
3415,55.125,-17.3125,1.5625,-0.02392578,-1.018066,0.152832,0.2202148,0.4394531,-0.02050781
3417,54.5,-16.25,1.375,-0.02783203,-1.033691,0.1953125,0.2202148,0.4394531,-0.02050781
3419,54.375,-14.3125,1.125,-0.03564453,-1.01416,0.2026367,0.2250977,0.4370117,-0.03564453
3421,54.5625,-12,1.125,-0.03564453,-1.002441,0.2026367,0.2250977,0.4370117,-0.03564453
3422,54.8125,-9.875,1.25,-0.05566406,-1.01416,0.2338867,0.2250977,0.4370117,-0.03564453
3424,56.5,-8.3125,1.875,-0.03564453,-1.025879,0.2607422,0.2304688,0.4194336,-0.04101563
3425,59.5625,-7.25,2.25,-0.04345703,-1.01416,0.2490234,0.2304688,0.4194336,-0.04101563
3427,63,-6.6875,2.75,-0.03564453,-1.01416,0.2451172,0.2304688,0.4194336,-0.04101563
3428,67.25,-6.875,3.375,-0.04345703,-1.01416,0.2529297,0.2250977,0.421875,-0.04833984
3430,72.3125,-8,4.1875,-0.03564453,-1.010254,0.2568359,0.2250977,0.421875,-0.04833984
3431,77.8125,-9.625,5.75,-0.04345703,-1.01416,0.2529297,0.2250977,0.421875,-0.04833984
3433,82.75,-11.25,6.875,-0.05566406,-1.033691,0.2685547,0.2250977,0.421875,-0.04833984
3434,88.75,-13.3125,6.9375,0.01904297,-0.9985352,0.2836914,0.2275391,0.434082,-0.05615234
3436,87.625,-5.5625,5.5,-0.1425781,-1.021973,0.1567383,0.2275391,0.434082,-0.05615234
3437,82.375,-10.75,10,-0.07910156,-1.01416,0.1567383,0.2275391,0.434082,-0.05615234
3439,82.8125,-20.375,12.1875,-0.04345703,-1.021973,0.2529297,0.2304688,0.4267578,-0.07373047
3440,87.5625,-27.5625,13.625,-0.06347656,-0.9711914,0.2763672,0.2304688,0.4267578,-0.07373047
3442,92,-31,14.8125,-0.03564453,-0.9790039,0.2875977,0.2304688,0.4267578,-0.07373047
3443,96,-32.8125,15,-0.03955078,-0.9868164,0.2797852,0.2304688,0.4267578,-0.07373047
3445,98.9375,-31.875,13.75,-0.03955078,-0.9560547,0.2724609,0.2304688,0.4267578,-0.07373047
3446,100.75,-30.375,12.125,-0.03955078,-0.9633789,0.2954102,0.2304688,0.4267578,-0.07373047
3448,103,-30.25,10.4375,-0.03564453,-0.9868164,0.2763672,0.2304688,0.4267578,-0.07373047
3449,103.9375,-30.1875,9.4375,-0.05126953,-0.9985352,0.2607422,0.2124023,0.4169922,-0.07861328
3451,105.375,-31.25,9.1875,-0.04345703,-0.9750977,0.2763672,0.2124023,0.4169922,-0.07861328
3452,106.6875,-32.8125,9.9375,-0.03564453,-0.9750977,0.2915039,0.2124023,0.4169922,-0.07861328
3454,108.25,-33.375,10.4375,-0.02001953,-0.9868164,0.2954102,0.2304688,0.4267578,-0.1015625
3455,110.3125,-33.8125,10.5625,-0.04345703,-0.9633789,0.2993164,0.2304688,0.4267578,-0.1015625
3457,110.6875,-33.5625,10.0625,-0.02001953,-0.9672852,0.2836914,0.2304688,0.4267578,-0.1015625
3458,108.625,-31.8125,8.375,-0.01611328,-0.9560547,0.2836914,0.2304688,0.4267578,-0.1015625
3460,108.3125,-31.25,8.25,-0.02783203,-0.9521484,0.3222656,0.2304688,0.4067383,-0.1191406
3461,111.0625,-30.1875,8.8125,-0.04736328,-0.9482422,0.3339844,0.2304688,0.4067383,-0.1191406
3463,116.375,-29.75,9.125,-0.02392578,-0.9560547,0.3686523,0.2304688,0.4067383,-0.1191406
3464,121,-31.375,9.375,-0.02392578,-0.9594727,0.3417969,0.2329102,0.4067383,-0.1220703
3466,123,-33.625,9.25,-0.0078125,-0.9482422,0.3110352,0.2329102,0.4067383,-0.1220703
3467,123.0625,-35.5,8.625,-0.0078125,-0.9365234,0.3261719,0.2329102,0.4067383,-0.1220703
3469,122.625,-37.4375,8.4375,-0.02392578,-0.9404297,0.3378906,0.2329102,0.4067383,-0.1220703
3470,121.3125,-40.5,8.0625,-0.00390625,-0.9248047,0.3378906,0.2329102,0.4067383,-0.1220703
3472,121.125,-41.625,8.1875,-0.02392578,-0.9443359,0.3881836,0.2329102,0.4067383,-0.1220703
3473,122.125,-42,8.1875,-0.02392578,-0.9287109,0.4189453,0.2329102,0.4067383,-0.1220703
3475,125.6875,-41.6875,8.375,-0.02783203,-0.9326172,0.4458008,0.2275391,0.3994141,-0.159668
3476,131.0625,-41.125,8.5,-0.04345703,-0.9169922,0.4614258,0.2275391,0.3994141,-0.159668
3478,137.625,-40.5625,8.5,-0.02783203,-0.9091797,0.4921875,0.2275391,0.3994141,-0.159668
3479,145.625,-40.5,8.9375,-0.02783203,-0.9169922,0.4765625,0.2202148,0.3945313,-0.1699219
3481,154.375,-39.5625,8.1875,-0.02783203,-0.8935547,0.4960938,0.2202148,0.3945313,-0.1699219
3482,161.4375,-37.0625,7.6875,-0.03564453,-0.8818359,0.4960938,0.2202148,0.3945313,-0.1699219
3484,166.4375,-34.375,7.1875,-0.02392578,-0.8857422,0.4765625,0.2202148,0.3945313,-0.1699219
3485,170.375,-33.8125,7.5625,-0.02001953,-0.8779297,0.4614258,0.2226563,0.3842773,-0.1850586
3487,175.5625,-33.8125,7.375,-0.02392578,-0.8974609,0.449707,0.2226563,0.3842773,-0.1850586
3488,181.0625,-33.75,7,-0.01611328,-0.8701172,0.4726563,0.2226563,0.3842773,-0.1850586
3490,185.1875,-33.3125,7.125,0,-0.8623047,0.4804688,0.2148438,0.3920898,-0.2055664
3491,187.3125,-31.6875,6.75,0.007324219,-0.8623047,0.484375,0.2148438,0.3920898,-0.2055664
3493,188.5625,-29.625,6.5,0,-0.8662109,0.5078125,0.2148438,0.3920898,-0.2055664
3494,191.3125,-26.5,6.3125,0.01123047,-0.8818359,0.4960938,0.2202148,0.3793945,-0.2207031
3496,196.3125,-23.375,5.625,-0.02001953,-0.8857422,0.5151367,0.2202148,0.3793945,-0.2207031
3497,201.375,-18.3125,5.875,0.003417969,-0.8701172,0.519043,0.2202148,0.3793945,-0.2207031
3499,204.25,-13,5.5,-0.00390625,-0.8701172,0.5151367,0.2202148,0.3793945,-0.2207031
3500,206.875,-8.9375,5.8125,-0.02392578,-0.8623047,0.5112305,0.2075195,0.3696289,-0.2412109
3502,209.8125,-5.875,8.625,-0.02392578,-0.8818359,0.5498047,0.2075195,0.3696289,-0.2412109
3503,214.5,-1.1875,12.5,-0.02392578,-0.8857422,0.5693359,0.2075195,0.3696289,-0.2412109
3505,219.125,2.0625,15,-0.02001953,-0.8505859,0.5883789,0.2226563,0.3544922,-0.2436523
3506,223.375,3.0625,16.6875,-0.00390625,-0.8623047,0.5961914,0.2226563,0.3544922,-0.2436523
3508,226.9375,2.375,17.3125,0.003417969,-0.8037109,0.5922852,0.2226563,0.3544922,-0.2436523
3509,230.875,1.5625,17.625,0.003417969,-0.7651367,0.6079102,0.2226563,0.3544922,-0.2436523
3511,233.3125,-0.5625,17.625,-0.0078125,-0.7573242,0.6118164,0.2226563,0.3544922,-0.2436523
3512,234.375,-3.6875,17.5,0.007324219,-0.737793,0.5961914,0.2226563,0.3544922,-0.2436523
3514,233.3125,-4.8125,17.125,0.02685547,-0.737793,0.6386719,0.2226563,0.3544922,-0.2436523
3516,232.125,-4.125,16.3125,0.01123047,-0.690918,0.6425781,0.2050781,0.3149414,-0.296875
3518,231.25,-4.375,16.3125,0.01904297,-0.706543,0.6772461,0.2050781,0.3149414,-0.296875
3519,230.25,-7.125,18,0.01904297,-0.7104492,0.6694336,0.2050781,0.3149414,-0.296875
3521,226.25,-9.0625,19.875,0,-0.706543,0.6308594,0.2148438,0.3100586,-0.3193359
3522,217.875,-8.25,19.5625,0.06640625,-0.7182617,0.6308594,0.2148438,0.3100586,-0.3193359
3524,206.9375,-4.8125,18.6875,0.04296875,-0.7182617,0.6464844,0.2148438,0.3100586,-0.3193359
3525,197,1.25,18,0.01904297,-0.706543,0.6733398,0.2148438,0.3100586,-0.3193359
3527,189.4375,3.9375,16.625,0.03515625,-0.675293,0.6928711,0.2050781,0.2875977,-0.3320313
3528,186.0625,4.8125,15.9375,0.03515625,-0.644043,0.6967773,0.2050781,0.2875977,-0.3320313
3530,184.3125,4.8125,14.9375,0.02294922,-0.628418,0.7275391,0.2050781,0.2875977,-0.3320313
3531,183.625,5.3125,14.3125,0.03515625,-0.609375,0.7236328,0.2124023,0.2797852,-0.3398438
3533,181.5625,7.375,13.375,0.02685547,-0.5976563,0.762207,0.2124023,0.2797852,-0.3398438
3534,176.25,10.6875,12.3125,0.0390625,-0.628418,0.7197266,0.2124023,0.2797852,-0.3398438
3536,167.1875,13.875,10.75,0.04296875,-0.6323242,0.7275391,0.2075195,0.2626953,-0.3598633
3537,156.25,16,8.9375,0.03076172,-0.644043,0.7006836,0.2075195,0.2626953,-0.3598633
3539,143.25,17.8125,7.875,0.03515625,-0.6323242,0.6811523,0.2075195,0.2626953,-0.3598633
3540,130.6875,18.9375,6.6875,0.046875,-0.6557617,0.6967773,0.2075195,0.2626953,-0.3598633
3542,120.0625,19.5,6,0.05859375,-0.6323242,0.7236328,0.2099609,0.2426758,-0.3598633
3543,112.4375,18,5.375,0.05078125,-0.5976563,0.7236328,0.2099609,0.2426758,-0.3598633
3545,108.75,16.0625,4.1875,0.046875,-0.5625,0.7353516,0.2099609,0.2426758,-0.3598633
3546,106.8125,15.9375,2.5,0.03515625,-0.5351563,0.7583008,0.2226563,0.2402344,-0.3676758
3548,106.75,16.875,1.5625,0.02294922,-0.5351563,0.78125,0.2226563,0.2402344,-0.3676758
3549,109.5,19.1875,0.5,0.01513672,-0.5429688,0.8198242,0.2226563,0.2402344,-0.3676758
3551,112.6875,21.8125,-1.0625,0.007324219,-0.5273438,0.7890625,0.2226563,0.2402344,-0.3676758
3552,116.5625,23.5625,-2.25,-0.01611328,-0.5273438,0.8046875,0.2177734,0.2226563,-0.3701172
3554,119.5,24.375,-2.9375,0.01513672,-0.5,0.7851563,0.2177734,0.2226563,-0.3701172
3555,119.8125,23.125,-3.25,0.01904297,-0.4960938,0.7890625,0.2177734,0.2226563,-0.3701172
3557,118.1875,20.9375,-2.6875,0.02294922,-0.5078125,0.8164063,0.2226563,0.2250977,-0.3803711
3558,115.6875,18.3125,-0.5625,0,-0.4804688,0.8276367,0.2226563,0.2250977,-0.3803711
3560,113.625,15.4375,3.75,-0.01220703,-0.449707,0.8354492,0.2226563,0.2250977,-0.3803711
3561,113.9375,11.8125,9,-0.05126953,-0.4536133,0.8896484,0.2148438,0.2001953,-0.3779297
3563,114.9375,8,13.625,-0.01611328,-0.4106445,0.8935547,0.2148438,0.2001953,-0.3779297
3564,118.3125,7.6875,18.625,-0.05566406,-0.4145508,0.8935547,0.2148438,0.2001953,-0.3779297
3566,123,7.75,22.5625,-0.02392578,-0.4301758,0.9125977,0.2148438,0.2001953,-0.3779297
3567,125.125,4,26.5,-0.05126953,-0.4145508,0.8969727,0.2226563,0.1953125,-0.3930664
3569,124.75,-0.6875,30.25,-0.04736328,-0.434082,0.8969727,0.2226563,0.1953125,-0.3930664
3570,121.9375,-5.6875,33.1875,-0.02392578,-0.4262695,0.8935547,0.2226563,0.1953125,-0.3930664
3572,116.75,-8.25,34.9375,-0.01611328,-0.434082,0.9008789,0.2275391,0.1855469,-0.3979492
3573,107.75,-8,34.4375,0.003417969,-0.4223633,0.8896484,0.2275391,0.1855469,-0.3979492
3575,100,-7.125,32.4375,0.01904297,-0.4106445,0.8740234,0.2275391,0.1855469,-0.3979492
3576,97.125,-7.4375,30,0.01904297,-0.371582,0.9047852,0.2275391,0.1855469,-0.3979492
3578,97.5,-8.375,28.375,0.03515625,-0.3637695,0.9047852,0.2275391,0.1855469,-0.3979492
3579,97.4375,-10.875,27.6875,0.003417969,-0.3598633,0.8935547,0.2275391,0.1855469,-0.3979492
3581,97.3125,-12.75,27.8125,0.003417969,-0.371582,0.9086914,0.2275391,0.1855469,-0.3979492
3582,96.6875,-14.5625,28.4375,0.01904297,-0.3989258,0.8935547,0.2202148,0.1679688,-0.4160156
3584,98.3125,-16,29.125,0.01904297,-0.3637695,0.8969727,0.2202148,0.1679688,-0.4160156
3585,102.875,-17.375,27.9375,0.03515625,-0.3208008,0.8432617,0.2202148,0.1679688,-0.4160156
3587,104.5625,-19.625,25.25,0.0390625,-0.3442383,0.8393555,0.2124023,0.1479492,-0.4033203
3588,99.4375,-22.75,21.75,0.02685547,-0.3129883,0.8354492,0.2124023,0.1479492,-0.4033203
3590,95.3125,-24.3125,19,0.02685547,-0.3208008,0.8510742,0.2124023,0.1479492,-0.4033203
3591,91.3125,-21.3125,15,0.0390625,-0.3208008,0.9047852,0.2124023,0.1479492,-0.4033203
3593,92.375,-18.75,12.1875,0.01513672,-0.2783203,0.9047852,0.2099609,0.1381836,-0.4130859
3594,88.9375,-18.8125,10.875,0.01123047,-0.3208008,0.9165039,0.2099609,0.1381836,-0.4130859
3596,84.875,-18.3125,11.6875,-0.00390625,-0.3168945,0.9355469,0.2099609,0.1381836,-0.4130859
3597,83.4375,-18.125,11.25,-0.01220703,-0.3012695,0.9472656,0.2148438,0.1333008,-0.4311523
3599,83.4375,-18.6875,9.75,-0.0078125,-0.2587891,0.9204102,0.2148438,0.1333008,-0.4311523
3600,81.75,-19.0625,8.9375,-0.01611328,-0.2626953,0.9550781,0.2148438,0.1333008,-0.4311523
3602,83.375,-16.9375,9.125,-0.03173828,-0.2705078,0.9936523,0.2177734,0.1254883,-0.4287109
3603,84.625,-14.8125,10.25,-0.04345703,-0.2783203,1.005371,0.2177734,0.1254883,-0.4287109
3605,85.875,-12.625,13.0625,-0.05566406,-0.2783203,1.016602,0.2177734,0.1254883,-0.4287109
3606,87,-10.625,16.9375,-0.03955078,-0.3051758,1.02832,0.2177734,0.1254883,-0.4287109
3608,88.4375,-8.75,21,-0.07128906,-0.2548828,1.036133,0.2075195,0.1132813,-0.4335938
3609,90.4375,-6,23.75,-0.06738281,-0.2470703,1.024414,0.2075195,0.1132813,-0.4335938
3611,93.9375,-2.625,25.375,-0.03955078,-0.2236328,1.032227,0.2075195,0.1132813,-0.4335938
3614,98.6875,1.0625,25.875,-0.04345703,-0.2041016,1.040039,0.2148438,0.1030273,-0.4287109
3616,104,4,26.0625,-0.04345703,-0.1806641,1.005371,0.2148438,0.1030273,-0.4287109
3617,109.75,6.625,26.9375,-0.05566406,-0.1767578,1.036133,0.2148438,0.1030273,-0.4287109
3619,114.125,9.25,27.4375,-0.01220703,-0.2236328,1.016602,0.2148438,0.1030273,-0.4287109
3620,115.3125,11.875,25.5,0.01904297,-0.2080078,1.005371,0.2148438,0.1030273,-0.4287109
3622,113.375,14.125,23.6875,0.03076172,-0.2431641,0.9780273,0.2148438,0.1030273,-0.4287109
3623,108.0625,15.75,21.0625,0.03515625,-0.2314453,0.9780273,0.2148438,0.1030273,-0.4287109
3625,100.5625,17.0625,19.3125,0.0390625,-0.2470703,0.9472656,0.2177734,0.0859375,-0.4335938
3626,93.25,16.875,17.375,0.04296875,-0.2158203,0.9550781,0.2177734,0.0859375,-0.4335938
3628,88.4375,17.6875,15.625,0.03515625,-0.2041016,1.001465,0.2177734,0.0859375,-0.4335938
3629,85.75,20.125,13.75,0.01904297,-0.1572266,0.9355469,0.2124023,0.08105469,-0.4360352
3631,83,19,12.3125,0.03076172,-0.1728516,0.9511719,0.2124023,0.08105469,-0.4360352
3632,79,17.125,11,0.05859375,-0.1533203,0.9394531,0.2124023,0.08105469,-0.4360352
3634,74.5,16.875,8.1875,0.02685547,-0.1767578,0.9550781,0.2124023,0.08105469,-0.4360352
3635,70.125,16.1875,4.6875,0.05078125,-0.1572266,0.9355469,0.2148438,0.06347656,-0.4360352
3637,65.0625,12.5,3.4375,0.03515625,-0.1494141,0.9243164,0.2148438,0.06347656,-0.4360352
3638,60.5,8.6875,2.9375,0.0390625,-0.1259766,0.9628906,0.2148438,0.06347656,-0.4360352
3640,58.9375,5.5625,2.1875,0.03076172,-0.1572266,0.9628906,0.2329102,0.05371094,-0.4384766
3641,61.375,3.1875,1.5625,0.03515625,-0.1337891,0.9819336,0.2329102,0.05371094,-0.4384766
3643,64.4375,1.8125,0.6875,0,-0.1376953,0.9741211,0.2329102,0.05371094,-0.4384766
3644,67.1875,1.25,-0.875,0.01904297,-0.1259766,0.9780273,0.2329102,0.05371094,-0.4384766
3646,70.3125,0.8125,-2.5,0.007324219,-0.1416016,0.9897461,0.2329102,0.05371094,-0.4384766
