Packet Number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
2244,119.625,-28.875,-27.8125,0.03076172,0.3720703,0.9858398,0.199707,-0.1577148,-0.418457
2248,118.125,-27.3125,-24.5625,0.05078125,0.3793945,0.9628906,0.199707,-0.1577148,-0.418457
2249,115.625,-26.4375,-21.4375,0.046875,0.3642578,0.9589844,0.199707,-0.1577148,-0.418457
2253,113.5,-26.25,-19.0625,0.05078125,0.3720703,0.9589844,0.1948242,-0.1674805,-0.4160156
2254,113,-25.875,-17.375,0.06640625,0.3447266,0.9204102,0.1948242,-0.1674805,-0.4160156
2258,114,-25.5625,-15.8125,0.0625,0.3408203,0.9321289,0.1948242,-0.1674805,-0.4160156
2259,115.5625,-26.5,-12.4375,0.105957,0.3212891,0.9125977,0.1948242,-0.1674805,-0.4160156
2263,116.875,-27.5,-14.25,0.0390625,0.3408203,0.8857422,0.1972656,-0.1674805,-0.4208984
2264,118.1875,-29.625,-14.875,0.08642578,0.3486328,0.8969727,0.1972656,-0.1674805,-0.4208984
2268,116.375,-32.4375,-15,0.09033203,0.3681641,0.8935547,0.1972656,-0.1674805,-0.4208984
2269,116.1875,-34.5625,-15.6875,0.08251953,0.3754883,0.8896484,0.199707,-0.1850586,-0.4082031
2273,116.5625,-37.3125,-16.75,0.05859375,0.3793945,0.8935547,0.199707,-0.1850586,-0.4082031
2274,115.875,-38.375,-17.3125,0.05859375,0.3833008,0.9204102,0.199707,-0.1850586,-0.4082031
2278,114.25,-38.75,-16.5,0.03515625,0.3603516,0.9008789,0.1845703,-0.1923828,-0.4082031
2279,111,-39.375,-16.1875,0.06640625,0.418457,0.8935547,0.1845703,-0.1923828,-0.4082031
2283,106.5625,-40.375,-16.8125,0.0546875,0.4223633,0.8969727,0.1845703,-0.1923828,-0.4082031
2284,104.0625,-41.6875,-17.125,0.06640625,0.4067383,0.8935547,0.1845703,-0.1923828,-0.4082031
2288,104.4375,-42.5625,-17.375,0.05859375,0.418457,0.9047852,0.1923828,-0.2148438,-0.3979492
2289,108,-43.125,-18.625,0.0546875,0.4418945,0.8779297,0.1923828,-0.2148438,-0.3979492
2293,114.3125,-44,-19.875,0.0390625,0.4301758,0.9047852,0.1923828,-0.2148438,-0.3979492
2294,121.3125,-44.375,-22.3125,0.05859375,0.449707,0.8935547,0.1821289,-0.2050781,-0.4033203
2298,127.6875,-43.875,-25.75,0.06640625,0.4575195,0.8779297,0.1821289,-0.2050781,-0.4033203
2299,133.1875,-44.5,-28.5,0.05859375,0.4770508,0.8549805,0.1821289,-0.2050781,-0.4033203
2303,137.5,-44.75,-29.8125,0.04296875,0.5043945,0.8623047,0.1821289,-0.2050781,-0.4033203
2304,139.5,-44.0625,-29.625,0.0390625,0.5239258,0.8701172,0.1821289,-0.2050781,-0.4033203
2308,139.6875,-43.125,-28.5625,0.03076172,0.5898438,0.8354492,0.1821289,-0.2050781,-0.4033203
2309,137.5625,-41.8125,-27.625,0.03515625,0.5859375,0.8276367,0.1821289,-0.2050781,-0.4033203
2313,135.25,-40.125,-26.125,0.007324219,0.6054688,0.847168,0.1845703,-0.2397461,-0.3930664
2314,133.9375,-36.875,-25.5625,0,0.625,0.8623047,0.1845703,-0.2397461,-0.3930664
2318,133.25,-32.875,-24.625,0.01123047,0.6132813,0.8779297,0.1845703,-0.2397461,-0.3930664
2319,132.125,-28.1875,-23.5625,0.003417969,0.6289063,0.8935547,0.1767578,-0.2573242,-0.390625
2323,130.625,-23.625,-23.25,0.01904297,0.6171875,0.8701172,0.1767578,-0.2573242,-0.390625
2324,131.3125,-20.875,-23.125,-0.01611328,0.609375,0.847168,0.1767578,-0.2573242,-0.390625
2328,131.5625,-19.3125,-24.5625,0.01904297,0.6054688,0.7929688,0.1767578,-0.2573242,-0.390625
2329,132.875,-19.625,-26.3125,0.07861328,0.6367188,0.7583008,0.1821289,-0.2524414,-0.390625
2333,134.75,-20.875,-29.375,0.04296875,0.6328125,0.7426758,0.1821289,-0.2524414,-0.390625
2334,137.625,-21.75,-31.9375,0.04296875,0.6484375,0.7583008,0.1821289,-0.2524414,-0.390625
2338,141.25,-20.125,-32.6875,0.03076172,0.6328125,0.7890625,0.1694336,-0.2646484,-0.3701172
2339,143.625,-15.4375,-31.75,0.007324219,0.6289063,0.7890625,0.1694336,-0.2646484,-0.3701172
2343,144.5,-8.75,-29.625,0.003417969,0.6328125,0.8125,0.1694336,-0.2646484,-0.3701172
2344,141.0625,-0.875,-26.3125,0.01513672,0.6328125,0.7851563,0.1845703,-0.2744141,-0.3598633
2348,136.375,5.125,-22.5,0.02685547,0.6445313,0.78125,0.1845703,-0.2744141,-0.3598633
2349,132.375,11,-18.125,0.046875,0.6640625,0.762207,0.1845703,-0.2744141,-0.3598633
2353,128.125,16.4375,-14,0.05078125,0.6875,0.7661133,0.1845703,-0.2744141,-0.3598633
2354,122.5625,20.875,-9.6875,0.02294922,0.7143555,0.7426758,0.1743164,-0.2895508,-0.3652344
2358,116.5625,21.625,-6.9375,0.07470703,0.7338867,0.6733398,0.1743164,-0.2895508,-0.3652344
2359,111.0625,19.5,-4.625,0.0703125,0.7495117,0.6655273,0.1743164,-0.2895508,-0.3652344
2363,106.3125,16.0625,-3.125,0.07470703,0.7612305,0.6621094,0.1767578,-0.2919922,-0.3476563
2364,103.9375,12.875,-1.875,0.09814453,0.7963867,0.6655273,0.1767578,-0.2919922,-0.3476563
2368,103.0625,10.9375,-0.4375,0.07861328,0.7807617,0.6542969,0.1767578,-0.2919922,-0.3476563
2370,103.3125,9.6875,0.6875,0.0390625,0.7807617,0.6621094,0.1767578,-0.2919922,-0.3476563
2374,104.0625,10,2.5,0.0390625,0.7807617,0.6655273,0.1694336,-0.3071289,-0.3476563
2375,105,10.5,3.3125,0.03515625,0.753418,0.6542969,0.1694336,-0.3071289,-0.3476563
2379,105.375,11,3.9375,0.03515625,0.753418,0.6850586,0.1694336,-0.3071289,-0.3476563
2380,105.5,11.9375,3.625,0.03515625,0.7651367,0.6928711,0.1845703,-0.3095703,-0.3295898
2384,105.125,14.5625,3.875,0.02685547,0.7495117,0.6733398,0.1845703,-0.3095703,-0.3295898
2385,105,18.75,5.0625,0.01123047,0.753418,0.7158203,0.1845703,-0.3095703,-0.3295898
2389,103.875,23.9375,7.25,0,0.7612305,0.6967773,0.1743164,-0.3168945,-0.324707
2390,101,28.3125,9.625,0.01904297,0.7651367,0.6772461,0.1743164,-0.3168945,-0.324707
2394,96.9375,30.5625,11.8125,0.04296875,0.7768555,0.6386719,0.1743164,-0.3168945,-0.324707
2395,93.1875,31.625,12.3125,0.0546875,0.7729492,0.6347656,0.1743164,-0.3168945,-0.324707
2399,95.3125,30.75,12.5625,0.05078125,0.7612305,0.6308594,0.1767578,-0.3344727,-0.3193359
2400,101,30.125,11.75,0.05078125,0.7495117,0.6040039,0.1767578,-0.3344727,-0.3193359
2404,108.5625,29.375,11.25,0.05078125,0.7651367,0.6235352,0.1767578,-0.3344727,-0.3193359
2405,115.375,29.375,11.9375,0.04296875,0.769043,0.6196289,0.1870117,-0.3442383,-0.3095703
2409,120.0625,29.75,12.4375,0.05859375,0.7768555,0.6079102,0.1870117,-0.3442383,-0.3095703
2410,123.5,29.125,12.6875,0.0625,0.7885742,0.5810547,0.1870117,-0.3442383,-0.3095703
2414,125.625,27.8125,12.875,0.0390625,0.7963867,0.5537109,0.1870117,-0.3442383,-0.3095703
2415,127.25,24.3125,12.75,0.0625,0.8120117,0.4960938,0.1870117,-0.3442383,-0.3095703
2419,127.6875,19.6875,11.125,0.0703125,0.831543,0.4614258,0.1870117,-0.3442383,-0.3095703
2420,127.625,14.5,8.8125,0.08642578,0.8706055,0.4804688,0.1870117,-0.3442383,-0.3095703
2424,127.4375,11.0625,6.9375,0.0625,0.8354492,0.4804688,0.1791992,-0.3442383,-0.2817383
2425,128.4375,9.0625,4.25,0.0546875,0.8432617,0.5424805,0.1791992,-0.3442383,-0.2817383
2429,130.125,9.3125,3.6875,0.03515625,0.8588867,0.5537109,0.1791992,-0.3442383,-0.2817383
2430,133.3125,11.4375,4.125,0.01904297,0.8276367,0.5810547,0.199707,-0.359375,-0.2714844
2434,135.75,15.5625,4.375,0.01904297,0.7885742,0.5922852,0.199707,-0.359375,-0.2714844
2435,139.125,19.3125,5.0625,0.01123047,0.8120117,0.5576172,0.199707,-0.359375,-0.2714844
2439,141.5625,22.4375,5,0.0390625,0.800293,0.5385742,0.199707,-0.359375,-0.2714844
2440,142.6875,25,4.875,0.05859375,0.8237305,0.4882813,0.1894531,-0.371582,-0.2636719
2444,141.25,25.9375,4.4375,0.06640625,0.8276367,0.4765625,0.1894531,-0.371582,-0.2636719
2445,138.4375,24.4375,4.6875,0.07470703,0.831543,0.4614258,0.1894531,-0.371582,-0.2636719
2449,133.125,22.125,4.1875,0.08642578,0.8393555,0.4536133,0.1791992,-0.3818359,-0.2358398
2450,126.75,19.75,3.625,0.09423828,0.8432617,0.434082,0.1791992,-0.3818359,-0.2358398
2454,119.875,18.0625,4.125,0.08642578,0.815918,0.4458008,0.1791992,-0.3818359,-0.2358398
2455,115.875,16.4375,5.8125,0.0703125,0.8276367,0.465332,0.1821289,-0.3789063,-0.2436523
2459,116.125,15.4375,7.4375,0.0625,0.831543,0.4765625,0.1821289,-0.3789063,-0.2436523
2460,117.4375,15.125,11.125,0.05078125,0.8276367,0.4726563,0.1821289,-0.3789063,-0.2436523
2464,119.6875,15.4375,14.375,0.046875,0.8393555,0.4575195,0.1821289,-0.3789063,-0.2436523
2465,120.75,15.5625,16.4375,0.03515625,0.847168,0.4614258,0.1870117,-0.3789063,-0.230957
2469,120.875,14.6875,17.5,0.046875,0.847168,0.4267578,0.1870117,-0.3789063,-0.230957
2470,119.3125,12.5625,18.5625,0.05859375,0.862793,0.3955078,0.1870117,-0.3789063,-0.230957
2474,118.0625,9.0625,20.3125,-0.1069336,0.815918,0.3417969,0.1894531,-0.394043,-0.2128906
2475,114.6875,11.4375,19.25,0.1572266,0.9130859,0.4228516,0.1894531,-0.394043,-0.2128906
2479,120.375,2.4375,19.8125,0.03076172,0.9404297,0.3300781,0.1894531,-0.394043,-0.2128906
2480,115.8125,0.625,19.9375,0.05078125,0.9326172,0.3183594,0.1894531,-0.394043,-0.2128906
2484,114.1875,-3.0625,18.5,0.08251953,0.9248047,0.3110352,0.1845703,-0.4091797,-0.203125
2485,110.9375,-7.375,17.375,0.04296875,0.9248047,0.3149414,0.1845703,-0.4091797,-0.203125
2489,109.125,-9.3125,15.6875,0.0390625,0.9248047,0.3378906,0.1845703,-0.4091797,-0.203125
2490,109.1875,-10.0625,14.4375,0.02685547,0.9326172,0.3496094,0.1923828,-0.3989258,-0.1953125
2494,107.75,-8.5,13.8125,0.03515625,0.9208984,0.3725586,0.1923828,-0.3989258,-0.1953125
2495,107.125,-5.6875,12.25,0.046875,0.9208984,0.3955078,0.1923828,-0.3989258,-0.1953125
2499,105.8125,-2.3125,10.9375,0.0390625,0.9169922,0.3920898,0.1845703,-0.4213867,-0.1826172
2500,105.1875,1.625,9.375,0.03515625,0.9169922,0.3496094,0.1845703,-0.4213867,-0.1826172
2504,106,3.9375,7.5,0.03515625,0.8974609,0.3569336,0.1845703,-0.4213867,-0.1826172
2505,105.25,4.625,5.875,0.05859375,0.9169922,0.3071289,0.1845703,-0.4213867,-0.1826172
2509,102,5,4.6875,0.06640625,0.9169922,0.2568359,0.1870117,-0.4189453,-0.1674805
2510,97.875,3.6875,4.125,0.05859375,0.9013672,0.2836914,0.1870117,-0.4189453,-0.1674805
2514,92.875,0.9375,4.3125,0.0703125,0.9443359,0.237793,0.1870117,-0.4189453,-0.1674805
2515,87.875,-2.625,3.875,0.07861328,0.9755859,0.2412109,0.171875,-0.4316406,-0.1625977
2519,84.3125,-7.375,3.9375,0.06640625,0.9365234,0.237793,0.171875,-0.4316406,-0.1625977
2520,81.75,-11.5,3.75,0.07470703,0.9638672,0.2338867,0.171875,-0.4316406,-0.1625977
2524,81,-15.3125,4.5625,0.0390625,0.9716797,0.2299805,0.171875,-0.4316406,-0.1625977
2525,81.4375,-18.75,5.875,0.06640625,0.9560547,0.2338867,0.171875,-0.4316406,-0.1625977
2529,81.75,-21.25,7.1875,0.04296875,0.9443359,0.2451172,0.171875,-0.4316406,-0.1625977
2531,82.75,-21.125,7.6875,0.046875,0.9677734,0.2763672,0.171875,-0.4316406,-0.1625977
2535,83.9375,-19.125,8,0.02294922,0.9912109,0.2724609,0.1791992,-0.4316406,-0.1523438
2536,85.125,-15.8125,8.125,0.02294922,0.9716797,0.2685547,0.1791992,-0.4316406,-0.1523438
2540,85.6875,-13.0625,8.3125,0.01904297,0.9638672,0.2529297,0.1791992,-0.4316406,-0.1523438
2541,86.9375,-11.4375,7.125,0.0390625,0.9638672,0.222168,0.1821289,-0.4213867,-0.1347656
2545,87.6875,-11,4.75,0.05078125,0.9794922,0.2104492,0.1821289,-0.4213867,-0.1347656
2546,80.3125,-2.0625,6.9375,0.09033203,0.9599609,0.2260742,0.1821289,-0.4213867,-0.1347656
2550,92.75,-7.875,-2.125,0.01904297,0.9794922,0.1992188,0.1821289,-0.4213867,-0.1347656
2551,93.625,-8.625,-1.0625,0.05859375,0.9794922,0.206543,0.1743164,-0.4365234,-0.1420898
2555,96.75,-7.125,-2.875,0.04296875,0.9482422,0.1640625,0.1743164,-0.4365234,-0.1420898
2556,101.3125,-9.8125,-3.0625,0.05859375,0.9599609,0.1333008,0.1743164,-0.4365234,-0.1420898
2560,104.125,-11.4375,-3,0.0546875,0.9482422,0.1567383,0.171875,-0.434082,-0.1191406
2561,106.8125,-14.9375,-4.125,0.08251953,0.9873047,0.1450195,0.171875,-0.434082,-0.1191406
2565,106.6875,-19.625,-5.1875,0.0625,0.9990234,0.1025391,0.171875,-0.434082,-0.1191406
2566,104.5625,-23.0625,-5.8125,0.09033203,0.9990234,0.1220703,0.1791992,-0.4438477,-0.1118164
2570,101.25,-23.75,-4.875,0.08642578,0.9951172,0.137207,0.1791992,-0.4438477,-0.1118164
2571,98.875,-24.125,-4,0.08251953,1.00293,0.137207,0.1791992,-0.4438477,-0.1118164
2575,95.5625,-21.625,-2.25,0.0625,1.006836,0.152832,0.1791992,-0.4438477,-0.1118164
2576,90.875,-16.625,-0.3125,0.04296875,0.9990234,0.1757813,0.1743164,-0.4365234,-0.1040039
2580,88.5,-10.1875,1.6875,0.02685547,0.9677734,0.1796875,0.1743164,-0.4365234,-0.1040039
2581,87.1875,-4,4.125,0.03515625,0.9716797,0.1992188,0.1743164,-0.4365234,-0.1040039
2585,87.6875,1.8125,4.25,0.03515625,0.9677734,0.1953125,0.1694336,-0.4511719,-0.08886719
2586,89.8125,7.5,5.125,0.01904297,0.9482422,0.1796875,0.1694336,-0.4511719,-0.08886719
2590,94.4375,13.25,6.3125,0.03076172,0.9248047,0.1914063,0.1694336,-0.4511719,-0.08886719
2591,99.0625,17.75,7.125,0.0390625,0.9482422,0.1679688,0.1694336,-0.4511719,-0.08886719
2595,102.375,22.25,7.6875,0.046875,0.9443359,0.1606445,0.1694336,-0.4511719,-0.08886719
2596,105,25.125,6.8125,0.07470703,0.9560547,0.1025391,0.1694336,-0.4511719,-0.08886719
2600,104.9375,27.5625,5.875,0.07470703,0.9482422,0.1220703,0.1694336,-0.4511719,-0.08886719
2601,102.375,29.875,3.8125,0.07470703,0.9677734,0.09472656,0.1743164,-0.4462891,-0.06591797
2605,98,30.375,2.5625,0.08642578,0.9638672,0.09472656,0.1743164,-0.4462891,-0.06591797
2606,92.25,30.6875,2,0.06640625,0.9873047,0.07568359,0.1743164,-0.4462891,-0.06591797
2610,86,30.625,1.4375,0.05859375,0.9716797,0.07568359,0.1870117,-0.4487305,-0.05859375
2611,77.5625,30.3125,1.8125,0.08251953,0.9716797,0.07177734,0.1870117,-0.4487305,-0.05859375
2615,70.8125,29.25,2.0625,0.06640625,0.9599609,0.06005859,0.1870117,-0.4487305,-0.05859375
2616,66.375,28.25,3.3125,0.0546875,0.9638672,0.07568359,0.1870117,-0.4487305,-0.05859375
2620,65,29.3125,4,0.05078125,0.9521484,0.08691406,0.1743164,-0.4462891,-0.04833984
2621,65.625,31.625,3.75,0.03515625,0.9482422,0.08349609,0.1743164,-0.4462891,-0.04833984
2625,66.5625,33.9375,3.25,0.04296875,0.9755859,0.04101563,0.1743164,-0.4462891,-0.04833984
2626,68.1875,35.3125,2.625,0.0703125,0.9873047,0.04833984,0.171875,-0.4536133,-0.04101563
2630,68.75,34.25,3.0625,0.06640625,0.9794922,-0.01269531,0.171875,-0.4536133,-0.04101563
2631,69,32.25,2.875,0.05859375,0.9833984,-0.02050781,0.171875,-0.4536133,-0.04101563
2635,68.25,29.5625,3.1875,0.046875,0.9873047,-0.03173828,0.171875,-0.4536133,-0.04101563
2636,67.25,26.4375,3.3125,0.0625,1.010742,-0.01660156,0.171875,-0.4536133,-0.04101563
2640,66.25,23.5,3.3125,0.03515625,0.9873047,-0.01660156,0.171875,-0.4536133,-0.04101563
2641,66.25,20.625,2.8125,0.05078125,1.006836,-0.06689453,0.171875,-0.4536133,-0.04101563
2645,66.9375,18.25,0.8125,0.0546875,0.9833984,-0.03564453,0.1767578,-0.4462891,-0.03076172
2646,66.3125,17.1875,0.4375,0.0390625,0.9912109,-0.01660156,0.1767578,-0.4462891,-0.03076172
2650,65.875,17.8125,-0.6875,0.05859375,0.9755859,-0.0009765625,0.1767578,-0.4462891,-0.03076172
2651,66.0625,20,-1.8125,0.05078125,0.9833984,0.02539063,0.1821289,-0.4589844,-0.02294922
2655,65.4375,22.4375,-3.25,0.05078125,0.9912109,0.04101563,0.1821289,-0.4589844,-0.02294922
2656,63.5,25,-4.625,0.046875,0.9794922,0.01367188,0.1821289,-0.4589844,-0.02294922
2660,60.3125,26.875,-6.875,0.08251953,0.9990234,-0.008789063,0.1821289,-0.4589844,-0.02294922
2661,55.0625,28.6875,-9.1875,0.0546875,1.014648,0.002441406,0.1870117,-0.4536133,-0.01269531
2665,49,28.75,-11.3125,0.06640625,1.041504,-0.004882813,0.1870117,-0.4536133,-0.01269531
2666,41.5625,29.5,-14.1875,0.0546875,1.014648,-0.01269531,0.1870117,-0.4536133,-0.01269531
2670,37.4375,30,-16,0.01904297,1.014648,-0.0009765625,0.1845703,-0.4487305,-0.0004882813
2671,35.3125,32,-16.625,0.03076172,1.026367,0.01367188,0.1845703,-0.4487305,-0.0004882813
2675,33.875,35.4375,-17.5,0.02294922,1.010742,0.03320313,0.1845703,-0.4487305,-0.0004882813
2676,33,38.8125,-17.625,0.02294922,0.9873047,0.02148438,0.1791992,-0.456543,-0.005371094
2680,33.1875,40.9375,-17.5,0.01904297,0.9873047,0.01367188,0.1791992,-0.456543,-0.005371094
2681,34.875,40.6875,-17.5,0.03515625,0.9873047,-0.02050781,0.1791992,-0.456543,-0.005371094
2685,35.5,39.375,-17.125,0.05859375,0.9794922,-0.04345703,0.1791992,-0.456543,-0.005371094
2686,35.75,36.625,-17.3125,0.04296875,1.00293,-0.07421875,0.1923828,-0.4614258,-0.0004882813
2690,34.3125,32.875,-16.9375,0.046875,0.9873047,-0.06298828,0.1923828,-0.4614258,-0.0004882813
2693,31.8125,28.6875,-19.5,0.05078125,0.9912109,-0.078125,0.1923828,-0.4614258,-0.0004882813
2697,30.3125,24.5625,-21.25,0.04296875,1.014648,-0.09765625,0.1923828,-0.4438477,0.006835938
2698,29.9375,18.9375,-20.5625,0.04296875,0.9873047,-0.1206055,0.1923828,-0.4438477,0.006835938
2702,29.0625,15,-20.3125,0.05078125,0.9951172,-0.08984375,0.1923828,-0.4438477,0.006835938
2703,30,10.0625,-23.25,0.02294922,0.9794922,-0.09765625,0.1923828,-0.4438477,0.006835938
2707,31.4375,6.5625,-24.0625,0.05859375,0.9677734,-0.08984375,0.1923828,-0.4438477,0.006835938
2708,31.875,5.375,-23.625,0.05859375,0.9638672,-0.1088867,0.1923828,-0.4438477,0.006835938
2712,32.5,3.125,-23.125,0.05078125,0.9443359,-0.09765625,0.1923828,-0.4438477,0.006835938
2713,34.1875,0.5625,-22.75,0.04296875,0.9677734,-0.1015625,0.1894531,-0.4389648,0.01953125
2717,34.9375,-2.6875,-22.4375,0.05078125,0.9560547,-0.08984375,0.1894531,-0.4389648,0.01953125
2718,34.4375,-5.25,-21.4375,0.05859375,0.9833984,-0.08203125,0.1894531,-0.4389648,0.01953125
2722,32.25,-7.4375,-20.1875,0.05078125,0.9794922,-0.078125,0.1972656,-0.4414063,0.02734375
2723,29.1875,-9.1875,-18.6875,0.04296875,0.9794922,-0.1054688,0.1972656,-0.4414063,0.02734375
2727,27.0625,-10.5625,-17.625,0.03076172,0.9560547,-0.08984375,0.1972656,-0.4414063,0.02734375
2728,25.5,-11.0625,-16.625,0.03515625,0.9794922,-0.08984375,0.1972656,-0.4414063,0.02734375
2732,24.25,-10.75,-15.875,0.02294922,0.9794922,-0.08203125,0.1972656,-0.4462891,0.01708984
2733,24,-10.375,-14.875,0.03076172,0.9794922,-0.08984375,0.1972656,-0.4462891,0.01708984
2737,23.1875,-10.375,-14.25,0.02685547,0.9716797,-0.09375,0.1972656,-0.4462891,0.01708984
2738,23.125,-10.8125,-13.5,0.02685547,0.9599609,-0.09375,0.1845703,-0.4462891,0.01953125
2742,24.25,-11.8125,-12.25,0.01904297,0.9716797,-0.09765625,0.1845703,-0.4462891,0.01953125
2743,26.625,-13.125,-11.75,0.03515625,0.9833984,-0.09375,0.1845703,-0.4462891,0.01953125
2747,27.5,-13.8125,-11.5,0.03515625,0.9833984,-0.1206055,0.1845703,-0.4462891,0.01953125
2748,27.4375,-14.5,-11.4375,0.03515625,0.9990234,-0.1323242,0.1845703,-0.4462891,0.01953125
2752,25.75,-15.4375,-11.1875,0.02685547,1.018555,-0.1591797,0.1845703,-0.4462891,0.01953125
2753,23.5625,-16.125,-11.5625,0.02685547,1.018555,-0.1474609,0.1845703,-0.4462891,0.01953125
2757,21.8125,-16.75,-11.75,0.01904297,1.038086,-0.1245117,0.199707,-0.4414063,0.02734375
2758,20.625,-17.375,-12.4375,-0.00390625,1.03418,-0.1323242,0.199707,-0.4414063,0.02734375
2762,19.5,-16.625,-13.4375,0.01904297,1.03418,-0.1206055,0.199707,-0.4414063,0.02734375
2763,18.3125,-15.5,-13.75,0,1.030273,-0.1323242,0.2050781,-0.4438477,0.03222656
2767,18,-14.4375,-13.875,0.01904297,0.9912109,-0.078125,0.2050781,-0.4438477,0.03222656
2768,17.5,-13.25,-14.125,0.01904297,0.9912109,-0.09765625,0.2050781,-0.4438477,0.03222656
2772,17.25,-11.5625,-14.0625,0.01123047,0.9951172,-0.09375,0.2050781,-0.4438477,0.03222656
2773,16.625,-9.8125,-13.6875,0.03076172,1.014648,-0.04736328,0.2075195,-0.434082,0.02978516
2777,15.75,-8.0625,-13.3125,0.01513672,0.9990234,-0.1088867,0.2075195,-0.434082,0.02978516
2778,13.9375,-6.75,-12.0625,0.01904297,0.9873047,-0.08984375,0.2075195,-0.434082,0.02978516
2782,11.875,-5.5,-11,0.02685547,1.00293,-0.1323242,0.2075195,-0.4438477,0.03466797
2783,9.0625,-4.6875,-9.5,0.02294922,0.9990234,-0.128418,0.2075195,-0.4438477,0.03466797
2787,7.0625,-5.25,-9.625,0.01123047,0.9755859,-0.1088867,0.2075195,-0.4438477,0.03466797
2788,4.6875,-5.25,-6.5,0.01513672,0.9873047,-0.1245117,0.199707,-0.434082,0.03466797
2792,2.6875,-4.125,-3.8125,-0.01220703,0.9677734,-0.1088867,0.199707,-0.434082,0.03466797
2793,3.625,-2.125,-2.1875,0.05859375,1.04541,-0.08984375,0.199707,-0.434082,0.03466797
2797,8.9375,-7,-4.8125,0,0.9990234,-0.09375,0.199707,-0.434082,0.03466797
2798,9.5,-3.0625,-4.125,0.04296875,0.9990234,-0.1166992,0.2075195,-0.4438477,0.03710938
2802,10.3125,-2.25,-4.5625,0,0.9873047,-0.1054688,0.2075195,-0.4438477,0.03710938
2803,10.0625,-1.8125,-3.25,0.007324219,0.9755859,-0.1088867,0.2075195,-0.4438477,0.03710938
2807,9.0625,-1.625,-3.4375,0.01513672,0.9794922,-0.1401367,0.2050781,-0.4438477,0.04003906
2808,8.9375,-1.25,-2.75,0.003417969,0.9755859,-0.112793,0.2050781,-0.4438477,0.04003906
2812,9.4375,-0.75,-2.875,0.003417969,0.9716797,-0.1166992,0.2050781,-0.4438477,0.04003906
2813,10.25,0.1875,-3.25,0.007324219,0.9794922,-0.1245117,0.2050781,-0.4438477,0.04003906
2817,11.375,1.5,-3.8125,-0.02392578,1.010742,-0.1206055,0.2050781,-0.4438477,0.04003906
2818,12.625,3.3125,-5.0625,-0.02001953,0.9912109,-0.08984375,0.2050781,-0.4438477,0.04003906
2822,12.3125,5.375,-5.5625,-0.01611328,1.006836,-0.1245117,0.2050781,-0.4438477,0.04003906
2823,11.6875,7.125,-5.9375,-0.02001953,1.00293,-0.1166992,0.2075195,-0.4365234,0.03466797
2827,10.25,8.875,-6.1875,-0.01611328,1.00293,-0.08984375,0.2075195,-0.4365234,0.03466797
2828,8.5625,10.1875,-5.625,-0.0078125,1.014648,-0.1206055,0.2075195,-0.4365234,0.03466797
2832,6.8125,10.8125,-5.3125,-0.0078125,0.9873047,-0.1088867,0.2021484,-0.4316406,0.04736328
2833,5,11.4375,-5.125,-0.0078125,1.03418,-0.1088867,0.2021484,-0.4316406,0.04736328
2837,3.4375,11.5,-5.1875,-0.0078125,1.022461,-0.1166992,0.2021484,-0.4316406,0.04736328
2838,2.6875,10.75,-5.25,0.007324219,1.018555,-0.144043,0.2021484,-0.4316406,0.04736328
2842,1.9375,10.1875,-5.4375,-0.0078125,0.9912109,-0.144043,0.2050781,-0.434082,0.04003906
2843,1.5625,8.875,-5.4375,0,0.9833984,-0.1513672,0.2050781,-0.434082,0.04003906
2847,0.9375,7.875,-5.4375,-0.00390625,1.010742,-0.1323242,0.2050781,-0.434082,0.04003906
2848,0.0625,6.4375,-5.1875,-0.00390625,1.00293,-0.1362305,0.2124023,-0.4389648,0.03466797
2852,-0.8125,4.25,-5.125,0.003417969,0.9873047,-0.144043,0.2124023,-0.4389648,0.03466797
2854,-1.125,2.4375,-4.8125,0,0.9912109,-0.1513672,0.2124023,-0.4389648,0.03466797
2858,-0.625,0.8125,-4.375,0,0.9990234,-0.1401367,0.2124023,-0.4389648,0.03466797
2859,-1.125,-0.3125,-3.9375,-0.0078125,0.9833984,-0.1591797,0.2124023,-0.4389648,0.03466797
2863,-1.625,-1,-3.8125,-0.02001953,0.9833984,-0.1513672,0.2124023,-0.4389648,0.03466797
2864,-2,-2.3125,-3.3125,-0.04736328,0.9638672,-0.128418,0.2124023,-0.4389648,0.03466797
2868,-1.0625,-3.625,-2.875,-0.01220703,0.9755859,-0.1323242,0.2099609,-0.4365234,0.04248047
2869,-0.125,-4.25,-2.6875,-0.01611328,0.9873047,-0.1474609,0.2099609,-0.4365234,0.04248047
2873,-0.0625,-4.8125,-2.8125,-0.01220703,0.9912109,-0.1513672,0.2099609,-0.4365234,0.04248047
2874,-1,-5,-2.5,-0.01220703,0.9990234,-0.1591797,0.2148438,-0.434082,0.04248047
2878,-1.75,-4.9375,-2.625,-0.01611328,1.00293,-0.1206055,0.2148438,-0.434082,0.04248047
2879,-1.625,-4.3125,-2.0625,-0.02001953,1.03418,-0.1245117,0.2148438,-0.434082,0.04248047
2883,-1.6875,-3.6875,-2.1875,-0.02001953,0.9990234,-0.1323242,0.2148438,-0.434082,0.04248047
